scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2015-09-03_1_SS048_eye\img00849.png,,,,,,,,,180.3546753,85.09505463,178.7868195,130.12266540000002,,,,
labeled-data\2015-09-03_1_SS048_eye\img01270.png,158.34524150000001,103.58192199999999,149.19818180000001,144.94647700000002,175.1748186,126.0072385,131.1630839,117.4955604,181.536424,87.99438192,162.03678390000002,177.02569780000002,277.65530789999997,146.6559966,66.37515827,107.6775767
labeled-data\2015-09-03_1_SS048_eye\img01661.png,155.7975006,101.2674637,154.2583506,142.4989192,176.48209780000002,126.37580849999999,132.4703632,116.78909399999999,182.0608063,90.18201447,169.557785,164.5602875,275.44509889999995,143.6386871,55.34088765,108.073899
labeled-data\2015-09-03_1_SS048_eye\img04747.png,,,,,,,,,201.70991519999998,115.683342,201.0963287,134.2980957,,,,
labeled-data\2015-09-03_1_SS048_eye\img05688.png,164.52003480000002,112.95330049999998,161.7631378,152.2020416,183.8900136,135.0910034,140.6100769,128.1087189,182.30508419999998,100.1656113,174.79827880000002,172.0959167,272.5174561,150.5768433,75.82159584,115.48181480000001
labeled-data\2015-09-03_1_SS048_eye\img05853.png,148.96009640000003,108.1065202,140.9215879,139.0651122,164.894156,124.58393740000001,125.0984712,115.15737150000001,170.7202892,98.71066751,158.4888,163.99473569999998,261.29827489999997,138.09242340000003,72.92268601,111.8737393
labeled-data\2015-09-03_1_SS048_eye\img09546.png,,,142.883667,138.0790253,160.7671568,128.542151,125.30412290000001,123.6191254,175.96664009999998,116.5219682,167.9812541,164.89529419999997,259.86209759999997,144.5640139,94.87537425,128.1080606
labeled-data\2015-09-03_1_SS048_eye\img10171.png,159.0171392,110.41969840000002,153.3710357,141.8489591,174.5711274,130.2811375,134.73172,120.1346588,187.88565880000002,105.94955149999998,178.1077739,157.2119325,279.13984619999997,143.8320032,94.23289559999999,115.0835449
labeled-data\2015-09-03_1_SS048_eye\img10585.png,,,166.17210390000002,150.4542236,194.1744304,131.4086875,143.15953059999998,125.3234406,178.90637560000002,108.18373270000001,175.27155480000002,167.0924835,269.29763560000004,142.3144914,81.33294638,123.9292244
labeled-data\2015-09-03_1_SS048_eye\img10655.png,154.6496582,100.7681198,152.03250119999998,149.8740082,181.7112148,127.247328,127.6919937,121.6724243,174.61642460000002,88.70466614,165.09648130000002,173.7215881,272.4913025,143.61621090000003,67.38367462,111.7389755
labeled-data\2015-09-03_1_SS048_eye\img13622.png,155.7652517,106.3980498,146.71800280000002,145.14804640000003,172.0573106,130.56445779999999,131.0958942,122.6229189,182.6747551,77.77033839,160.5951251,193.9531382,282.51779369999997,148.53181999999998,48.74550758,113.9397324
labeled-data\2015-09-03_1_SS048_eye\img14915.png,161.9892426,107.8415756,158.4045563,147.346405,183.0184941,129.8618865,138.5709997,123.3254902,180.4926605,73.76286316,175.96560669999997,170.90167240000002,274.91149900000005,144.9223175,64.05608262,103.2805418
labeled-data\2015-09-03_1_SS048_eye\img14918.png,,,,,,,,,210.59701040000002,107.5535294,206.56251,123.289566,,,,
labeled-data\2015-09-03_1_SS048_eye\img15029.png,,,,,,,,,206.5841733,110.4770751,205.7039906,132.9165364,,,,
labeled-data\2015-09-03_1_SS048_eye\img16107.png,156.63677119999997,107.9395195,148.5282317,151.4156835,175.1748186,131.9734955,129.9186629,126.38208759999999,164.1771189,52.73241092,153.59980880000003,212.695139,280.9621793,149.8866627,33.43336679,108.90431909999998
labeled-data\2015-09-03_1_SS048_eye\img17669.png,150.16323300000002,112.73287679999999,147.7368968,151.48720480000003,167.3311431,133.7837242,128.83576090000003,130.5283026,169.8054795,54.64245058,159.8262458,212.4892381,281.16295099999996,155.8270142,29.8671042,108.0426127
labeled-data\2015-09-03_1_SS048_eye\img21860.png,,,,,,,,,171.9367523,89.35503387,169.9081573,130.15722659999997,,,,
labeled-data\2015-09-03_1_SS048_eye\img23599.png,152.39383869999998,105.6946503,150.955046,144.68564130000001,169.0741821,128.11884750000002,133.02372830000002,123.6074733,177.0673477,72.29790964,168.7911409,196.9196694,281.3307492,150.62380259999998,49.29045482,113.84735049999999
labeled-data\2015-09-03_1_SS048_eye\img23601.png,155.4846897,109.22575549999999,152.58880180000003,147.22579230000002,172.5602601,130.2976462,134.73077609999999,126.8596533,178.6676742,80.16297321,164.39323430000002,194.0418549,279.89457200000004,149.7239936,54.61743517,116.4599615
labeled-data\2015-09-03_1_SS048_eye\img23608.png,156.1807774,110.4882488,152.57451819999997,147.8810006,174.3032991,131.1691657,134.28011769999998,127.61090549999999,182.21211519999997,85.23437220000001,173.4865841,199.6623688,278.511885,150.54759730000004,55.78838735,118.13191570000001
labeled-data\2015-09-03_1_SS048_eye\img23829.png,155.2511142,108.2524293,151.9252384,145.19459019999996,171.25298080000002,127.67442450000001,134.89659819999997,123.97439909999999,178.7675034,74.85248582,166.6746997,193.762517,279.73190289999997,150.1738981,48.81269735,112.82420929999999
labeled-data\2015-09-03_1_SS048_eye\img24144.png,,,146.6156921,134.34066769999998,163.4093054,119.40365249999999,127.58885190000001,116.7669067,180.9775238,106.3061371,173.61404419999997,147.53660580000002,255.79037209999998,135.0910034,74.95007634,113.30301599999999
labeled-data\2015-09-03_1_SS048_eye\img24186.png,,,138.2335205,135.4084015,158.6159481,120.275172,123.6965179,119.13435359999998,172.6656189,107.1419449,160.7378082,161.5622864,272.3112183,141.86798100000001,62.31304363,119.8394122
labeled-data\2015-09-03_1_SS048_eye\img25394.png,,,154.2415924,144.3318939,175.61057830000001,125.94004869999999,135.5206814,119.40365249999999,180.83969530000002,101.9732625,170.087738,164.7133026,268.787384,149.4717407,88.45862856,114.6102953
labeled-data\2015-09-03_1_SS048_eye\img25672.png,,,,,,,,,200.9626127,116.1376202,199.7952961,137.8019042,,,,
labeled-data\2015-09-03_1_SS048_eye\img26375.png,156.8481536,105.540675,154.9679987,146.3296092,173.7146834,126.54829070000001,135.8122485,122.330202,186.0264536,66.57496446,174.553666,195.0014715,285.2172207,148.0438128,42.89161981,98.49789596
labeled-data\2015-09-03_1_SS048_eye\img26506.png,155.8996312,108.44246899999999,154.6461946,144.7307629,171.9087862,127.5585213,136.32934269999998,123.8531952,182.7757159,78.77623743,170.44670359999998,187.9534625,282.03491569999994,147.96760749999999,53.58014916,113.08315520000001
labeled-data\2015-09-03_1_SS048_eye\img26767.png,162.000214,107.67640859999999,157.9068334,145.210568,176.201473,127.72594450000001,140.2560762,123.51317390000001,181.1713757,81.20323648,174.18113169999998,168.37403380000003,274.9404932,145.01391840000002,83.06574736,114.3134315
labeled-data\2015-09-03_1_SS048_eye\img28620.png,150.1286645,92.42898234,144.23234240000002,139.12874440000002,171.2714572,118.79461289999999,123.47226440000001,113.830721,176.307307,67.27948329,165.098947,194.1645207,278.8701966,149.3121918,45.55294418,112.42734979999999
labeled-data\2015-09-03_1_SS048_eye\img29394.png,157.87493930000002,101.4363907,153.3726567,141.6161721,175.61491,122.22526189999999,133.75485849999998,118.5491862,178.4142561,61.06880811,171.5083149,202.6128396,285.916258,150.37979909999999,46.00284868,109.8041281
labeled-data\2015-09-03_1_SS048_eye\img29554.png,157.0664616,104.3669938,151.4190415,142.31347230000003,172.9960198,127.68308770000002,131.7562714,119.79402749999998,184.4731861,82.81530934,171.6299648,195.3696859,275.5962987,152.5098844,59.47603465,115.68825290000001
labeled-data\2015-09-03_1_SS048_eye\img29567.png,158.62903169999998,102.8862214,149.94890719999998,140.7748076,174.7390588,125.8056692,133.5552002,116.7989727,183.516356,68.58999961,165.6467466,200.3684508,283.216831,151.0788363,50.46892028,111.19707350000002
labeled-data\2015-09-03_1_SS048_eye\img29570.png,156.75185269999997,102.466945,147.7752712,139.71273480000002,173.8675393,125.50428899999999,132.36626280000002,117.04308130000001,181.579164,67.40209058,165.6641541,201.6383057,283.99720279999997,147.92437560000002,42.63309874,101.0778858
labeled-data\2015-09-03_1_SS048_eye\img29580.png,157.54165680000003,101.4149019,148.2589383,140.4373717,173.4317796,123.76125,131.68213500000002,117.51434309999999,179.0705581,60.77622986,156.2532494,202.0486296,284.07340810000005,150.748369,48.52192789,103.5895359
labeled-data\2015-09-03_1_SS048_eye\img29581.png,155.3822756,102.018271,147.8002774,141.1352202,173.1303993,126.91137909999999,131.7755159,117.30894750000002,180.998607,62.19144752,163.6061249,203.86437990000002,284.89188260000003,150.0112291,47.44450747,106.5573697
labeled-data\2015-09-03_1_SS048_eye\img29587.png,155.920386,101.308368,152.2994033,142.00648069999997,172.3402144,123.53687269999999,132.2777516,119.32597659999999,171.99030369999997,60.32852447,165.10133340000002,206.71460159999998,284.56654449999996,149.47999,42.76705341,106.9369028
labeled-data\2015-09-03_1_SS048_eye\img29688.png,154.9796785,104.1753038,148.5845486,139.0956756,171.25298080000002,125.94004869999999,135.1262727,119.2937239,180.262709,72.31568302,172.93471330000003,192.76638789999998,280.92920580000003,144.52591130000002,37.67814985,105.17025819999999
labeled-data\2015-09-03_1_SS048_eye\img29726.png,154.12540009999998,107.08565540000001,145.8786007,143.9599212,170.81722109999998,128.990367,129.9149841,121.8470381,179.70564430000002,77.04645087,162.2258759,193.62158200000002,292.0397954,148.6234129,41.41221069,111.02927520000001
labeled-data\2015-09-03_1_SS048_eye\img29734.png,153.435236,110.4236055,148.12509440000002,145.6353392,170.3814613,132.9122047,131.3686218,124.86109599999999,179.3302108,89.17551454,163.10249330000002,190.5410919,289.0912356,152.3091127,48.78361024,113.24069509999998
labeled-data\2015-09-03_1_SS048_eye\img29745.png,156.1075869,103.88288270000001,149.0623197,139.9413115,172.9960198,126.37580849999999,133.0106598,118.7738294,178.424632,66.18251194,157.06630800000002,200.1601226,306.41402450000004,155.62624250000002,41.41221069,102.92073570000001
labeled-data\2015-09-03_1_SS048_eye\img29875.png,153.5528873,106.2449479,147.85505659999998,141.97648,169.94570159999998,127.68308770000002,131.6605592,121.44572749999999,177.89615609999998,73.51725333,158.3915584,196.3838134,304.93974460000004,157.46909240000002,40.67507074,105.50072549999999
labeled-data\2015-09-03_1_SS048_eye\img30882.png,155.02811169999998,107.1351898,149.9353218,142.7676783,170.81722109999998,127.48151840000001,135.5206814,121.14863899999999,177.9159665,56.08410937,152.92039780000002,204.7799421,310.09972430000005,154.88910249999998,26.66941159,98.49789596
labeled-data\2015-09-03_1_SS048_eye\img31895.png,,,,,,,,,192.577301,123.25135800000001,192.6052085,138.1413217,311.20543419999996,147.517703,116.23191609999998,126.8777842
labeled-data\2015-09-03_1_SS048_eye\img38856.png,,,,,,,,,204.1468658,122.0133591,195.2239075,141.2999725,,,,
labeled-data\2015-09-03_1_SS048_eye\img39256.png,,,,,,,,,216.16496099999998,118.12899440000001,214.1551105,132.6108245,309.7311543,142.3577233,134.660415,125.7720743
labeled-data\2015-09-03_1_SS048_eye\img39402.png,148.8067017,99.30904388,143.3239746,140.80508419999998,167.76690280000003,120.7109317,124.56911470000001,118.0634995,173.6282196,86.9885788,163.5301819,179.682663,268.34579469999994,146.13441469999998,51.22497559,109.28868100000001
labeled-data\2015-09-03_1_SS048_eye\img39529.png,,,,,,,,,179.0966563,127.68308770000002,179.9593048,152.3262177,309.36258430000004,150.0976928,83.79775811,127.98349420000001
labeled-data\2015-09-03_1_SS048_eye\img40100.png,153.36837769999997,100.7107697,152.7754059,152.81613159999998,180.40393559999998,130.733406,127.677006,117.6606135,163.4417725,54.60739136,160.57437130000002,196.1847382,,,34.74157715,104.6605835
labeled-data\2015-09-03_1_SS048_eye\img40321.png,,,,,,,,,186.06881230000002,80.18527509,184.86698909999998,130.0822601,297.56834510000004,130.19491399999998,78.63777842,98.49789596
labeled-data\2015-09-03_1_SS048_eye\img40724.png,,,,,,,,,,,,,,,,
labeled-data\2015-09-03_1_SS048_eye\img40880.png,176.9178576,93.25806756,174.7390588,142.06315940000002,203.0634425,119.8394122,149.46499340000003,110.25269779999999,187.0088043,73.45117188,169.5613861,192.70272830000002,272.7060547,149.025177,55.08293915,109.5230713
labeled-data\2015-09-03_1_SS048_eye\img41229.png,,,,,,,,,164.73568730000002,120.69060520000001,165.5881041,146.8565167,,,,
labeled-data\2015-09-03_1_SS048_eye\img43461.png,157.50829069999998,108.44246899999999,149.4669409,146.689516,173.8003496,130.33026740000003,134.21340220000002,123.0586787,182.2063743,80.55384507,163.84506509999997,193.91856950000002,297.1997751,146.411993,50.25789015,104.76358559999998
labeled-data\2015-09-03_1_SS048_eye\img44161.png,,,,,,,,,181.2754551,125.94004869999999,181.362442,144.28121950000002,,,,
