scorer,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_right,pupil_left,pupil_left,pupil_left,lid_top,lid_top,lid_top,lid_bot,lid_bot,lid_bot,corner_right,corner_right,corner_right,corner_left,corner_left,corner_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2015-12-03_1_SS052_eye\img37530.png,186.63601684570312,104.4037857055664,0.9999112486839294,181.72064208984375,170.99325561523438,0.9998757839202881,217.91578674316406,141.94064331054688,0.9998350143432617,146.61988830566406,135.95249938964844,0.9998668432235718,193.6578369140625,59.587547302246094,0.9978291392326355,176.45578002929688,233.48866271972656,0.9745550155639648,297.4363708496094,164.25169372558594,0.9990520477294922,53.69618225097656,128.56829833984375,0.9957383871078491
labeled-data\2015-12-03_1_SS052_eye\img08572.png,163.62411499023438,120.22068786621094,0.07151913642883301,157.8629608154297,163.90505981445312,0.9809354543685913,183.3921661376953,148.12086486816406,0.9980491399765015,132.8563995361328,137.25987243652344,0.9994275569915771,206.75318908691406,120.17416381835938,0.9967080950737,194.97023010253906,193.57235717773438,0.9857239723205566,303.71929931640625,164.31283569335938,0.9597427248954773,77.32152557373047,128.52957153320312,0.9843684434890747
labeled-data\2015-12-03_1_SS052_eye\img53390.png,170.6056671142578,114.44129943847656,0.9888943433761597,166.26544189453125,166.445068359375,0.9999667406082153,195.75779724121094,141.9600067138672,0.9999034404754639,136.97360229492188,137.85818481445312,0.9997721910476685,185.44735717773438,99.90147399902344,0.9973716735839844,171.45144653320312,224.63827514648438,0.9898535013198853,288.65447998046875,174.60060119628906,0.9907252788543701,54.44597625732422,137.8729705810547,0.9971615672111511
labeled-data\2015-12-03_1_SS052_eye\img39359.png,186.08595275878906,109.60013580322266,0.9999192357063293,183.0115966796875,166.4109649658203,0.9999773502349854,211.73947143554688,140.11544799804688,0.9999372959136963,151.8207550048828,136.72340393066406,0.9997657537460327,198.0665740966797,83.93960571289062,0.998283863067627,184.69931030273438,228.81517028808594,0.9933205246925354,293.7864074707031,168.7623748779297,0.9983052015304565,60.944087982177734,134.72740173339844,0.9951208829879761
labeled-data\2015-12-03_1_SS052_eye\img29211.png,219.35169982910156,147.19955444335938,0.0038924813270568848,218.70115661621094,148.70709228515625,0.00922897458076477,220.82240295410156,145.26568603515625,0.008777022361755371,220.67333984375,145.413818359375,0.004714846611022949,223.22958374023438,136.16278076171875,0.9979984760284424,221.3633575439453,157.11669921875,0.9920276403427124,224.6300048828125,142.12474060058594,0.005372166633605957,4.788159370422363,89.48707580566406,0.008244067430496216
labeled-data\2015-12-03_1_SS052_eye\img11674.png,173.83700561523438,121.81575012207031,0.9999591112136841,166.890869140625,177.1744842529297,0.9998654127120972,198.0583038330078,153.99142456054688,0.9999607801437378,137.9322967529297,144.6825714111328,0.9998201727867126,189.92965698242188,67.31720733642578,0.9973589181900024,169.9153289794922,231.3173828125,0.9837136268615723,296.5731201171875,160.28282165527344,0.9977936148643494,49.73777770996094,124.02548217773438,0.9973107576370239
labeled-data\2015-12-03_1_SS052_eye\img19052.png,168.58139038085938,120.36821746826172,0.018137305974960327,161.62466430664062,157.84970092773438,0.9993577599525452,181.86268615722656,140.1894989013672,0.9990853071212769,136.7475128173828,136.18263244628906,0.9985217452049255,204.2628936767578,126.4045181274414,0.9962297677993774,189.17095947265625,186.35313415527344,0.9746578931808472,292.6844787597656,167.44874572753906,0.9620496034622192,73.79617309570312,139.0145721435547,0.9840216636657715
labeled-data\2015-12-03_1_SS052_eye\img46934.png,169.6809844970703,97.8716049194336,0.9998838901519775,162.62692260742188,167.04339599609375,0.999683141708374,200.96278381347656,136.0433349609375,0.999649167060852,125.75285339355469,123.93510437011719,0.9994592666625977,188.34527587890625,51.527008056640625,0.9944236278533936,172.2781219482422,199.5700225830078,0.9151805639266968,293.181396484375,143.17494201660156,0.9974722266197205,60.483802795410156,99.51262664794922,0.9948636293411255
