scorer,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000,DLC_resnet50_PupilDetectionOct1shuffle1_330000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_right,pupil_left,pupil_left,pupil_left,lid_top,lid_top,lid_top,lid_bot,lid_bot,lid_bot,corner_right,corner_right,corner_right,corner_left,corner_left,corner_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2018-05-24_2_SS093_eye\img261544.png,237.32826232910156,134.6138458251953,0.0029844045639038086,252.58474731445312,147.4066925048828,0.0025634467601776123,246.94921875,169.413818359375,0.003666013479232788,251.72039794921875,145.2389373779297,0.0044855475425720215,252.36256408691406,138.9683074951172,0.9523167610168457,251.234375,161.91624450683594,0.8010252118110657,270.1941833496094,143.20053100585938,0.0018463432788848877,265.5683898925781,133.55593872070312,0.003076702356338501
labeled-data\2018-05-24_2_SS093_eye\img347837.png,200.22715759277344,58.015281677246094,0.9830579161643982,261.1596984863281,235.4081573486328,0.2624669671058655,292.48321533203125,183.30349731445312,0.9893376231193542,74.94144439697266,115.61442565917969,0.9932529330253601,224.3818359375,0.7246992588043213,0.8580757975578308,174.1353302001953,291.1203308105469,0.8319509029388428,368.1824035644531,163.29159545898438,0.8381909132003784,49.723201751708984,78.61424255371094,0.993093729019165
labeled-data\2018-05-24_2_SS093_eye\img164571.png,195.5410614013672,141.26226806640625,0.9998937845230103,193.93423461914062,221.27880859375,0.9991776943206787,232.1639862060547,179.91763305664062,0.9996147155761719,150.18128967285156,171.3651123046875,0.9988515377044678,220.6824493408203,37.52469253540039,0.9974372386932373,202.7025146484375,283.1363830566406,0.6407657265663147,362.3594970703125,180.69630432128906,0.9943997859954834,53.47492599487305,105.57917785644531,0.9965839385986328
labeled-data\2018-05-24_2_SS093_eye\img391492.png,203.79891967773438,46.02159118652344,0.9938689470291138,154.87905883789062,243.1018829345703,0.806838870048523,294.05816650390625,175.99490356445312,0.9889570474624634,82.38661193847656,124.56938934326172,0.9838045835494995,211.9636688232422,12.846518516540527,0.9826639890670776,214.304443359375,252.71824645996094,0.8384899497032166,367.6619567871094,182.10643005371094,0.9961981773376465,51.85932922363281,87.58021545410156,0.99336838722229
labeled-data\2018-05-24_2_SS093_eye\img394005.png,188.5699462890625,111.89503479003906,0.9997506141662598,188.24237060546875,186.47677612304688,0.9998936653137207,221.1392364501953,149.2100830078125,0.9997919797897339,150.37025451660156,144.86984252929688,0.9998623132705688,217.34918212890625,0.6949217319488525,0.22304296493530273,191.71432495117188,290.6018981933594,0.7993669509887695,362.0014953613281,169.7954559326172,0.9845895171165466,53.61372756958008,76.4454345703125,0.9911888241767883
labeled-data\2018-05-24_2_SS093_eye\img002156.png,5.564298152923584,25.478580474853516,0.0002098679542541504,271.2999267578125,103.23113250732422,0.0006871223449707031,352.22650146484375,29.659162521362305,0.001738518476486206,348.0927429199219,30.082653045654297,0.0006238222122192383,264.2013244628906,164.82537841796875,0.004642069339752197,237.2832794189453,111.56947326660156,0.0005205869674682617,1.6869404315948486,29.53294563293457,0.0007039308547973633,57.46442413330078,253.94857788085938,0.03985139727592468
labeled-data\2018-05-24_2_SS093_eye\img004942.png,214.87545776367188,158.14491271972656,0.9999789595603943,211.19703674316406,193.07603454589844,0.9999306797981262,230.18502807617188,177.4700927734375,0.9998903274536133,195.3700408935547,170.93235778808594,0.9999425411224365,224.42979431152344,50.295780181884766,0.9913332462310791,215.41751098632812,272.864501953125,0.5764836072921753,369.0316162109375,179.36434936523438,0.9910330772399902,66.12751770019531,117.54585266113281,0.9929109811782837
labeled-data\2018-05-24_2_SS093_eye\img403115.png,190.81517028808594,146.93798828125,0.9998825788497925,185.1169891357422,184.7706298828125,0.9998847246170044,205.1788787841797,167.8831024169922,0.9998124837875366,167.74484252929688,162.11341857910156,0.9999682307243347,229.21371459960938,37.471343994140625,0.8660385608673096,149.35177612304688,268.378173828125,0.7363178730010986,357.3974609375,180.8260040283203,0.9899700880050659,57.169193267822266,99.33685302734375,0.9934622049331665
