scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2019-05-21_4_FR140_eye\img00301.png,427.4201355000001,116.47115330000001,429.27737429999996,132.0327454,434.6311102,124.06722479999999,419.4111023,125.26233385130963,425.0018879822026,51.42076808648766,431.44939388115074,203.84253003769857,519.960783211202,126.08376260610896,344.440214394544,118.14354639773637
labeled-data\2019-05-21_4_FR140_eye\img00315.png,430.0840220769644,109.5100632,430.6398621,126.34637450000001,437.84669060000004,117.2787774,422.42691039999994,118.63017269999999,429.85944327696444,61.68033436517815,435.90332029999996,189.88332074712326,512.2295200609445,121.27784226946238,349.24613473119064,113.54657911920486
labeled-data\2019-05-21_4_FR140_eye\img00316.png,434.75956133355083,109.21962601432634,434.22747802734375,128.72288513183594,444.0032520941181,119.45371221352579,423.9742736816406,119.82084655761719,433.6521301269531,69.06806182861328,428.4870568888802,168.6433523322587,510.0296146695985,125.39608484531904,353.027099609375,115.58448028564453
labeled-data\2019-05-21_4_FR140_eye\img00317.png,,,,,,,,,404.84133804136974,75.12307063607122,409.7954267712109,123.01907254974242,,,,
labeled-data\2019-05-21_4_FR140_eye\img00321.png,,,,,,,,,416.85812051077426,89.51697743597185,420.2383982319451,128.44214334712328,,,,
labeled-data\2019-05-21_4_FR140_eye\img00324.png,430.1377159532672,115.49213045899697,,,,,,,414.4777526855469,77.76665496826172,419.00750732421875,134.02572631835938,480.48565673828125,113.59184265136719,351.9753723144531,105.74842071533203
labeled-data\2019-05-21_4_FR140_eye\img00325.png,,,,,,,,,406.5765380859375,81.8625717163086,406.7924499511719,112.95236206054688,,,,
labeled-data\2019-05-21_4_FR140_eye\img00385.png,444.7977905,111.401886,444.18301389999993,125.87267299999999,451.339325,118.3956146,436.6949768,119.0885162,434.75180851884926,71.95544633575344,440.0278135282739,179.6255235471232,515.1548628745555,129.84491765218024,357.8132101139083,115.21820358412538
labeled-data\2019-05-21_4_FR140_eye\img00479.png,444.6473694,110.83861540000001,444.03813898115067,123.31597140000001,452.97134400000004,117.8781281,435.57998660000004,117.04007720000001,440.9174571769644,74.4024980821425,437.8588562,162.86583161309582,518.0802056881664,124.41213814118845,354.88786730029733,113.964485235435
labeled-data\2019-05-21_4_FR140_eye\img00484.png,448.8774237317883,112.31089991066202,448.09332275390625,129.15614318847656,456.12286376953125,120.75390625,439.39361572265625,121.05247497558594,440.5721740722656,74.70893096923828,445.33837890625,184.6731719970703,523.9569091796875,126.6285629272461,356.31976318359375,115.23332214355469
labeled-data\2019-05-21_4_FR140_eye\img00503.png,,,448.571815996439,119.33987782369745,458.356689453125,114.55276489257812,442.15405355410223,112.92211538136075,436.0791931152344,93.46875,433.92864990234375,139.19090270996094,498.4046936035156,122.1396484375,349.0115051269531,109.73815155029297
labeled-data\2019-05-21_4_FR140_eye\img00504.png,,,,,,,,,,,,,,,,
labeled-data\2019-05-21_4_FR140_eye\img00505.png,,,,,,,,,404.7161560058594,99.80973052978516,403.0819091796875,115.00713348388672,,,,
labeled-data\2019-05-21_4_FR140_eye\img00506.png,,,,,,,,,380.1876220703125,103.55523681640625,378.7128601074219,119.2026138305664,,,,
labeled-data\2019-05-21_4_FR140_eye\img00507.png,,,,,,,,,389.6999711172242,99.7802596682102,389.52299426230144,140.2740333376986,,,,
labeled-data\2019-05-21_4_FR140_eye\img00508.png,,,439.4250507872017,114.59134440978016,,,428.7684448233332,106.44217514329245,410.696243087441,98.39554138124937,413.7238246390482,159.72520496263513,,,,
labeled-data\2019-05-21_4_FR140_eye\img00718.png,447.1681824,110.5596237,446.2648926,122.25125120000001,454.678894,117.1915207,439.5690002,117.3120804,441.0896726282739,97.0723403904165,439.06819783089304,141.77975206178624,496.7669937604294,130.0538707102953,365.1265671479358,110.83018936370894
labeled-data\2019-05-21_4_FR140_eye\img00719.png,,,,,,,,,,,,,,,,
labeled-data\2019-05-21_4_FR140_eye\img00721.png,,,,,,,,,387.1899719238281,113.94205474853516,384.91455078125,129.05477905273438,,,,
labeled-data\2019-05-21_4_FR140_eye\img00722.png,442.92787017161635,109.15082317583074,441.06592674698777,126.52896180569718,450.68596777423534,119.70183591539251,430.76214599609375,118.97688293457031,430.0881652832031,86.64897155761719,431.5732421875,177.9245147705078,512.3624877929688,132.37940979003906,354.9801940917969,126.96469116210938
labeled-data\2019-05-21_4_FR140_eye\img00723.png,444.16916578803534,111.01276660045929,444.16916578803534,129.63220084674475,452.2478942871094,119.40292358398438,434.8594486648926,119.39151201128774,436.9680480957031,76.65660095214844,449.1558532714844,185.1834259033203,528.536865234375,119.50112915039062,351.9359436035156,125.08541107177734
labeled-data\2019-05-21_4_FR140_eye\img00812.png,446.619152328274,119.23627852827398,447.6713462,138.40053192565478,455.4048682,129.44526445130958,437.5582789,129.11584837696438,432.18201665654794,60.1216346495233,439.1414132230356,201.89350265392875,525.602515780309,130.26282376841039,341.93277769716315,121.06888921134731
labeled-data\2019-05-21_4_FR140_eye\img01256.png,435.3840966256548,117.98785357696441,433.02685549999995,137.3881378,443.1788025,128.5924429743452,424.92434689999993,126.6543498769644,430.9740648513095,96.00116227821373,425.3524567858737,185.1666242036712,512.0205670028295,149.2775520568817,352.58938366103166,124.41213814118845
labeled-data\2019-05-21_4_FR140_eye\img01295.png,,,428.94662077725434,134.85563715171412,,,421.029357114045,123.72198512532606,422.2220128659725,114.7929552963288,417.4625549,172.1761627,,,,
labeled-data\2019-05-21_4_FR140_eye\img01316.png,,,429.9362787351555,133.12373572538712,,,,,424.21717745392874,121.32600515863021,421.87299390553585,165.9937967060872,,,,
labeled-data\2019-05-21_4_FR140_eye\img01326.png,,,,,,,,,426.4355773925781,123.81391143798828,420.9448547363281,161.77545166015625,,,354.6702880859375,126.0437240600586
labeled-data\2019-05-21_4_FR140_eye\img01328.png,437.8811035,115.7740479,434.85610959999997,131.70635990000002,444.84887699999996,124.42872620000001,426.7198903719767,121.24784023057316,437.7759319811507,101.70001474402743,429.26696019791774,179.7767958753972,506.37883443372266,151.57603569614747,346.5297449756947,124.41213814118845
labeled-data\2019-05-21_4_FR140_eye\img01367.png,,,,,,,,,431.27588152071405,122.74051367626788,423.7535714285715,164.11321918305157,,,,
labeled-data\2019-05-21_4_FR140_eye\img01371.png,,,,,,,,,428.0690002441406,119.20234680175781,424.4862976074219,164.93569946289062,,,354.3189392089844,125.28677368164062
labeled-data\2019-05-21_4_FR140_eye\img01381.png,,,,,,,,,436.9122161737199,124.23375310282078,429.931811663111,164.95406409544896,492.0812214321992,156.59090909090912,363.57509069143157,128.38224624537474
labeled-data\2019-05-21_4_FR140_eye\img01391.png,,,,,,,,,429.3953039976784,123.3673728506131,421.87299390553585,162.232641660016,497.2733441135616,154.2054058946832,361.9558106124508,129.01642779707382
labeled-data\2019-05-21_4_FR140_eye\img01531.png,434.58384739999997,115.23193870000001,434.58384739999997,136.945289,446.18413039999996,123.56034709999999,423.28100750000004,125.6424491,435.613755628274,52.356139765178085,448.45355194658646,201.46816805654794,523.5129851991583,124.62109119930352,345.48497968511936,120.23307697888708
labeled-data\2019-05-21_4_FR140_eye\img01960.png,429.2793884277344,112.68258666992188,429.1634826660156,133.0403289794922,437.82349365841446,122.04290956050656,418.0205078125,122.5375747680664,432.6861572265625,49.94578552246094,443.0617980957031,200.45506286621094,522.8524169921875,126.3630142211914,346.0665588378906,120.38272094726562
labeled-data\2019-05-21_4_FR140_eye\img02600.png,445.65318984869043,114.97615580523836,446.17444296910685,136.38237557434522,454.8099819,124.05931477696441,434.9452362486904,125.70639484869042,437.8973823052383,41.65787356607128,448.1657961774795,203.25282695654792,524.3487974316186,120.4420300370021,342.55963687150836,120.8599361532323
labeled-data\2019-05-21_4_FR140_eye\img04888.png,432.5017453,111.50275652827399,433.8513821717261,132.45166882565485,441.45701277434523,121.41429925130957,422.9835643,122.6680176,435.4122310513097,45.38705574779729,439.80767385287675,203.10781964712328,523.5129851991584,124.83004425741859,344.02230827831374,121.06888921134731
labeled-data\2019-05-21_4_FR140_eye\img05559.png,436.6376647949219,112.8812026977539,435.9480563218134,134.79588344939384,448.32594274338044,122.04290956050656,424.4708251953125,124.88575744628906,434.6936340332031,43.16018295288086,444.7450866699219,201.34999084472656,527.3324584960938,124.33844757080078,345.9437255859375,119.84229278564453
labeled-data\2019-05-21_4_FR140_eye\img05711.png,434.9940490722656,109.93675994873047,437.01171875,130.75146484375,445.99285888671875,119.54852294921875,423.7671813964844,121.0403823852539,432.8513488769531,42.33381271362305,443.6092224121094,201.2956085205078,524.9918212890625,121.68685150146484,345.2554016113281,118.4076919555664
labeled-data\2019-05-21_4_FR140_eye\img06194.png,438.12119232565476,115.52938190000002,439.64038099999993,134.5657438,447.6713462,124.75011970000006,429.2938163486905,126.3652268973808,434.0625941795836,39.70366294345208,441.4621824057534,203.25282695654792,526.0204218965391,122.11365450192272,343.18649604585346,120.02412392077196
labeled-data\2019-05-21_4_FR140_eye\img07837.png,436.3045605513096,118.50381340000001,437.95164062303564,138.7299479,447.37390300000004,127.72455120000001,426.42499070261914,129.33965849738084,431.55515748220273,36.537394207380856,443.94733355968225,202.11214314293696,526.4383280127691,122.53156061815281,344.64916745265896,121.9047014438076
labeled-data\2019-05-21_4_FR140_eye\img08127.png,439.19180300000005,116.750206,440.88054702303566,137.37892150000002,451.2321472,126.1531906,427.7773438,128.31243899999998,432.22839655916715,69.03146100386857,441.9683943528767,179.18696484136976,513.0653322934048,120.23307697888703,359.484834578829,120.23307697888708
labeled-data\2019-05-21_4_FR140_eye\img10910.png,430.14520263671875,114.04462432861328,430.8401794433594,134.1688690185547,439.93023681640625,123.82010650634766,421.0740051269531,124.38963317871094,433.0127868652344,62.42915344238281,433.60247802734375,177.25120544433594,511.2151184082031,126.48472595214844,356.0256652832031,118.70704650878906
labeled-data\2019-05-21_4_FR140_eye\img12731.png,441.72248310000003,116.42171129999998,444.88875184607133,137.2107593256548,451.53810719999996,126.2373354,432.5017453,128.0219944,432.25063321043046,36.16868294890904,446.88236380418635,203.77633912670677,527.0651871871145,116.88982804904595,343.8133552201987,121.06888921134737
labeled-data\2019-05-21_4_FR140_eye\img13181.png,443.94216392827394,117.21812217696436,445.8866871999999,137.54017530000002,455.70231129999996,125.6424491,435.4761768,127.72455120000001,442.6148125,36.40950275,447.5486243340274,204.29016376597264,530.1994830588405,118.77040557208159,346.73869803380967,121.69574838569258
labeled-data\2019-05-21_4_FR140_eye\img15106.png,440.23526730000003,117.611484,442.56572381361093,134.8557584188493,451.240664,126.43885997696441,432.6541810905753,127.86213002827401,432.5435283045887,37.04736823138376,437.0064191395196,202.76953493433945,526.2293749546542,121.48679532757745,346.5297449756947,120.02412392077201
labeled-data\2019-05-21_4_FR140_eye\img16740.png,423.0560317554959,112.24966869057535,423.7880249,128.1194763,433.04315189999994,119.669426,415.7906148905754,120.72885931884935,430.7344271308932,44.26224931779729,437.50260455287685,201.77323255654792,527.2741402452295,123.3673728506131,345.0670735688891,119.18831168831173
labeled-data\2019-05-21_4_FR140_eye\img17267.png,434.41290283203125,112.90647888183594,434.82279391985276,129.54465890691083,442.69963073357724,120.16747222390549,425.0989685058594,121.95780181884766,433.12420654296875,81.10028839111328,431.6963195800781,160.7872314453125,501.23712158203125,124.78644561767578,363.8263854980469,113.26255798339844
labeled-data\2019-05-21_4_FR140_eye\img17268.png,437.82349365841446,112.6657228775012,438.1985811257347,129.54465890691083,446.8255928740996,121.66782209318635,429.19648191004956,123.1681719624672,434.6814270019531,69.80888366699219,440.5712890625,178.9334716796875,517.2552490234375,127.27208709716797,360.4047546386719,114.03238677978516
labeled-data\2019-05-21_4_FR140_eye\img18677.png,435.15115360000004,115.6734238,434.2678142811507,134.111618,444.26968380000005,124.21318049999999,425.0977711230357,125.46584277696441,429.89223907696436,43.34614825952336,440.55765424345213,202.58895289424657,529.9905300007255,125.03899731553366,345.9028858013494,119.18831168831173
labeled-data\2019-05-21_4_FR140_eye\img20167.png,438.45060839999996,117.611484,439.05292318115073,135.60308060942464,448.8611188,124.7501197,429.2298706,126.47083285130964,430.96027118220275,44.82414230214245,444.78314579214253,204.30502082827397,527.2741402452295,122.32260756003774,345.6939327432343,122.11365450192272
labeled-data\2019-05-21_4_FR140_eye\img20283.png,437.2608357,119.69358600000001,437.8557221,136.945289,447.0764598,127.4590809743452,427.5411302230356,129.11584837696438,440.2992130486904,70.96716704779729,445.41000496648775,181.28369376178628,521.8413607342377,128.80015236160494,358.0221631720234,117.72564028150629
