scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2018-03-22_4_FR128_eye\img07159.png,540.5191302942433,148.27117865904316,537.6710085084899,168.56404638253676,546.3597412109375,160.4975128173828,526.6837768554688,157.25250244140625,539.2556762695312,143.80007934570312,534.9366455078125,180.7317657470703,603.17780958082,166.78397026644083,470.19976806640625,154.1619415283203
labeled-data\2018-03-22_4_FR128_eye\img07166.png,542.2992064103393,150.40726999835826,541.9431911871201,167.85201593609838,551.9116174372573,160.37569624849547,530.9417114257812,160.4495086669922,534.6947021484375,125.02916717529297,534.1544189453125,198.1656036376953,606.9351806640625,167.58511352539062,470.0875549316406,155.0263671875
labeled-data\2018-03-22_4_FR128_eye\img07179.png,,,,,,,,,,,,,,,,
labeled-data\2018-03-22_4_FR128_eye\img07189.png,539.7981899203302,145.1739733653303,539.480319185313,164.56408820137526,549.334311970844,153.75648321079282,527.56787109375,155.1752166748047,529.3292846679688,120.51434326171875,534.8152465820312,191.53997802734375,600.8293710436192,159.7960271761183,470.2972717285156,152.2928466796875
labeled-data\2018-03-22_4_FR128_eye\img07726.png,,,,,,,,,538.2976684570312,145.5027618408203,533.6981811523438,172.9280548095703,,,,
labeled-data\2018-03-22_4_FR128_eye\img07767.png,,,543.5910551658145,164.45415070648986,550.281736894761,159.8138603786006,535.5344848632812,158.51576232910156,531.6541748046875,144.63510131835938,526.5098266601562,201.2744140625,603.1214413238772,178.205580704757,455.69574664595666,169.44761864468254
labeled-data\2018-03-22_4_FR128_eye\img07916.png,,,,,,,,,537.7283325195312,137.8123016357422,533.2457885742188,148.58798217773438,,,,
labeled-data\2018-03-22_4_FR128_eye\img07996.png,,,,,,,,,492.4103698730469,144.2506561279297,489.25994873046875,157.90478515625,,,,
labeled-data\2018-03-22_4_FR128_eye\img08078.png,548.5792659505208,151.23309703072366,549.1861869128854,169.7441863828457,557.3796199048084,160.64037194737585,539.1719910338686,160.94383242855818,532.7636108398438,133.25303649902344,538.9151000976562,210.86453247070312,608.67529296875,172.4818572998047,449.0442281227171,167.6199630145694
labeled-data\2018-03-22_4_FR128_eye\img08099.png,,,,,,,,,517.4974975585938,153.17739868164062,514.1793823242188,200.4901580810547,586.3432122698964,179.97453207294683,,
labeled-data\2018-03-22_4_FR128_eye\img08413.png,,,,,,,,,523.0977172851562,153.4107208251953,523.9020385742188,167.4329833984375,,,,
labeled-data\2018-03-22_4_FR128_eye\img08617.png,,,,,,,,,519.1746215820312,132.31097412109375,521.6062622070312,143.69337463378906,,,,
labeled-data\2018-03-22_4_FR128_eye\img16692.png,563.5479428679131,157.0434926522815,560.9866111230862,177.53414661089687,571.5978426373691,166.92291509661388,550.1497802734375,167.59158325195312,544.3836059570312,93.74750518798828,559.1682736022233,232.67744342843417,625.828125,164.39381408691406,469.2071838378906,162.53366088867188
labeled-data\2018-03-22_4_FR128_eye\img21229.png,546.3107629882421,152.02281622200937,547.0086658464575,171.21514482293256,556.0814030032576,161.7934562370248,536.5401229732267,162.1424076661325,544.3108520507812,115.08989715576172,541.4254429807345,207.85504487924044,621.3353202463963,166.32982481542484,469.4078369140625,152.96710205078125
labeled-data\2018-03-22_4_FR128_eye\img21255.png,,,,,,,,,515.1019897460938,153.60354614257812,513.0432739257812,166.94943237304688,,,,
labeled-data\2018-03-22_4_FR128_eye\img21270.png,,,,,,,,,520.168212890625,141.776611328125,517.793212890625,153.5348358154297,,,,
labeled-data\2018-03-22_4_FR128_eye\img21287.png,,,,,,,,,511.601318359375,138.1424560546875,507.5666198730469,149.95457458496094,,,,
labeled-data\2018-03-22_4_FR128_eye\img21292.png,558.2055905864199,149.88964832569826,553.812877819696,165.9101301808085,564.4070674335593,157.89988925325338,546.3194266294026,156.60791491009934,547.7514038085938,133.9140625,542.4435035999404,181.6722171672879,607.183837890625,163.72268676757812,479.8715515136719,149.38917541503906
labeled-data\2018-03-22_4_FR128_eye\img21327.png,,,,,,,,,,,,,,,,
labeled-data\2018-03-22_4_FR128_eye\img21328.png,,,,,,,,,510.58277719638346,147.85869546569677,507.2888452366655,161.03442330456858,,,,
