scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2018-01-30_2_SS088_eye\img007803.png,90.74439239501953,87.53105926513672,87.16064694882395,136.07547736279574,113.26432800292969,113.65576934814453,69.44074249267578,108.3311767578125,113.17357635498047,26.8096866607666,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img016647.png,88.52883911132812,84.82734680175781,87.07264709472656,124.56414794921875,107.53836822509766,105.06258392333984,68.38523477843161,102.43619722417608,97.89948272705078,17.29569435119629,,,277.6528495942631,140.76933040539382,,
labeled-data\2018-01-30_2_SS088_eye\img081095.png,109.43004608154297,101.20515441894531,107.72713470458984,130.48773193359375,125.96595764160156,116.88707733154297,93.95943450927734,113.4591064453125,117.03341674804688,28.975379943847656,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img114148.png,100.76052856445312,73.31462860107422,101.63336049683473,152.11280859167255,137.61956715675342,112.60621214980529,64.08253615605001,106.34774142634117,98.99211120605469,16.268150329589844,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img135227.png,109.52472686767578,88.90545654296875,107.10952237986585,156.41550721405412,142.71701049804688,121.06957244873047,72.29677898059667,116.90891077218689,113.02638244628906,24.201187133789062,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img146012.png,108.23578643798828,87.17243957519531,108.28298564051535,148.98357322994048,139.57533925783594,119.64699171370242,75.81716876254525,112.60621214980529,119.24250030517578,22.881345748901367,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img166989.png,89.61558532714844,76.63847351074219,92.63680883185505,149.374727650157,126.2760889704747,116.51775635197038,55.47713891128684,108.30351352742372,101.9648208618164,22.034765243530273,,,278.75323486328125,139.6243133544922,,
labeled-data\2018-01-30_2_SS088_eye\img176411.png,,,108.28298564051535,211.17712604436517,196.68388460944607,126.29661685738304,5.861867546154457,92.05171987852623,132.53455969393883,9.73259963286381,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img184363.png,,,,,229.14970148741617,127.07892569781606,,,136.05494947588738,11.297217313729846,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img192034.png,,,,,230.7143191682822,142.72510250647636,,,126.2760889704747,15.599915936111444,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img201418.png,,,,,242.05501594214175,147.03775565751613,,,133.67869567871094,19.398775100708008,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img210143.png,,,,,228.31366747025433,138.17236954662104,,,120.01761824701059,13.25298941481239,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img219557.png,,,,,244.71463177541025,143.93487051870284,,,125.8849345502582,15.599915936111444,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img224749.png,,,,,,,,,136.8372583163204,19.120305718059996,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img228187.png,,,,,233.84355453001427,122.77622707543449,,,125.10262570982518,14.035298255245408,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img233929.png,109.45644890116488,46.892269553432044,105.1537502787833,162.28282351730172,163.82691331125943,111.82390330937227,50.00097702825575,99.30696186244404,122.75569918852612,12.470680574379372,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img235980.png,88.33411020947348,74.27307896858755,87.55180136904046,142.72510250647636,117.67069172571154,109.47697678807324,56.25944775171986,105.17427816569165,120.01761824701059,18.729151297843487,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img239131.png,122.05459594726562,92.80117797851562,123.14685360874263,135.68432294257923,144.26919230043404,113.77967541045481,100.06874281596869,112.9973665700218,129.01416991199028,21.46723223935905,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img239365.png,93.04090881347656,88.6229019165039,94.5925809329376,138.4224038840948,118.84415498636106,115.34429309132085,69.94985245929762,109.86813120828975,126.2760889704747,19.511460138276504,,,,,,
labeled-data\2018-01-30_2_SS088_eye\img274988.png,97.88632202148438,103.59705352783203,96.15719861380363,132.16393316063068,112.97683868311346,119.25583729348591,78.55524970406078,114.95313867110434,110.2387577415979,27.334548542606655,,,,,,
