scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
bodyparts,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_right,pupil_right,lid_top,lid_top,lid_bottom,lid_bottom
coords,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2015-09-03_1_SS048_eye\img01270.png,152.07955188800628,102.84478203434608,152.515311636844,146.4207569181149,131.1630839437973,123.76124997855513,175.17481857640377,126.37580847158125,163.84506510662385,85.41439208083855,166.45962359965,179.97425757861689
labeled-data\2015-09-03_1_SS048_eye\img13622.png,152.07955188800628,106.76661977388528,150.7722726414932,147.72803616462795,130.72732419495958,125.94004872274357,171.68874058570225,127.24732796925662,161.6662663624354,74.08463861105866,164.28082485546156,196.53312803444902
labeled-data\2015-09-03_1_SS048_eye\img14918.png,,,,,,,,,197.3284912109375,107.1849594116211,196.9796905517578,123.28956604003906
labeled-data\2015-09-03_1_SS048_eye\img16107.png,152.95107138568164,107.20237952272296,152.95107138568164,152.52139340184252,131.59884369263494,129.86188646228274,175.17481857640377,131.6049254576335,156.43714937638316,52.732410918011965,158.18018837173395,213.96351798795655
labeled-data\2015-09-03_1_SS048_eye\img17669.png,148.1577141484671,111.99573675993753,148.59347389730476,151.64987390416715,128.54852545077114,132.04068520647118,167.33114309732537,133.78372420182194,154.69411038103243,53.16817066684965,154.69411038103243,213.96351798795655
labeled-data\2015-09-03_1_SS048_eye\img23599.png,150.1824188232422,105.32608032226562,149.39430236816406,144.1925048828125,130.0319366455078,122.62120056152344,169.0741820926761,128.118847466932,160.11312866210938,71.19219970703125,162.35252380371094,197.73814392089844
labeled-data\2015-09-03_1_SS048_eye\img23601.png,151.430419921875,107.01433563232422,151.5211944580078,146.6513214111328,131.94488525390625,125.21757507324219,172.5602600833776,130.29764621112045,161.7134552001953,77.95155334472656,164.3932342529297,194.04185485839844
labeled-data\2015-09-03_1_SS048_eye\img23608.png,151.0207977294922,107.98959350585938,153.14385986328125,149.43661499023438,131.5755615234375,128.017578125,174.3032990787284,131.16916570879582,165.58836364746094,82.28581237792969,167.58433532714844,199.66236877441406
labeled-data\2015-09-03_1_SS048_eye\img23829.png,151.56541442871094,107.51528930664062,151.3888702392578,145.2759246826172,132.27337646484375,124.5056381225586,171.25298083686454,130.29764621112045,160.33900451660156,73.00963592529297,165.31472778320312,195.76803588867188
labeled-data\2015-09-03_1_SS048_eye\img25672.png,,,,,,,,,177.3536173205922,115.48181475063905,178.15371704101562,135.83448791503906
labeled-data\2015-09-03_1_SS048_eye\img26375.png,155.12987012987008,105.4593405273722,156.43714937638316,145.5492374204395,134.2134021856611,123.76124997855513,174.73905882756605,127.24732796925662,164.28082485546156,63.62640463895417,164.71658460429921,196.96888778328673
labeled-data\2015-09-03_1_SS048_eye\img26506.png,152.95107138568164,108.07389902039836,153.82259088335707,145.5492374204395,134.64916193449875,125.94004872274357,171.25298083686454,127.6830877180943,163.4093053577862,75.82767760640942,166.0238638508123,192.17553054607214
labeled-data\2015-09-03_1_SS048_eye\img28620.png,145.54315565544096,91.07926881572851,146.85043490195403,141.62739968090034,122.44788896704351,115.91757449947673,169.5099418415138,116.7890939971521,158.6159481205716,65.80520338314261,162.10202611127312,198.71192677863746
labeled-data\2015-09-03_1_SS048_eye\img29394.png,154.18923950195312,100.33068084716797,152.83628845214844,142.4346466064453,132.28057861328125,120.63603973388672,174.3032990787284,125.50428897390586,163.30288696289062,59.59452819824219,164.00209045410156,203.062744140625
labeled-data\2015-09-03_1_SS048_eye\img29554.png,151.16934204101562,103.26128387451172,151.82571411132812,142.84471130371094,131.7562713623047,122.00544738769531,172.99601983221532,127.6830877180943,161.99041748046875,80.60388946533203,163.7602996826172,194.05807495117188
labeled-data\2015-09-03_1_SS048_eye\img29567.png,154.20619201660156,101.41194152832031,153.2660369873047,141.51194763183594,133.18663024902344,120.48467254638672,174.73905882756605,125.06852922506818,163.98214721679688,66.010009765625,168.59530639648438,201.1055908203125
labeled-data\2015-09-03_1_SS048_eye\img29570.png,153.43472290039062,101.72980499267578,152.56668090820312,142.292724609375,132.73483276367188,121.09735107421875,173.8675393298907,125.50428897390586,164.99351501464844,65.92781066894531,165.66415405273438,201.6383056640625
labeled-data\2015-09-03_1_SS048_eye\img29580.png,153.85595703125,99.57205200195312,152.68177795410156,141.91165161132812,132.0507049560547,119.35719299316406,173.43177958105298,123.76124997855513,162.4849090576172,60.77622985839844,165.46749877929688,203.8914794921875
