scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
bodyparts,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_right,pupil_right,lid_top,lid_top,lid_bottom,lid_bottom
coords,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2015-11-10_5_SS047_eye\img0196.png,181.67234326232537,83.67346565255602,183.69591830550587,126.97797157661893,158.19887276143146,106.33750613617772,204.33638374594705,105.52807611890552,165.88845792551737,28.22750946941005,166.2931729341535,209.94454834701983
labeled-data\2015-11-10_5_SS047_eye\img0645.png,176.41104815005605,79.62631556619499,177.62519317596434,126.57325656798284,150.9140026059816,103.09978606708893,203.12223872003875,101.0762110239084,159.00830277870364,37.13123965940429,159.00830277870364,199.4219581224812
labeled-data\2015-11-10_5_SS047_eye\img1142.png,172.36389806369502,78.81688554892281,175.19690312414772,127.38268658525504,147.67628253689278,103.09978606708893,200.69394866822216,103.50450107572502,161.84130783915637,33.084089573043286,159.81773279597584,209.13511832974763
labeled-data\2015-11-10_5_SS047_eye\img1799.png,176.41104815005605,86.91118572164484,178.02990818460043,129.00154661979943,154.55643768370652,109.97994121390263,199.47980364231384,106.74222114481384,159.00830277870364,33.084089573043286,159.81773279597584,208.7304033211115
labeled-data\2015-11-10_5_SS047_eye\img2092.png,176.41104815005605,82.0546056180116,176.81576315869214,126.16854155934672,152.12814763188993,106.74222114481384,200.69394866822216,102.69507105845281,161.43659283052025,34.29823459895158,161.43659283052025,205.8973982606588
labeled-data\2015-11-10_5_SS047_eye\img2208.png,189.36192842641128,65.46129026393143,189.7666434350474,124.95439653343843,156.58001272688705,97.43377594618349,218.90612405684675,93.38662585982246,156.98472773552314,36.32180964213211,156.17529771825093,197.80309808793677
labeled-data\2015-11-10_5_SS047_eye\img2228.png,187.33835338323078,64.65186024665923,187.33835338323078,122.9308214902579,156.98472773552314,96.62434592891128,215.2636889791218,94.60077088573078,158.60358777006755,34.29823459895158,162.65073785642858,196.18423805339236
labeled-data\2015-11-10_5_SS047_eye\img2523.png,187.7430683918669,82.45932062664772,189.36192842641128,122.52610648162181,164.67431289960908,103.50450107572502,209.19296384958028,102.69507105845281,165.88845792551737,30.65579952122667,165.07902790824517,211.96812339020033
labeled-data\2015-11-10_5_SS047_eye\img4269.png,,,,,,,,,146.8927459716797,63.35855484008789,146.4621375109845,73.15087542801737
labeled-data\2015-11-10_5_SS047_eye\img4270.png,,,170.7450380291506,107.14693615344993,135.53483227780973,81.2451756007394,,,142.1081085205078,73.23328399658203,146.0574225023484,136.28641677524928
labeled-data\2015-11-10_5_SS047_eye\img4274.png,,,,,,,,,148.11373901367188,66.01298522949219,148.8904275628011,94.60077088573078
labeled-data\2015-11-10_5_SS047_eye\img4330.png,174.79218811551164,52.915124996212285,178.43462319323655,129.40626162843554,133.10654222599314,92.17248083391416,211.2165388927608,89.74419078209755,153.34229265779823,27.418079452137846,154.55643768370652,194.16066301021186
labeled-data\2015-11-10_5_SS047_eye\img4334.png,,,,,,,,,129.31671142578125,83.33042907714844,129.0593921396321,129.40626162843554
labeled-data\2015-11-10_5_SS047_eye\img4335.png,,,,,,,,,120.81678009033203,112.17227935791016,120.96509196691008,129.81097663707163
labeled-data\2015-11-10_5_SS047_eye\img4336.png,,,,,,,,,125.78934478759766,121.84337615966797,126.2263870791794,140.7382818702464
labeled-data\2015-11-10_5_SS047_eye\img4337.png,,,,,,,,,115.2920150756836,120.44821166992188,115.70379685464076,136.28641677524928
labeled-data\2015-11-10_5_SS047_eye\img4338.png,,,,,,,,,138.9017791748047,95.0096206665039,139.17726735553467,157.7363122329627
labeled-data\2015-11-10_5_SS047_eye\img4340.png,,,,,,,,,157.79415775279534,65.46129026393143,161.43659283052025,94.60077088573078
labeled-data\2015-11-10_5_SS047_eye\img4341.png,,,,,,,,,138.36783733826246,80.84046059210331,137.15369231235414,105.93279112754163
labeled-data\2015-11-10_5_SS047_eye\img4360.png,,,169.5308930032423,114.83652131753587,133.91597224326534,85.69704069573652,201.09866367685825,85.29232568710043,147.66685485839844,72.12645721435547,148.0809975455289,129.40626162843554
labeled-data\2015-11-10_5_SS047_eye\img4361.png,,,,,,,,,122.17923699281837,108.76579618799434,121.77452198418229,129.81097663707163
labeled-data\2015-11-10_5_SS047_eye\img4362.png,,,,,,,,,135.1396484375,123.29520416259766,133.91597224326534,143.166571922063
labeled-data\2015-11-10_5_SS047_eye\img4363.png,,,,,,,,,122.58367156982422,130.91033935546875,121.36980697554617,152.47501712069334
labeled-data\2015-11-10_5_SS047_eye\img4364.png,,,,,,,,,138.74871826171875,140.06668090820312,138.77255234689855,157.7363122329627
