scorer,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000,DLC_resnet_50_PupilDetectionOct1shuffle1_330000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_right,pupil_left,pupil_left,pupil_left,lid_top,lid_top,lid_top,lid_bot,lid_bot,lid_bot,corner_right,corner_right,corner_right,corner_left,corner_left,corner_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2015-12-19_6_M151203_FR068_eye\img00668.png,410.26153564453125,153.48733520507812,0.01467934250831604,408.4541931152344,148.55052185058594,0.031069457530975342,407.7018127441406,145.728515625,0.011525779962539673,408.66595458984375,152.37388610839844,0.01124832034111023,401.6548767089844,135.29644775390625,0.9507197141647339,403.21795654296875,155.0773162841797,0.9755131006240845,415.7232971191406,148.73597717285156,0.00940433144569397,304.2513122558594,149.99659729003906,0.02683594822883606
labeled-data\2015-12-19_6_M151203_FR068_eye\img33224.png,395.50860595703125,146.89439392089844,0.019691288471221924,393.8626708984375,168.99217224121094,0.024442553520202637,422.13946533203125,160.49305725097656,0.05394163727760315,386.9928283691406,148.41661071777344,0.004926860332489014,411.5755920410156,144.4314422607422,0.9683548808097839,406.7131652832031,179.10379028320312,0.9573267698287964,464.703857421875,156.38027954101562,0.09173896908760071,322.37030029296875,159.5211181640625,0.32756274938583374
labeled-data\2015-12-19_6_M151203_FR068_eye\img31210.png,424.7638244628906,167.2052764892578,0.006980538368225098,424.19677734375,170.5316619873047,0.048218727111816406,413.02545166015625,165.20751953125,0.014306068420410156,342.08477783203125,151.5391082763672,0.012256473302841187,405.02410888671875,121.68397521972656,0.9785633087158203,409.17425537109375,179.38442993164062,0.9758139848709106,511.2810363769531,144.5546417236328,0.1796931028366089,310.37872314453125,152.34933471679688,0.732261598110199
labeled-data\2015-12-19_6_M151203_FR068_eye\img33392.png,397.6994934082031,147.58006286621094,0.004699289798736572,411.118896484375,162.32589721679688,0.010260254144668579,422.45709228515625,158.90524291992188,0.01577579975128174,338.9678649902344,152.88873291015625,0.008787781000137329,420.7838439941406,146.95591735839844,0.9190925359725952,420.57684326171875,168.3784942626953,0.8378057479858398,516.1795043945312,151.4549102783203,0.042530179023742676,301.5649719238281,158.08584594726562,0.5759800672531128
labeled-data\2015-12-19_6_M151203_FR068_eye\img05675.png,427.2594909667969,145.91880798339844,0.9978025555610657,428.7356872558594,159.96035766601562,0.9995996952056885,436.6108093261719,154.5632781982422,0.9975535869598389,419.3448486328125,152.90206909179688,0.9968937635421753,416.0601501464844,129.47918701171875,0.996666669845581,413.6436462402344,196.81849670410156,0.9900393486022949,499.1202392578125,157.28367614746094,0.9438396096229553,321.90130615234375,161.3749237060547,0.9670314788818359
labeled-data\2015-12-19_6_M151203_FR068_eye\img33429.png,441.6471862792969,151.5854034423828,0.07141464948654175,425.314453125,158.71226501464844,0.14220169186592102,434.1603088378906,151.24147033691406,0.014804065227508545,415.3439025878906,152.7086639404297,0.06548130512237549,416.5370178222656,132.5991973876953,0.9949686527252197,419.526123046875,179.59046936035156,0.9778425693511963,483.60858154296875,151.990966796875,0.06460317969322205,314.2463684082031,158.31158447265625,0.5172571539878845
labeled-data\2015-12-19_6_M151203_FR068_eye\img33183.png,395.6257019042969,149.361328125,0.02596905827522278,387.38385009765625,168.49569702148438,0.036212027072906494,414.005859375,159.52061462402344,0.014841735363006592,340.9903869628906,157.56399536132812,0.04474079608917236,403.4607849121094,145.60003662109375,0.9114647507667542,399.05657958984375,180.46632385253906,0.9295036792755127,446.371826171875,159.06930541992188,0.029059559106826782,303.43634033203125,163.0851593017578,0.819921612739563
labeled-data\2015-12-19_6_M151203_FR068_eye\img33309.png,393.2731628417969,149.33216857910156,0.06521353125572205,391.20709228515625,162.17640686035156,0.13479161262512207,400.1473388671875,157.2533721923828,0.026912420988082886,382.8769226074219,150.6925811767578,0.012917160987854004,406.5282287597656,134.92599487304688,0.996759295463562,412.3177490234375,184.82923889160156,0.9817200899124146,494.08154296875,156.5458984375,0.29972076416015625,328.1097717285156,161.344970703125,0.787185788154602
