scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2015-12-19_6_M151203_FR068_eye\img00240.png,441.43825371269395,122.6706724257979,443.72672064086106,143.64828593399608,450.9735325800568,130.68030667438268,430.75874138124766,132.20595129316072,421.99090576171875,97.22789001464844,423.4927062988281,206.49267578125,525.4693603515625,137.3952178955078,321.4384460449219,151.43653869628906
labeled-data\2015-12-19_6_M151203_FR068_eye\img00668.png,,,,,,,,,400.6272601603812,137.92711861357841,403.21795654296875,155.0773162841797,,,,
labeled-data\2015-12-19_6_M151203_FR068_eye\img02992.png,,,437.6241421657488,150.5136867184973,445.2523652596391,144.0296970886906,430.9975891113281,144.34132385253906,424.37908935546875,116.129638671875,424.4212341308594,210.32957458496094,505.9313049316406,151.43943786621094,323.88922119140625,161.27835083007812
labeled-data\2015-12-19_6_M151203_FR068_eye\img03718.png,,,428.85168560777504,160.4303767405546,,,419.6978178951068,153.56497595605342,414.3617248535156,124.56233215332031,419.0040588378906,191.7838134765625,,,320.33306884765625,157.65553283691406
labeled-data\2015-12-19_6_M151203_FR068_eye\img05675.png,430.75874138124766,144.79251939807963,428.7356872558594,159.96035766601562,436.6108093261719,154.5632781982422,419.3448486328125,152.90206909179688,416.0601501464844,129.47918701171875,413.6436462402344,196.81849670410156,499.1202392578125,157.28367614746094,321.90130615234375,161.3749237060547
labeled-data\2015-12-19_6_M151203_FR068_eye\img20841.png,,,,,,,,,420.71600341796875,137.00558471679688,422.14385986328125,169.04653930664062,,,314.42833919942143,154.32779826544242
labeled-data\2015-12-19_6_M151203_FR068_eye\img20860.png,,,,,,,,,407.4361877441406,139.79061889648438,408.25548325427144,152.03933133727534,,,,
labeled-data\2015-12-19_6_M151203_FR068_eye\img20900.png,,,,,,,,,414.4632568359375,141.66845703125,418.55358443102324,163.86307713280524,,,305.4067077636719,156.56922912597656
labeled-data\2015-12-19_6_M151203_FR068_eye\img30519.png,408.24311828908856,128.19954896712153,410.4732360839844,154.16261291503906,423.3737652759039,140.30406655657384,393.3786926269531,143.4954071044922,416.9170837402344,52.6651725769043,426.04217529296875,246.88253784179688,547.2955932617188,136.43386840820312,299.0802917480469,169.36805725097656
labeled-data\2015-12-19_6_M151203_FR068_eye\img31197.png,,,,,,,,,408.65570068359375,112.39292907714844,406.9874572753906,146.11143493652344,,,,
labeled-data\2015-12-19_6_M151203_FR068_eye\img31210.png,,,,,,,,,408.24311828908856,122.57959437201868,409.17425537109375,179.38442993164062,,,310.37872314453125,152.34933471679688
labeled-data\2015-12-19_6_M151203_FR068_eye\img33141.png,,,,,,,,,401.70074462890625,153.6182098388672,402.99578857421875,166.49880981445312,,,,
labeled-data\2015-12-19_6_M151203_FR068_eye\img33183.png,,,,,,,,,403.4607849121094,145.60003662109375,407.3785098898419,177.91453192380072,,,,
labeled-data\2015-12-19_6_M151203_FR068_eye\img33224.png,,,,,,,,,411.5755920410156,144.4314422607422,406.7131652832031,179.10379028320312,,,,
labeled-data\2015-12-19_6_M151203_FR068_eye\img33274.png,,,,,,,,,417.6399841308594,143.50210571289062,418.29644775390625,179.6659698486328,,,327.7597351074219,160.8295440673828
labeled-data\2015-12-19_6_M151203_FR068_eye\img33309.png,,,,,,,,,406.5282287597656,134.92599487304688,412.3177490234375,184.82923889160156,,,328.1097717285156,161.344970703125
labeled-data\2015-12-19_6_M151203_FR068_eye\img33322.png,,,,,,,,,408.31182861328125,131.8370819091797,411.249755859375,193.48129272460938,,,327.40223295953194,161.9192765377387
labeled-data\2015-12-19_6_M151203_FR068_eye\img33392.png,,,,,,,,,420.7838439941406,146.95591735839844,420.57684326171875,168.3784942626953,,,301.5649719238281,158.08584594726562
labeled-data\2015-12-19_6_M151203_FR068_eye\img33429.png,,,,,,,,,416.5370178222656,132.5991973876953,419.526123046875,179.59046936035156,,,,
labeled-data\2015-12-19_6_M151203_FR068_eye\img33491.png,,,,,,,,,419.91533167891754,126.03802796900504,426.9858703613281,186.31346130371094,,,329.0057678222656,160.1946563720703
