scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2019-11-13_12_CR017_eye\img10558.png,104.88547486033522,109.27000652978307,100.00990350431695,124.59323079155484,110.4575564100704,118.32463904810277,94.43782195458178,116.23510846695206,119.86927795410156,75.45166778564453,107.2136459350586,172.9513702392578,179.52810668945312,135.5819854736328,46.82429504394531,108.8536605834961
labeled-data\2019-11-13_12_CR017_eye\img10560.png,105.33285619845032,110.64746244361419,99.96311280554909,125.58935710212195,110.23566538327319,119.51921239710317,95.5272378288046,117.41800846075053,120.02534484863281,75.15609741210938,107.86334228515625,173.1178741455078,179.6298065185547,135.28904724121094,46.719539642333984,108.8135986328125
labeled-data\2019-11-13_12_CR017_eye\img10601.png,103.49529827404429,108.85123122866341,101.32292938232422,125.45293426513672,110.36792298169125,118.75589624850755,94.60131335826584,115.92599195712351,119.8959732055664,75.25376892089844,106.83149719238281,172.94155883789062,180.22927856445312,135.69924926757812,46.74346160888672,108.31858825683594
labeled-data\2019-11-13_12_CR017_eye\img11454.png,112.08714542611277,113.52875981829,109.65241705541844,129.02248581361764,119.61266948098621,122.38231752990579,103.23358771449698,119.28357233084027,122.59524536132812,76.49345397949219,105.78004455566406,172.07803344726562,180.82534790039062,136.80821228027344,47.01349624573665,107.77394730573972
labeled-data\2019-11-13_12_CR017_eye\img11472.png,111.51506258670766,112.93584433523984,108.63765633043253,129.53626504451944,119.04058664158107,124.00279147475958,102.66150487509186,119.13333473337089,121.78653717041016,74.41649627685547,107.3694839477539,173.57550048828125,180.70135498046875,135.67210388183594,46.751766204833984,108.05531311035156
labeled-data\2019-11-13_12_CR017_eye\img11475.png,112.11259435113313,111.89070003962546,109.19779293100756,128.1303079517536,118.35859739425935,121.05150450287724,102.53538968500628,118.13670308275167,121.5693588256836,74.44434356689453,109.1476058959961,173.5778350830078,181.56082153320312,135.7678985595703,47.706390380859375,107.81053924560547
labeled-data\2019-11-13_12_CR017_eye\img12192.png,113.06717539267252,109.31776116470012,107.1284191011823,130.33182188843477,99.59076688506009,117.76906819489776,121.51848242287015,121.42368745119944,122.07173156738281,71.554931640625,107.81366021173885,174.64408037109266,182.6664581298828,132.34495544433594,47.62313461303711,107.30065155029297
labeled-data\2019-11-13_12_CR017_eye\img12193.png,113.22045766395541,108.64970161591269,107.57075588222799,129.51013896382938,98.00972209776617,116.47236562138144,121.9123065589207,121.25288251361235,126.69282345115161,71.05745514518787,108.53587341308594,175.14300537109375,180.86289978027344,133.7088165283203,47.23706817626953,107.58966064453125
labeled-data\2019-11-13_12_CR017_eye\img12194.png,112.12273399927712,108.08796561407289,107.86170668053602,129.14245354197018,121.64738329999257,120.36975023867964,98.33705737982056,117.36196624898004,122.20122528076172,71.06671142578125,109.22206115722656,175.9026641845703,181.68406677246094,133.7720947265625,47.751712799072266,107.22010803222656
