scorer,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_right,pupil_left,pupil_left,pupil_left,lid_top,lid_top,lid_top,lid_bot,lid_bot,lid_bot,corner_right,corner_right,corner_right,corner_left,corner_left,corner_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2018-04-17_3_SS092_eye_clip\img74092.png,154.9210662841797,30.177799224853516,0.0008715628646314144,160.24488830566406,236.94906616210938,0.5379641652107239,278.9569396972656,142.40606689453125,0.6035473346710205,284.15618896484375,143.30044555664062,0.00028898558230139315,171.4298858642578,11.607392311096191,0.998370349407196,158.76535034179688,249.3227081298828,0.9899610280990601,318.272705078125,140.83908081054688,0.995843231678009,44.061256408691406,93.22994232177734,0.9998366832733154
labeled-data\2018-04-17_3_SS092_eye_clip\img57916.png,263.94158935546875,134.3615264892578,0.0003310342726763338,160.62538146972656,233.62677001953125,0.0661347359418869,271.583251953125,150.1045684814453,0.9281288981437683,53.49543762207031,97.00286865234375,0.00044644493027590215,158.99952697753906,28.237346649169922,0.9941301941871643,152.21914672851562,242.08824157714844,0.9888372421264648,314.8338928222656,140.66693115234375,0.9980050921440125,48.70674133300781,97.939208984375,0.9997182488441467
labeled-data\2018-04-17_3_SS092_eye_clip\img61637.png,156.30764770507812,32.06984329223633,0.0017369341803714633,170.25303649902344,242.3339080810547,0.016665924340486526,288.85931396484375,149.99041748046875,0.009613174013793468,54.46402359008789,96.86803436279297,0.00021356515935622156,169.20523071289062,11.392670631408691,0.9971555471420288,163.38668823242188,249.25863647460938,0.9877138137817383,313.3805847167969,144.410888671875,0.9965571165084839,43.38567352294922,96.73186492919922,0.9996447563171387
labeled-data\2018-04-17_3_SS092_eye_clip\img36443.png,205.3260040283203,130.9009552001953,0.0011199861764907837,211.35572814941406,128.91091918945312,0.00162258162163198,210.85537719726562,130.70001220703125,0.0058377827517688274,203.61557006835938,129.0348663330078,0.0007947580306790769,210.0237274169922,123.85578155517578,0.9982567429542542,214.51083374023438,139.892333984375,0.9892565608024597,225.94590759277344,127.00350189208984,0.0009020765428431332,144.9471435546875,137.84210205078125,0.022673409432172775
labeled-data\2018-04-17_3_SS092_eye_clip\img50381.png,142.29812622070312,33.61602020263672,0.000574117642827332,160.6877899169922,235.48690795898438,0.004529841709882021,278.04229736328125,147.03895568847656,0.030066560953855515,59.93925476074219,112.8408203125,0.0002705237711779773,169.1572265625,13.954911231994629,0.9857839345932007,149.5078125,243.18911743164062,0.9819612503051758,317.6646728515625,140.98345947265625,0.9921181797981262,42.928253173828125,100.38419342041016,0.9998308420181274
labeled-data\2018-04-17_3_SS092_eye_clip\img36259.png,172.05445861816406,89.39415740966797,0.008844386786222458,296.76678466796875,124.71621704101562,0.00024708936689421535,279.42547607421875,142.04977416992188,0.9552432298660278,271.5436706542969,140.02114868164062,0.0012948901858180761,167.83297729492188,70.02236938476562,0.9995092153549194,180.79702758789062,189.33587646484375,0.9972983002662659,302.4129943847656,124.24775695800781,0.9990004897117615,66.2983627319336,128.1212921142578,0.9987382292747498
labeled-data\2018-04-17_3_SS092_eye_clip\img81922.png,158.337646484375,34.573509216308594,0.0008390297298319638,169.06195068359375,241.15725708007812,0.009472782723605633,294.7721252441406,155.7266082763672,0.004451827146112919,314.93426513671875,129.98890686035156,0.00025848826044239104,173.82577514648438,18.158660888671875,0.9966356158256531,164.66732788085938,247.88113403320312,0.9880810976028442,315.9097595214844,142.35379028320312,0.9986567497253418,44.40209197998047,101.08355712890625,0.9998782873153687
labeled-data\2018-04-17_3_SS092_eye_clip\img64791.png,162.56654357910156,34.98137283325195,0.004550779238343239,159.95819091796875,237.02093505859375,0.36094334721565247,274.4396057128906,145.26919555664062,0.9586884379386902,54.54385757446289,96.52227020263672,0.0002499981492292136,168.5985870361328,16.767242431640625,0.9972169399261475,156.06919860839844,248.0808563232422,0.9865632057189941,316.0223388671875,145.40187072753906,0.9987527132034302,42.612823486328125,95.50531005859375,0.9997196793556213
