scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,,,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2018-04-17_3_SS092_eye_clip,img24163.png,161.36997106190535,30.7420885417294,148.25071716308594,236.7409210205078,260.586181640625,153.76808166503906,56.981867352939645,102.33838375373082,173.83436584472656,20.707990646362305,152.30123901367188,250.00003051757812,313.9281921386719,137.88180541992188,44.2911491394043,96.08696746826172
labeled-data,2018-04-17_3_SS092_eye_clip,img25481.png,160.0821253160181,30.811346928642195,152.67274349433467,237.24978242794086,255.30494689941406,155.87574768066406,55.69487502168468,100.52783571163229,169.6179656982422,21.50567054748535,151.991943359375,246.68601989746094,312.1785888671875,137.65589904785156,42.813751220703125,97.89405059814453
labeled-data,2018-04-17_3_SS092_eye_clip,img30242.png,156.38046264648438,22.88451268788191,146.8224639892578,237.2505340576172,247.36077880859375,159.09017944335938,50.89311252257832,104.57437223028847,169.11798095703125,13.136819839477539,146.1875762939453,249.85552978515625,309.6094665527344,135.23373413085938,42.52805709838867,89.64126586914062
labeled-data,2018-04-17_3_SS092_eye_clip,img35332.png,,,169.5983123779297,245.04624938964844,289.7050095499926,151.3499807915916,63.83049222264347,111.51485317451048,175.2110595703125,21.647340774536133,163.4860076904297,250.7418670654297,314.1572570800781,135.66580200195312,46.76817321777344,105.73721313476562
labeled-data,2018-04-17_3_SS092_eye_clip,img36259.png,,,,,,,,,167.83297729492188,70.02236938476562,180.79702758789062,189.33587646484375,302.4129943847656,124.24775695800781,66.2983627319336,128.1212921142578
labeled-data,2018-04-17_3_SS092_eye_clip,img36443.png,,,,,,,,,210.0237274169922,123.85578155517578,214.51083374023438,139.892333984375,,,,
labeled-data,2018-04-17_3_SS092_eye_clip,img38947.png,164.3794959580327,18.371191203866942,155.1305389404297,241.05545043945312,260.76239013671875,152.96946716308594,51.03693897026491,108.29211614125762,174.46551513671875,10.484835624694824,144.85150146484375,249.08914184570312,310.2855529785156,135.0040740966797,43.737213134765625,90.85598754882812
labeled-data,2018-04-17_3_SS092_eye_clip,img43322.png,180.32898470087702,18.674039727251397,158.91756717400358,242.78555405607085,281.3984375,150.87921142578125,58.70870949293857,106.15658910511169,165.21725463867188,13.24891471862793,158.04235337187004,252.55318818965964,315.8365478515625,143.32310485839844,45.40492248535156,93.40729522705078
labeled-data,2018-04-17_3_SS092_eye_clip,img48336.png,,,170.29854341366195,236.42275731739522,300.92030352381323,144.05274712050533,65.16682770780096,112.2061805277381,172.17431640625,17.270633697509766,170.85061645507812,245.37252807617188,317.59478759765625,144.3525390625,51.06793212890625,107.7176742553711
labeled-data,2018-04-17_3_SS092_eye_clip,img49939.png,,,,,,,,,169.58245849609375,35.442405700683594,164.77940368652344,235.99786376953125,309.3509521484375,144.68508911132812,53.14317321777344,115.76225280761719
labeled-data,2018-04-17_3_SS092_eye_clip,img50381.png,,,160.6877899169922,235.48690795898438,,,59.93925476074219,112.8408203125,169.1572265625,13.954911231994629,149.5078125,243.18911743164062,317.6646728515625,140.98345947265625,42.928253173828125,100.38419342041016
labeled-data,2018-04-17_3_SS092_eye_clip,img56741.png,,,154.62015919394156,239.55114979513456,279.3075866699219,146.82797241210938,56.54423513994888,107.91584598138314,166.1775665283203,15.033797264099121,152.1057891845703,246.8061981201172,315.5557861328125,143.09896850585938,45.262813568115234,93.04490661621094
labeled-data,2018-04-17_3_SS092_eye_clip,img57916.png,,,161.36140693222904,238.0429227945462,271.583251953125,150.1045684814453,59.3836413220902,112.09139063364472,158.99952697753906,28.237346649169922,152.21914672851562,242.08824157714844,314.8338928222656,140.66693115234375,48.70674133300781,97.939208984375
labeled-data,2018-04-17_3_SS092_eye_clip,img61296.png,,,167.11290103691528,248.8758137423878,285.7770690917969,149.00338745117188,61.82788784982486,113.80884469895281,170.40928649902344,17.67501449584961,160.5275115966797,252.38072204589844,313.9703674316406,140.2513427734375,42.53776168823242,101.76566314697266
labeled-data,2018-04-17_3_SS092_eye_clip,img61637.png,,,170.25303649902344,242.3339080810547,288.85931396484375,149.99041748046875,58.88017636510281,104.96431445032033,169.20523071289062,11.392670631408691,163.38668823242188,249.25863647460938,313.3805847167969,144.410888671875,43.38567352294922,96.73186492919922
labeled-data,2018-04-17_3_SS092_eye_clip,img62001.png,,,149.2267876119103,242.86657319942526,262.38529573360495,149.82107920937875,50.01907599961186,101.19749531272583,175.16546630859375,7.732156753540039,146.28831481933594,250.89280700683594,310.4457092285156,132.65635681152344,42.54150390625,87.53730773925781
labeled-data,2018-04-17_3_SS092_eye_clip,img63573.png,,,155.0340576171875,240.02012634277344,,,55.02039488774781,109.25335243214477,173.40016174316406,11.05233097076416,148.0846710205078,247.38929748535156,315.6285400390625,137.82785034179688,39.62455368041992,95.60760498046875
labeled-data,2018-04-17_3_SS092_eye_clip,img64791.png,,,156.27806360545628,241.43708783360867,274.4396057128906,145.26919555664062,54.54385757446289,106.45861394642029,168.5985870361328,16.767242431640625,156.06919860839844,248.0808563232422,316.0223388671875,145.40187072753906,42.612823486328125,95.50531005859375
labeled-data,2018-04-17_3_SS092_eye_clip,img74092.png,179.94593200926425,18.769404556064956,158.77283738065904,240.62919347462181,278.9569396972656,142.40606689453125,55.252270126570494,107.97122335652125,171.4298858642578,11.607392311096191,158.76535034179688,249.3227081298828,318.272705078125,140.83908081054688,44.061256408691406,93.22994232177734
labeled-data,2018-04-17_3_SS092_eye_clip,img81922.png,,,169.06195068359375,241.15725708007812,295.1401379753919,141.3741117575687,61.373493304612225,110.11621937278443,173.82577514648438,18.158660888671875,164.66732788085938,247.88113403320312,315.9097595214844,142.35379028320312,44.40209197998047,101.08355712890625
