scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,,,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2018-04-18_2_SS092_eye_clip,img11633.png,,,171.01072692871094,235.10052490234375,279.8612976074219,152.71351623535156,74.7968978881836,115.10099029541016,185.5749053955078,24.396530151367188,170.4722137451172,251.20077514648438,320.9891357421875,153.83963012695312,57.4780387878418,107.103515625
labeled-data,2018-04-18_2_SS092_eye_clip,img15619.png,,,164.0711111349334,243.9010160978928,262.1177673339844,162.14288330078125,62.77540098080439,113.54921596401024,187.9299774169922,20.949764251708984,167.5188751220703,254.60958862304688,317.4958190917969,138.75030517578125,54.77715301513672,100.68812561035156
labeled-data,2018-04-18_2_SS092_eye_clip,img17744.png,,,164.04906106208603,243.220429589449,272.3634338378906,161.34893798828125,65.77565467502967,119.84060904923402,182.97190856933594,28.152938842773438,167.79335021972656,250.2689666748047,323.7798156738281,143.35716247558594,57.30877685546875,104.53763580322266
labeled-data,2018-04-18_2_SS092_eye_clip,img22112.png,175.38851928710938,37.23324966430664,159.98466168649463,243.32110203923992,277.3863537991733,153.43963762803838,66.39885725415797,119.68286497099882,190.46946716308594,24.294940948486328,170.46751403808594,254.55447387695312,325.90399169921875,140.45608520507812,53.9674072265625,106.1265640258789
labeled-data,2018-04-18_2_SS092_eye_clip,img31335.png,,,188.20684814453125,239.012451171875,298.11582763484535,146.1262988070162,83.12979888916016,126.66964721679688,183.48086547851562,31.254253387451172,182.68609619140625,250.83712768554688,327.2268981933594,150.2776641845703,59.94123840332031,118.84001922607422
labeled-data,2018-04-18_2_SS092_eye_clip,img37081.png,,,,,,,,,188.68643188476562,91.01128387451172,188.5052947998047,181.16552734375,287.8104553222656,134.6038818359375,97.66730499267578,126.1514892578125
labeled-data,2018-04-18_2_SS092_eye_clip,img37793.png,,,166.7666883497085,243.55404649340062,281.740234375,155.8643798828125,67.28172668788326,120.54160537943042,187.4031219482422,23.18588638305664,168.99168395996094,252.8978271484375,325.80291748046875,143.65386962890625,55.815799713134766,100.3121337890625
labeled-data,2018-04-18_2_SS092_eye_clip,img42833.png,,,,,288.3621445389442,134.7961288543643,,,182.3974609375,44.66164779663086,184.90841674804688,222.51255798339844,310.1898193359375,135.3964385986328,65.35137176513672,119.21467590332031
labeled-data,2018-04-18_2_SS092_eye_clip,img43121.png,,,,,,,,,,,,,,,,
labeled-data,2018-04-18_2_SS092_eye_clip,img44001.png,,,,,,,,,184.70933532714844,73.4562759399414,185.9919891357422,225.373046875,311.685546875,147.36618041992188,77.0498046875,138.74261474609375
labeled-data,2018-04-18_2_SS092_eye_clip,img44090.png,,,178.18204658666792,246.77513500591851,302.330249889471,149.6113118810176,78.63858928050041,129.04921729285047,181.66152954101562,33.15238952636719,180.5706329345703,251.5480499267578,326.6225280761719,139.272705078125,60.546470642089844,116.44393920898438
labeled-data,2018-04-18_2_SS092_eye_clip,img44699.png,,,181.64695627480887,247.00385291296766,298.2741248328016,150.53234079722984,72.58963656496616,119.14614510749618,189.08181762695312,27.562379837036133,183.97239685058594,253.03482055664062,326.76739501953125,145.41236877441406,59.03878402709961,109.33161926269531
labeled-data,2018-04-18_2_SS092_eye_clip,img45678.png,,,184.9886474609375,246.3862762451172,298.9742578500345,145.0939228871231,69.99078369140625,113.14766693115234,182.73907470703125,27.07105255126953,181.37705993652344,253.5306854248047,323.5146179199219,148.8980255126953,58.364105224609375,107.347412109375
labeled-data,2018-04-18_2_SS092_eye_clip,img48193.png,,,166.3020800570162,244.23861050534632,287.82080078125,148.72743225097656,67.90140414309118,117.15581120672039,185.74465942382812,26.61280059814453,172.4598846435547,255.60545349121094,326.3263854980469,143.36825561523438,54.238834381103516,109.1505355834961
labeled-data,2018-04-18_2_SS092_eye_clip,img49782.png,,,166.4893396967238,249.2903441008225,285.83514404296875,152.28558349609375,66.65264269395632,117.54741661828234,187.1165313720703,25.59990119934082,170.97523498535156,256.3783874511719,324.0516662597656,148.7737579345703,53.01778030395508,106.26016235351562
labeled-data,2018-04-18_2_SS092_eye_clip,img51755.png,,,179.1635768764305,243.8882548472519,292.0679931640625,149.62033081054688,68.98979571917914,116.37378174836735,176.9320526123047,33.323917388916016,178.046875,250.5636749267578,324.640869140625,148.99075317382812,58.42152786254883,108.76483154296875
labeled-data,2018-04-18_2_SS092_eye_clip,img55107.png,,,184.94305419921875,252.33584594726562,299.0909996376362,156.48116197097963,67.76087706510921,114.68744274517633,186.03489685058594,26.19381332397461,180.52085876464844,257.6297607421875,323.8702697753906,152.7965850830078,56.54741668701172,107.17721557617188
labeled-data,2018-04-18_2_SS092_eye_clip,img61979.png,,,167.65077642489416,253.61510698932656,291.3860168457031,153.6436767578125,66.95425037005805,109.7796436344396,189.04644775390625,14.568937301635742,176.4248504638672,259.8818359375,327.70709228515625,145.64735412597656,55.36143112182617,97.60343170166016
labeled-data,2018-04-18_2_SS092_eye_clip,img64917.png,,,175.6261574226645,245.77682760885236,303.86200077182957,152.72747717960917,73.38180541992188,115.19585418701172,189.61419677734375,28.2318058013916,181.12892150878906,253.99118041992188,326.2919006347656,150.69393920898438,58.017696380615234,109.74302673339844
labeled-data,2018-04-18_2_SS092_eye_clip,img71736.png,,,176.06419904094685,246.6026534346886,302.781155927044,151.92542188945183,67.54464350519368,115.4628371505089,185.34300231933594,16.860687255859375,174.7191162109375,258.42022705078125,324.6415710449219,150.81863403320312,54.78779602050781,104.17828369140625
