scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2019-05-21_3_FR140_eye\img0640.png,437.83853830000004,118.2420271,436.56508139999994,139.8907949,448.9812865,129.06641100000002,424.78560480000004,130.9765964,434.98869688157123,42.231653874984644,442.3359637623015,204.93579125654793,524.7404809051526,118.78669121333496,342.190863706856,118.14354639773637
labeled-data\2019-05-21_3_FR140_eye\img0644.png,439.74872369999997,118.56039129999999,437.5201741,139.57243069999998,451.2098361000001,129.06641100000002,427.9692471,129.7031394,434.87914516344426,40.01854091655581,440.16120313655586,205.2701599453173,527.5352625609189,120.87622179448562,341.8872331072173,121.41171576112134
labeled-data\2019-05-21_3_FR140_eye\img0800.png,445.2999347188494,120.74861483769864,447.6584830717259,141.16425180000002,456.7117006905753,130.38921432827394,436.24671720000003,129.7031394,440.11226689426815,41.86325893393263,442.14759821517816,205.8908839565479,529.6606767583904,119.83145650391032,342.49449430649486,119.05443819665277
labeled-data\2019-05-21_3_FR140_eye\img1423.png,440.7038164,120.7889409,440.2464331811508,140.57686982827397,448.9812865,129.06641100000002,430.516161,128.1113183,437.8888628214586,38.89872017018649,441.1028329246029,203.80135337539724,526.5263808866646,117.7419259227596,345.62879017822104,118.75080759701399
labeled-data\2019-05-21_3_FR140_eye\img2131.png,444.5241872,122.06239790000001,442.92722047280955,141.7958347728096,453.75675,130.0215037,434.7593022909365,131.0707115365558,430.21837900876153,42.137538758428846,440.6051235434521,202.75658808482189,526.0888767953667,116.08989943290658,345.72678005355885,122.89398514299444
labeled-data\2019-05-21_3_FR140_eye\img2670.png,443.24558477280965,119.41107780906349,445.3697281818732,141.16425180000002,453.4383858,130.0215037,434.6497504728096,132.23976224561923,434.34167732719027,41.49566474123846,446.7840426963288,201.4428050225205,524.6066074134936,118.34918712203722,346.7715453441343,122.76011165133548
labeled-data\2019-05-21_3_FR140_eye\img3068.png,419.1377868652344,128.3805694580078,418.7897605258301,144.07229861930693,426.2092372118119,136.65282193332507,410.2715148925781,137.31497192382812,431.2728576660156,49.41861343383789,432.93170166015625,180.64663696289062,500.3109436035156,116.84989929199219,352.1302795410156,119.28226470947266
labeled-data\2019-05-21_3_FR140_eye\img3069.png,429.7576825833685,111.16853244669181,429.958251953125,125.7718734741211,436.7247619628906,119.56632232666016,423.1974182128906,119.42987823486328,425.8551025390625,75.1995620727539,422.30450439453125,142.6596221923828,482.2954406738281,114.63333129882812,364.4123840332031,108.13143920898438
labeled-data\2019-05-21_3_FR140_eye\img3070.png,431.23077392578125,109.75637817382812,428.46733881189334,129.55593119021202,438.14491709795664,119.55576696127997,421.0137023925781,119.67005157470703,430.7369079589844,58.814544677734375,438.816650390625,192.58639526367188,514.8369750976562,127.04423522949219,348.6252746582031,120.26642608642578
labeled-data\2019-05-21_3_FR140_eye\img3072.png,425.8866512689432,114.39439187537957,427.49958098328705,127.94300147586814,435.24164361213764,121.16869667562385,418.8346862792969,123.0697250366211,427.5500183105469,64.66101837158203,427.9295349121094,156.5459442138672,493.21746826171875,113.4779052734375,359.38555908203125,112.74891662597656
labeled-data\2019-05-21_3_FR140_eye\img3073.png,429.8401184082031,112.27442169189453,429.4350966404997,129.23334524734324,437.8678894042969,121.5079574584961,420.7144775390625,121.5016860961914,430.96466064453125,53.7073974609375,438.4307556152344,193.8859405517578,517.2554931640625,124.59075927734375,348.15765380859375,119.65274810791016
labeled-data\2019-05-21_3_FR140_eye\img3224.png,422.0156199545179,113.10404810390446,423.9511356117305,132.78179061889978,432.7401123046875,123.32832336425781,413.62838543992973,123.1042123328365,431.2022399902344,42.93163299560547,435.25262451171875,203.70677185058594,523.2335815429688,124.0182876586914,343.41436767578125,117.00043487548828
labeled-data\2019-05-21_3_FR140_eye\img3306.png,437.5201741,118.2420271,436.24671720000003,139.2540664,447.7078296,128.42968249999998,426.37742599999996,126.83786140000001,430.8551074087615,44.57490084030194,440.2374128151781,202.52789647539728,521.3743216664296,124.01051766621168,343.5033759807493,119.62581577960947
labeled-data\2019-05-21_3_FR140_eye\img3920.png,418.0898527,111.4463199,420.65397665468265,128.12532040000002,427.8922424,118.5975037,409.56521610000004,120.8009491,426.6518244087615,42.363739397492324,436.751685043452,202.0203294471233,526.6602543783235,124.14439115787059,341.7174759992373,118.75080759701399
labeled-data\2019-05-21_3_FR140_eye\img4216.png,436.0539855957031,115.07400512695312,435.8868154978752,134.71730627611242,445.5643937839385,123.1042123328365,425.5640653260744,124.3945561043116,434.497802734375,63.724151611328125,440.0111389160156,184.070556640625,512.5448608398438,125.60655212402344,359.5016784667969,118.54766082763672
labeled-data\2019-05-21_3_FR140_eye\img4219.png,438.8259582519531,115.67127227783203,439.9525451660156,134.81430053710938,447.89495849609375,124.72209167480469,428.4720153808594,126.263916015625,437.5262756347656,55.588645935058594,447.3903503417969,198.46600341796875,521.7061767578125,124.31792449951172,352.0160217285156,117.21741485595703
labeled-data\2019-05-21_3_FR140_eye\img4221.png,432.5171813964844,117.05498504638672,433.70697021484375,134.4662628173828,442.6611202981195,125.36231393291793,422.6607918402554,126.00748581865548,432.13739013671875,53.48057174682617,440.029296875,171.34996032714844,507.4311828613281,113.60011291503906,356.7958984375,116.08966827392578
labeled-data\2019-05-21_3_FR140_eye\img4222.png,437.4263000488281,113.96890258789062,439.112674926563,133.7495484475061,446.85473755541364,123.42679827570528,427.82216692615583,124.07197016144283,434.42706298828125,48.085445404052734,439.9051818847656,196.3607940673828,520.1364135742188,121.70606231689453,350.8092956542969,116.36795043945312
labeled-data\2019-05-21_3_FR140_eye\img4913.png,441.8891602,118.12672420000001,442.338867281873,138.5193024,450.8198853,127.7747345,432.05770870000003,129.2799225,434.26846869969813,36.36003918936537,444.52398755498467,202.52621401782497,525.1421013801294,122.92986875931535,342.6283677981538,122.28672394371682
labeled-data\2019-05-21_3_FR140_eye\img4914.png,443.07394410000006,119.46168519999999,442.41381839999997,138.7743378,452.3600159,128.3457947,431.6968994,129.4856415,430.4296869087615,41.24977927030194,443.12624972460287,203.01126648482187,526.0529931790459,118.652817721676,343.2356289974315,121.71534636076018
labeled-data\2019-05-21_3_FR140_eye\img5041.png,440.7038164,116.65020590000002,441.9772734,137.98060949999999,451.8465646000001,126.83786140000001,432.42634639999994,127.7929541,433.07851148157107,41.182446068428845,445.73927740575346,202.84626067539728,526.9638849779623,122.49236466801767,344.6820147629835,123.63511983393096
labeled-data\2019-05-21_3_FR140_eye\img5352.png,429.7576825833685,111.81370433242935,430.08026852623726,130.20110307594956,439.9499816894531,121.75545501708984,420.25537109375,121.09628295898438,432.045654296875,46.01399230957031,444.4611511230469,201.71409606933594,523.9746704101562,123.06982421875,345.5091857910156,119.45403289794922
labeled-data\2019-05-21_3_FR140_eye\img5410.png,447.0711011,120.4705767,445.7976442,138.93570219999998,455.3485711,128.42968249999998,437.83853830000004,129.3847752,437.14772813052207,44.82779769767876,435.1616257471232,204.61742705654794,526.6961379946443,122.62623815967657,343.2356289974315,120.23307697888708
labeled-data\2019-05-21_3_FR140_eye\img5804.png,414.27355732566724,112.45887621816689,415.2413151542736,128.91075930447448,424.2254638671875,120.40971374511719,407.17666658255416,120.5235247898863,428.6094665527344,44.04153060913086,440.32293701171875,200.4947509765625,523.0634155273438,122.50129699707031,344.9432067871094,118.76229095458984
labeled-data\2019-05-21_3_FR140_eye\img6112.png,437.84368392719034,118.56039129999999,438.7884854728096,138.4085255181269,448.0261938,129.06641100000002,428.99524653022013,127.83488308257131,437.8888628214586,40.38098955205953,437.60082642460276,204.4380818753972,528.7497849594741,121.92098708506097,347.07517594377316,121.84921985241908
labeled-data\2019-05-21_3_FR140_eye\img6732.png,437.83853830000004,118.56039129999999,437.14772813052207,138.95190344661944,447.5951922975239,127.59111112691463,426.77184245741046,128.57601777350783,432.12341878157105,40.8640818284289,438.05820964345196,206.6172850471233,528.5800278514943,118.04555652239839,341.2799719079396,122.5903545433556
labeled-data\2019-05-21_3_FR140_eye\img6902.png,442.9323661,119.19711979999998,441.3405449,139.8907949,452.8016573,127.7929541,434.3365318,129.15093806338496,427.4729437812693,37.5863243918731,438.33624778115075,206.07022913769856,526.5263808866645,122.76011165133548,346.0304106531977,121.27784226946238
labeled-data\2019-05-21_3_FR140_eye\img7495.png,428.9243398,112.8298351,429.2427041,134.1602387,440.3854522,122.3807621,418.0999559,123.0174906,430.83649908394756,39.00944699801127,439.08112193685764,205.3694206090635,527.8388931605577,122.05486057671993,340.84246781664194,122.72422803501456
labeled-data\2019-05-21_3_FR140_eye\img7524.png,439.4352608694318,116.97507941832977,439.7578468123005,133.7495484475061,448.4676672697575,126.9752436472618,430.7254404119748,125.68489987578671,435.7165832519531,65.99601745605469,440.9262390136719,184.4816436767578,515.7906494140625,126.36154174804688,360.5916442871094,118.85302734375
labeled-data\2019-05-21_3_FR140_eye\img8175.png,434.9732603,117.2869344,434.01816759999997,135.4336956,445.47927989999994,125.2460402,426.0590617,126.83786140000001,431.9597852939662,41.86325893393263,438.87428332460274,202.11985968482193,519.552538068597,125.42101981544283,343.0658718894515,120.06331987090721
labeled-data\2019-05-21_3_FR140_eye\img8509.png,443.5690945,121.42566940000002,442.2956376,139.2540664,453.4383858,130.3398679,436.24671720000003,129.7031394,444.5241872,40.8795185,441.2821781057535,207.16434095654793,530.7772092816077,120.74234830282671,345.02152897894337,120.50082396220495
labeled-data\2019-05-21_3_FR140_eye\img8602.png,434.01816759999997,116.9685701,435.70924936374615,135.64765360906344,444.5241872,124.6093117,425.42233330000005,127.7929541,435.6654587486489,43.34552831580572,437.15246347172604,205.25415555654794,525.7852461957281,123.40325646693407,343.976763688368,121.4117157611214
labeled-data\2019-05-21_3_FR140_eye\img9189.png,427.7353515625,114.29898071289062,426.8544090975495,135.68506410471878,438.4675030408254,126.33007176152427,416.89910888671875,125.71522521972656,433.17706298828125,45.442657470703125,431.0480263548436,203.10552616429288,526.4684448242188,128.82168579101562,346.98529052734375,121.17622375488281
labeled-data\2019-05-21_3_FR140_eye\img9238.png,436.85457332648156,118.91059507554242,435.24164361213764,139.55609541914407,445.8869797268072,128.2655874187369,425.7639465332031,128.5944061279297,436.70751953125,68.552490234375,433.30612795492505,179.87933827774103,512.7343139648438,127.38858795166016,361.0813293457031,118.04861450195312
labeled-data\2019-05-21_3_FR140_eye\img9243.png,434.27388578353134,113.749219989642,433.95129984066256,135.0398922189812,443.62887812672585,125.68489987578671,422.77239990234375,125.78028869628906,432.6573181152344,61.95842361450195,430.08026852623726,168.5888302773339,501.2061462402344,119.76468658447266,355.40203857421875,114.4391860961914
labeled-data\2019-05-21_3_FR140_eye\img9447.png,442.2956376,119.8338482,443.8823131728096,141.05470008187308,453.4383858,129.7031394,432.7447106000001,132.5684175,429.59194166314234,41.17730051123851,440.4661045246027,206.2989208471233,524.035229830537,119.3318461535955,340.0654495093845,122.5903545433556
labeled-data\2019-05-21_3_FR140_eye\img9767.png,452.0841279797318,117.11692786842943,451.1863408432902,135.97045773370277,460.7607631,127.68854780906346,439.74872369999997,128.3252763090635,439.76416038157106,42.77426722842885,446.31452972749236,203.8922967543808,526.5263808866645,115.25077486663207,342.6283677981538,119.32218517997063
