scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2016-09-15_3_M160818_FR101_eye\img00628.png,485.2362976074219,62.05360794067383,492.9159466555026,94.00150754658037,499.677978515625,73.40629577636719,474.5040238344543,82.11047405798672,465.83929443359375,27.776460647583008,492.9411926269531,122.49362182617188,567.3308013905726,46.820955317644234,375.5000305175781,115.55304718017578
labeled-data\2016-09-15_3_M160818_FR101_eye\img00629.png,494.06669183181805,52.19109947378328,503.6562349677807,80.57614715623268,512.4786146528663,59.47915225711489,484.09356697041693,72.13734919658557,463.5339660644531,37.57307815551758,490.317626953125,109.71310424804688,556.5326538085938,47.43860626220703,385.73248291015625,110.08556365966797
labeled-data\2016-09-15_3_M160818_FR101_eye\img00630.png,503.6562349677807,56.026916728168345,508.7441101074219,83.64083099365234,520.5338308870749,66.7672050404465,494.06669183181805,75.2060030000936,474.0445251464844,34.882694244384766,503.503173828125,142.54539489746094,578.4627075195312,54.1144905090332,390.674560546875,118.13984680175781
labeled-data\2016-09-15_3_M160818_FR101_eye\img00661.png,474.1204421090158,67.5343684913235,484.09356697041693,100.13881515359645,495.2174370081336,77.89107507816314,463.76373552217615,89.3985268413183,452.287109375,4.914554595947266,494.36700439453125,180.7440948486328,582.1387939453125,46.266334533691406,366.5184020996094,127.65182495117188
labeled-data\2016-09-15_3_M160818_FR101_eye\img14875.png,488.3129659502405,75.58958472553212,490.99803802831,87.86419993956429,495.2174370081336,79.80898370535567,483.02398681640625,84.68397521972656,473.7867736816406,42.15061950683594,494.3082580566406,146.3017578125,582.454345703125,55.72513198852539,375.6371154785156,123.65885925292969
labeled-data\2016-09-15_3_M160818_FR101_eye\img14880.png,,,,,,,,,471.267578125,63.32853317260742,484.78662109375,104.95797729492188,,,,
labeled-data\2016-09-15_3_M160818_FR101_eye\img14881.png,,,,,,,,,475.2813415527344,69.46353912353516,485.4925842285156,119.52587127685547,,,377.04803466796875,120.99201202392578
labeled-data\2016-09-15_3_M160818_FR101_eye\img14882.png,490.23087457743304,76.74032990184764,492.9159466555026,87.09703648868728,498.2860908116416,79.80898370535567,487.929384224802,84.02838268517922,481.01519775390625,57.74790573120117,501.3182373046875,142.89820861816406,576.7603759765625,65.2699203491211,387.284423828125,123.97984313964844
labeled-data\2016-09-15_3_M160818_FR101_eye\img14885.png,,,,,,,,,474.8040466308594,58.95566177368164,482.52496337890625,102.22280883789062,,,,
labeled-data\2016-09-15_3_M160818_FR101_eye\img14886.png,,,,,,,,,456.1651916503906,80.3578109741211,468.3764953613281,109.86470031738281,,,,
labeled-data\2016-09-15_3_M160818_FR101_eye\img14887.png,,,,,,,,,473.7518615722656,72.60684967041016,487.9471435546875,131.0040740966797,,,384.848388671875,120.39701843261719
labeled-data\2016-09-15_3_M160818_FR101_eye\img24625.png,482.1756583432244,76.74032990184764,486.01147559760943,95.1522527228959,491.3816197537485,82.87763750886373,476.0383507362083,88.6313633904413,475.5807189941406,61.50518798828125,492.95306396484375,150.86459350585938,573.004638671875,69.40535736083984,384.509033203125,126.75137329101562
labeled-data\2016-09-15_3_M160818_FR101_eye\img24628.png,473.73686038357727,79.42540197991718,477.18909591252384,95.53583444833438,484.09356697041693,83.26121923430222,466.4488076002457,89.78210856675682,464.81097412109375,56.04337692260742,480.4887390136719,132.9355926513672,550.1420288085938,69.8248291015625,377.7978515625,122.4320297241211
