scorer,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_right,pupil_left,pupil_left,pupil_left,lid_top,lid_top,lid_top,lid_bot,lid_bot,lid_bot,corner_right,corner_right,corner_right,corner_left,corner_left,corner_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2018-04-20_2_SS092_eye_clip\img65770.png,157.88265991210938,12.580368995666504,0.0015086792409420013,166.89138793945312,239.83067321777344,0.004729975946247578,282.67987060546875,150.63186645507812,0.010700752027332783,298.2908630371094,141.68338012695312,0.0004350383533164859,175.444580078125,7.044139385223389,0.9928529858589172,158.92552185058594,253.29405212402344,0.9950289130210876,304.5956726074219,142.95314025878906,0.9986476302146912,37.73689270019531,85.2630844116211,0.9997933506965637
labeled-data\2018-04-20_2_SS092_eye_clip\img27887.png,171.31239318847656,32.42921447753906,0.00674360292032361,164.58340454101562,245.14100646972656,0.002207196783274412,279.3127746582031,156.74288940429688,0.050216320902109146,298.5157775878906,142.01319885253906,0.000557923165615648,177.4968719482422,14.466569900512695,0.9971635937690735,154.86317443847656,248.3585205078125,0.991923987865448,303.3813171386719,143.31373596191406,0.9987809062004089,41.51076126098633,90.85580444335938,0.9996914863586426
labeled-data\2018-04-20_2_SS092_eye_clip\img22803.png,156.64767456054688,24.408161163330078,0.012584795244038105,153.77487182617188,235.7053985595703,0.09065518528223038,256.3143005371094,149.29417419433594,0.9449435472488403,154.51893615722656,247.61911010742188,0.0005093324580229819,174.56658935546875,9.72037124633789,0.9961434602737427,147.52731323242188,247.38975524902344,0.9917877316474915,309.17327880859375,134.4658203125,0.9942892789840698,35.306392669677734,87.16860961914062,0.9994451403617859
labeled-data\2018-04-20_2_SS092_eye_clip\img43824.png,160.1836395263672,20.918132781982422,0.006736158858984709,154.02525329589844,243.9895477294922,0.005992530845105648,275.96435546875,150.09104919433594,0.0789494588971138,242.976318359375,143.1173553466797,0.00046053409460000694,175.79063415527344,8.994874000549316,0.9939886331558228,150.25108337402344,250.04086303710938,0.9917057752609253,305.4119873046875,142.69969177246094,0.9987980127334595,39.95741653442383,83.3408432006836,0.9967294931411743
labeled-data\2018-04-20_2_SS092_eye_clip\img82939.png,159.21853637695312,36.591644287109375,0.00195687054656446,167.57757568359375,237.89544677734375,0.02476757951080799,280.1018981933594,157.07826232910156,0.0068967570550739765,301.8419494628906,153.29710388183594,0.00023348642571363598,170.2712860107422,19.93308448791504,0.9975380897521973,158.6053924560547,249.56442260742188,0.9843130111694336,306.7223815917969,147.0974884033203,0.999601423740387,38.58469009399414,95.6613998413086,0.9996793270111084
labeled-data\2018-04-20_2_SS092_eye_clip\img72401.png,157.74134826660156,32.757301330566406,0.0061093904078006744,166.1632537841797,240.3898468017578,0.00667599169537425,275.7190246582031,149.26748657226562,0.01794714666903019,53.503875732421875,97.48751831054688,0.00027210585540160537,174.4220733642578,15.280705451965332,0.9957188963890076,155.57403564453125,251.43600463867188,0.9923813939094543,304.8320007324219,143.98150634765625,0.9987978935241699,38.0692024230957,92.61454010009766,0.9997568726539612
labeled-data\2018-04-20_2_SS092_eye_clip\img50320.png,157.76747131347656,32.4734001159668,0.001205241191200912,155.93714904785156,242.99282836914062,0.001717620063573122,286.5989074707031,154.11334228515625,0.0024827560409903526,170.2761688232422,5.388072490692139,0.00019791530212387443,172.89230346679688,14.681523323059082,0.993335485458374,154.60446166992188,248.15704345703125,0.9915640354156494,306.2558288574219,142.8983154296875,0.9990641474723816,41.04450988769531,92.91567993164062,0.9996888637542725
labeled-data\2018-04-20_2_SS092_eye_clip\img16786.png,155.88343811035156,31.479482650756836,0.06745219230651855,147.10549926757812,236.03659057617188,0.8790581822395325,245.65615844726562,159.54823303222656,0.994135856628418,124.41626739501953,227.6253204345703,0.0003590440610423684,174.34210205078125,10.212794303894043,0.9956933856010437,147.59677124023438,250.98941040039062,0.9940310120582581,302.7207336425781,136.42259216308594,0.9823676347732544,38.5811767578125,86.86031341552734,0.9996191263198853
