scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
bodyparts,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_right,pupil_right,lid_top,lid_top,lid_bottom,lid_bottom
coords,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2015-11-11_2_SS047_eye\img01797.png,178.65082118723672,83.89684403502926,181.13256416472225,135.18619890306357,153.4197675828005,112.85051210569378,205.12274628041573,109.95514529862731,164.5876109814854,33.43473682615678,159.62412502651432,220.80633162631437
labeled-data\2015-11-11_2_SS047_eye\img01830.png,,,,,,,,,154.24701524196234,96.71918275203782,155.90151056028603,127.32734614102606
labeled-data\2015-11-11_2_SS047_eye\img02207.png,191.88678373382623,51.22056149813642,193.127655222569,130.63633677767342,150.11077694615312,91.34207296748585,231.1810475440138,89.27395381958124,169.13747310687552,34.675608314899534,167.89660161813276,205.9158737614012
labeled-data\2015-11-11_2_SS047_eye\img03832.png,180.395263671875,56.831363677978516,184.8408966064453,136.2230987548828,142.6207733154297,95.77836608886719,222.27777099609375,95.7642822265625,167.406005859375,17.346973419189453,164.8513946533203,221.14901733398438
labeled-data\2015-11-11_2_SS047_eye\img08076.png,192.71403139298806,69.83363382927791,194.36852671131174,136.84069422138725,158.7968773673525,107.8870261507227,224.56306627071902,102.92354019575166,170.7919684251992,31.36661767825217,167.89660161813276,221.2199554558953
labeled-data\2015-11-11_2_SS047_eye\img09140.png,,,,,,,,,163.76036332232354,73.96987212508714,167.48297778855184,116.57312657192207
labeled-data\2015-11-11_2_SS047_eye\img13363.png,,,,,,,,,166.25807189941406,84.92688751220703,165.82848247022815,105.8189070028181
labeled-data\2015-11-11_2_SS047_eye\img13366.png,,,174.51458289142752,121.12298869731222,142.2519241841156,95.06468743371414,205.12274628041573,94.23743977455229,149.3864288330078,86.37029266357422,150.52440077573405,156.28101421169058
labeled-data\2015-11-11_2_SS047_eye\img13508.png,,,188.57779309717884,109.54152146904642,,,,,160.72503662109375,99.5288314819336,162.9331156631617,177.3758295203176
labeled-data\2015-11-11_2_SS047_eye\img23825.png,181.13256416472225,79.34698190963911,181.9598118238841,129.80908911851157,156.72875821944788,107.05977849156088,203.46825096209201,106.64615466197995,161.69224417441893,41.293589588194294,164.17398715190447,212.94747886427686
labeled-data\2015-11-11_2_SS047_eye\img24367.png,168.8152618408203,71.42730712890625,170.1664581298828,118.45661926269531,145.38624572753906,95.87503814697266,191.77413940429688,96.14015197753906,153.63485717773438,32.64851379394531,154.69882202148438,208.79458618164062
labeled-data\2015-11-11_2_SS047_eye\img24640.png,176.99632586891303,74.38349595466804,180.30531650556043,124.01835550437866,152.59251992363866,102.92354019575166,203.88187479167297,100.85542104784705,165.82848247022815,35.91647980364232,162.10586800399986,216.25646950092425
labeled-data\2015-11-11_2_SS047_eye\img25237.png,189.4050407563407,63.215652555983155,191.88678373382623,124.01835550437866,160.45137268567618,95.47831126329507,220.42682797490986,92.99656828580953,172.03283991394198,21.026021938729116,173.68733523226567,219.56546013757162
labeled-data\2015-11-11_2_SS047_eye\img25533.png,181.13256416472225,64.87014787430684,184.44155480136962,123.60473167479773,152.59251992363866,96.3055589224569,212.1543513832914,94.65106360413321,167.89660161813276,14.408040665434385,163.76036332232354,213.77472652343872
labeled-data\2015-11-11_2_SS047_eye\img25665.png,204.8502655029297,53.71977233886719,205.4977264404297,113.27587890625,172.57362365722656,85.65396118164062,232.21368408203125,82.7504653930664,175.26927185058594,34.59803009033203,162.00405883789062,189.43275451660156
labeled-data\2015-11-11_2_SS047_eye\img26041.png,203.88187479167297,63.215652555983155,208.0181130874822,116.57312657192207,180.30531650556043,93.41019211539046,232.83554286233746,90.10120147874306,160.86499651525708,18.13065513166265,162.10586800399986,220.39270779673348
labeled-data\2015-11-11_2_SS047_eye\img26113.png,,,,,,,,,127.56292724609375,96.21562194824219,130.25683312626887,114.91863125359839
labeled-data\2015-11-11_2_SS047_eye\img26122.png,,,,,,,,,141.01105269537285,104.16441168449441,141.01105269537285,123.19110784521683
labeled-data\2015-11-11_2_SS047_eye\img26127.png,,,180.30531650556043,105.8189070028181,147.18060302734375,80.69062805175781,208.4317369170631,75.21074361382989,162.72438049316406,49.032833099365234,163.3467394927426,141.8041801763583
labeled-data\2015-11-11_2_SS047_eye\img26137.png,,,178.65082118723672,112.43688827611285,143.369384765625,82.42456817626953,212.1543513832914,78.93335808005818,162.19647216796875,53.174217224121094,163.76036332232354,148.83578527923396
labeled-data\2015-11-11_2_SS047_eye\img26139.png,,,,,,,,,175.60768127441406,95.79568481445312,175.75545438017028,120.29574103815037
labeled-data\2015-11-11_2_SS047_eye\img26141.png,,,,,,,,,,,,
