scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2019-05-23_4_FR140_eye\img01097.png,487.2848538666324,83.2124451500091,487.47243609394695,101.97066788146904,499.4776986420813,93.15430319768288,475.46717354581256,91.65364537916608,458.43597412109375,53.90110778808594,450.74114990234375,128.87673950195312,535.0480346679688,105.48347473144531,388.42902007183847,91.27848092453688
labeled-data\2019-05-23_4_FR140_eye\img05645.png,470.74983774109967,85.42833348447033,468.70328633137433,106.47857655593054,479.52077235420813,96.53818399440766,459.34762274405875,95.66109053309683,469.8013000488281,16.871601104736328,468.0205078125,179.8144989013672,565.010986328125,112.98062896728516,381.83392333984375,95.2599868774414
labeled-data\2019-05-23_4_FR140_eye\img07961.png,475.36669981530713,90.28543087153642,477.1296796548342,102.03862980171681,483.3001090931789,96.45586030988113,469.49010035021695,96.45586030988113,468.1842346191406,15.795223236083984,469.0435791015625,178.11949157714844,561.3001708984375,109.34393310546875,377.7563171386719,85.91454315185547
labeled-data\2019-05-23_4_FR140_eye\img10561.png,461.28724770457046,83.43329391294901,460.4277400770703,101.48295409045107,470.7418316070715,91.45536510294991,452.6921714295695,92.02837018794997,468.19842529296875,21.292245864868164,470.4169006347656,178.93020629882812,563.3319702148438,109.33893585205078,380.6577453613281,94.73961639404297
labeled-data\2019-05-23_4_FR140_eye\img11659.png,,,,,,,,,455.7286682128906,73.44026184082031,449.8071594238281,109.509033203125,524.2286987304688,100.27141571044922,401.4079284667969,82.84246063232422
labeled-data\2019-05-23_4_FR140_eye\img11675.png,,,,,,,,,,,,,,,,
labeled-data\2019-05-23_4_FR140_eye\img11679.png,477.4193221975279,88.09321013841216,476.69610478206107,103.76292080686025,485.6157862394854,96.5307466521919,467.29427838099224,96.28967418036962,469.90020751953125,47.986663818359375,479.73736572265625,165.08729553222656,560.6740112304688,106.19353485107422,389.3481750488281,97.98606872558594
labeled-data\2019-05-23_4_FR140_eye\img12620.png,474.4749038641875,82.96056471782393,473.96638016982683,100.50463217326713,482.7176513671875,93.10952758789062,465.57573921287576,91.60546752195535,469.9362487792969,40.725257873535156,465.29339599609375,155.93557739257812,550.5098266601562,110.38933563232422,386.9946594238281,87.1300277709961
labeled-data\2019-05-23_4_FR140_eye\img12716.png,480.3982486737758,84.88918112955596,481.5208110653616,103.41146059072176,490.78195079594457,93.02775846855306,472.2596713347788,94.99224265382821,475.6250915527344,22.24069595336914,479.0231018066406,167.9687957763672,567.5346069335938,103.84444427490234,384.4211120605469,89.37387084960938
labeled-data\2019-05-23_4_FR140_eye\img12776.png,,,,,,,,,443.07073974609375,86.16044616699219,443.71539306640625,108.82628631591797,518.9406127929688,102.66095733642578,389.2392578125,83.9478530883789
labeled-data\2019-05-23_4_FR140_eye\img12777.png,2.520176887512207,3.638697385787964,,,,,,,,,,,,,,
labeled-data\2019-05-23_4_FR140_eye\img14211.png,,,,,,,,,,,,,,,,
labeled-data\2019-05-23_4_FR140_eye\img14289.png,,,,,,,,,457.607177734375,89.47418975830078,456.9353332519531,95.72048950195312,,,,
labeled-data\2019-05-23_4_FR140_eye\img14290.png,,,,,,,,,433.05010986328125,90.48313903808594,430.7302551269531,99.66362762451172,510.593017578125,103.40568542480469,347.41314697265625,88.84294128417969
labeled-data\2019-05-23_4_FR140_eye\img14636.png,,,,,,,,,438.0474548339844,80.3329849243164,436.33087158203125,95.11368560791016,500.9527893066406,96.8568344116211,387.09564208984375,79.07324981689453
labeled-data\2019-05-23_4_FR140_eye\img14642.png,,,,,,,,,,,,,,,,
labeled-data\2019-05-23_4_FR140_eye\img14643.png,,,,,,,,,429.4643859863281,83.99132537841797,427.4028625488281,94.8161849975586,497.7773132324219,106.73753356933594,384.2563781738281,81.48963928222656
labeled-data\2019-05-23_4_FR140_eye\img40236.png,,,,,,,,,429.0134582519531,87.66722869873047,429.5499267578125,103.04705810546875,,,118.00782012939453,1.0586862564086914
labeled-data\2019-05-23_4_FR140_eye\img40310.png,487.3318483437762,92.03580753016583,486.0335693359375,109.49483489990234,494.5205078125,100.70079040527344,476.26742790451664,99.78090183764752,469.337890625,47.71697235107422,468.7645263671875,158.270751953125,554.7274780273438,111.44329833984375,389.6423645019531,93.1907958984375
labeled-data\2019-05-23_4_FR140_eye\img40894.png,479.07293701171875,89.76409149169922,480.2157983725249,102.13724779438763,488.8778612482546,96.69827808172015,472.5609521102521,97.10116472710291,453.5682373046875,69.56620025634766,456.3932800292969,151.31019592285156,545.7514038085938,112.53514862060547,383.21630859375,100.06031036376953
