scorer,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar
bodyparts,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_right,pupil_right,lid_top,lid_top,lid_bottom,lid_bottom
coords,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/2019-11-20_3_CR020_eye/img0033.png,89.38504211082864,108.14480184933349,89.38504211082864,114.75251440750799,85.73940759597374,112.01828852136681,93.03067662568353,111.56258420700996,89.8407464251855,95.38508104734137,88.51395147745981,159.3589886425994
labeled-data/2019-11-20_3_CR020_eye/img0055.png,88.64293655709042,107.37134756905074,89.4225298882629,115.5570775463618,84.744969901228,111.65911089049939,93.32049654412532,112.04890755608562,91.17661488340099,95.09275260308414,88.25313989150418,159.79899909040017
labeled-data/2019-11-20_3_CR020_eye/img0285.png,88.66421082875141,107.26993721845766,88.23675264958196,121.80351531021905,79.90131815577762,114.53672626433836,97.21337441214047,113.25435172683,93.15252171003067,97.86585727672968,90.1603144558445,154.93152419585164
labeled-data/2019-11-20_3_CR020_eye/img0310.png,91.78183316492644,105.1342841500999,91.5737533023792,121.15643356623775,81.37784003756423,113.0413189268952,101.56158670464694,111.58475988906449,97.81614917879654,100.55652717406052,94.69495124058787,147.9987358348323
labeled-data/2019-11-20_3_CR020_eye/img0478.png,89.551542989853,106.14501829561905,90.02419498532231,118.67029617555569,83.17074105101736,111.34419024578143,96.6413229218926,112.05316823898539,96.87764891962726,94.56504440662104,97.29390391938409,160.1571661373198
labeled-data/2019-11-20_3_CR020_eye/img0492.png,90.35610388695011,106.01318439149674,89.91546417802653,118.1307763868951,83.08554868971109,112.84309987981219,97.18601937526554,111.96182046196503,94.5421811217241,93.89559239609838,95.69754892994331,161.75352112676052
labeled-data/2019-11-20_3_CR020_eye/img1212.png,89.212824752064,107.53517022127284,89.212824752064,117.02210549288387,84.90058144678625,112.06302569181446,93.74068022260562,112.27863785707835,94.1719045531334,95.02966463596739,94.89937143522292,160.95534363204013
labeled-data/2019-11-20_3_CR020_eye/img1318.png,88.82300566891016,108.05852044259267,88.39931364109901,117.167899040532,83.73870133517657,112.9309787624207,94.54284804436043,112.08359470679842,95.60207811388825,94.71222156654203,93.30301644578216,161.75352112676052
labeled-data/2019-11-20_3_CR020_eye/img1473.png,89.32658269889613,106.26721152479115,88.69669388421691,115.29561786852658,84.70739805791521,111.09635910399847,93.31587852519783,111.09635910399847,95.20554496923548,91.77976878716919,95.69754892994331,162.5516986214809
labeled-data/2019-11-20_3_CR020_eye/img1534.png,91.44387152004424,108.74214304595246,91.44387152004424,116.53807635767728,86.46313634866448,112.64010970181486,96.85771409763092,112.20700229560794,90.90848396162099,95.50478906496829,96.4957264246637,153.77174617955666
labeled-data/2019-11-20_3_CR020_eye/img1767.png,89.91121044457267,108.00566878519761,89.91121044457267,114.86477194654005,86.59228956005214,111.54585106201952,93.45139272139457,111.10332827741678,95.00022246750416,96.0575536009237,93.30301644578216,159.3589886425994
labeled-data/2019-11-20_3_CR020_eye/img1938.png,89.9439625108495,108.2284415699072,89.7151688158315,113.71949025033948,85.59688230550728,110.97396591012334,93.37586793611968,111.20275960514135,94.0622490211737,97.01755051402466,91.54551837597558,160.16461033899571
labeled-data/2019-11-20_3_CR020_eye/img2151.png,90.46557447397701,107.75700953846719,89.75659648077306,114.84678947050679,85.50272852154929,110.59292151128304,94.48311643546613,111.301899504487,95.90107242187405,95.46805765626522,92.59250845358889,160.9303590287642
labeled-data/2019-11-20_3_CR020_eye/img2378.png,91.22159573280855,108.8780040419201,91.22159573280855,115.45935354058633,87.2727860336088,112.16867879125321,95.1704054320083,112.16867879125321,93.41537889903063,100.7610063268984,90.78283909956413,153.41180231622837
labeled-data/2019-11-20_3_CR020_eye/img2384.png,91.58207582435406,108.64457820490706,91.11883920728056,116.98283731223015,85.32838149386174,112.11885283295835,95.75120537801558,112.58208945003184,93.89825890972159,100.306319097584,89.9607476645968,154.27338498664722
labeled-data/2019-11-20_3_CR020_eye/img2418.png,90.16135126834641,107.48984033033761,90.60575712862831,115.93355167569368,85.05068387510458,111.4894930728747,94.82761280130634,111.26729014273376,94.16100401088349,99.49053484526345,90.82796005876926,156.15228203120546
labeled-data/2019-11-20_3_CR020_eye/img2593.png,91.14288204854128,107.23802558679049,91.3575526759656,116.03952131118706,86.42012824520651,111.96077939012523,95.4362945970274,111.3167675078523,95.0069533421788,96.71916484299945,92.0015645582385,156.61226989438103
labeled-data/2019-11-20_3_CR020_eye/img2680.png,90.91800582346292,107.89930101370342,91.12420261033101,113.67281104600977,87.41266044670549,110.7860560298566,94.62954798708844,110.57985924298852,97.7224997901097,97.17706809656305,92.77377690527568,156.35554592770316
