scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,,,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2017-01-05_2_SS074_eye_clip,img01114.png,,,,,,,,,121.57905689859214,48.317646192145304,119.41329193115234,94.3239517211914,,,,
labeled-data,2017-01-05_2_SS074_eye_clip,img02226.png,,,,,,,,,116.52674865722656,71.86241149902344,124.1019287109375,123.01421356201172,204.00350617639333,94.74384752845067,0.7869598865509033,89.74105834960938
labeled-data,2017-01-05_2_SS074_eye_clip,img08651.png,,,,,115.58292150642055,89.40500783679255,62.83798949148709,80.7232271843096,110.9987885121916,39.754581932591776,106.96000353431006,111.40526707838572,195.7361297607422,85.94998931884766,24.260601043701172,68.24044036865234
labeled-data,2017-01-05_2_SS074_eye_clip,img09064.png,103.83218383789062,49.14324951171875,,,131.09071017438515,81.27553884886346,,,108.88571820065658,30.138112854327773,109.64588928222656,122.19792175292969,198.85421752929688,85.80390167236328,24.79461685227895,68.04095568850354
labeled-data,2017-01-05_2_SS074_eye_clip,img09094.png,,,92.49377560455841,113.07639746085654,131.45927536003995,74.30236593613085,45.20278826920489,71.13726043701172,102.908230560883,19.972696487993517,111.1474294130982,134.1303209227436,206.4630584716797,86.03367614746094,26.953161239624023,72.45346069335938
labeled-data,2017-01-05_2_SS074_eye_clip,img09101.png,,,,,138.31029187022511,96.05044866894781,,,108.78472900390625,39.238792419433594,107.87667083740234,98.02765655517578,196.81178283691406,85.6043472290039,27.690940856933594,58.213134765625
labeled-data,2017-01-05_2_SS074_eye_clip,img09105.png,,,96.54634094238281,112.81434631347656,131.97511291503906,74.64049530029297,50.4427375793457,75.9439697265625,106.96096801757812,40.264095306396484,112.3894271850586,133.18695084141464,206.27761840820312,87.95291137695312,28.99616813659668,79.58008575439453
labeled-data,2017-01-05_2_SS074_eye_clip,img09447.png,,,105.37054351860618,123.71328622424379,152.8665771484375,79.97618103027344,55.960880279541016,79.42230987548828,108.23760223388672,37.025489807128906,113.18239266969124,128.76681625359464,198.83982849121094,85.26956939697266,15.275146484375,75.7513427734375
labeled-data,2017-01-05_2_SS074_eye_clip,img14174.png,,,,,176.15284075930435,83.43996105967827,,,114.25814819335938,14.220438003540039,113.93452453613281,112.66085052490234,201.8386993408203,84.57795715332031,26.446529388427734,60.89474105834961
labeled-data,2017-01-05_2_SS074_eye_clip,img14191.png,,,,,162.09718322753906,76.4321060180664,,,116.58495330810547,43.379539489746094,119.90088653564453,98.55013275146484,196.9486541748047,83.04720306396484,37.411041259765625,61.42803955078125
labeled-data,2017-01-05_2_SS074_eye_clip,img14192.png,,,,,,,,,127.36704150406818,41.270869201916554,123.7826505432264,94.63215194681906,206.2349090576172,81.6644058227539,45.31437683105469,61.283451080322266
labeled-data,2017-01-05_2_SS074_eye_clip,img14196.png,,,,,168.19302368164062,81.37568664550781,,,113.66382598876953,32.934810638427734,114.4834976196289,131.59469604492188,213.2611083984375,86.72474670410156,28.20741081237793,73.91285705566406
labeled-data,2017-01-05_2_SS074_eye_clip,img14207.png,,,,,163.81217940760877,81.24394655275869,,,117.61588287353516,44.450584411621094,118.8243179321289,116.97510528564453,205.17543029785156,86.37938690185547,34.75271987915039,71.14905548095703
labeled-data,2017-01-05_2_SS074_eye_clip,img14282.png,,,,,165.76011641932752,86.7549862866454,,,117.38581085205078,31.82305335998535,111.97314453125,104.31380462646484,198.7168426513672,86.37755584716797,25.082271575927734,58.82811737060547
labeled-data,2017-01-05_2_SS074_eye_clip,img14285.png,,,,,172.6511273388915,78.88832092285156,,,119.61177825927734,38.65562057495117,119.9329605102539,124.04458618164062,210.87945556640625,86.55061340332031,34.91223907470703,74.25041961669922
labeled-data,2017-01-05_2_SS074_eye_clip,img16519.png,,,,,174.135986328125,85.45263671875,35.95130888845972,85.48803790619256,96.21037292480469,31.773216247558594,108.79601287841797,147.64730834960938,205.9037322998047,99.22564697265625,9.280118153156238,80.53676987079989
labeled-data,2017-01-05_2_SS074_eye_clip,img16522.png,,,,,166.9130401611328,80.40992736816406,,,112.58957550008344,34.25243057271217,109.29817199707031,124.89253997802734,198.43324279785156,84.0625228881836,15.150445938110352,79.0174560546875
labeled-data,2017-01-05_2_SS074_eye_clip,img16527.png,,,,,,,49.37664749172498,93.58746878036914,112.25963598651705,60.80848495544123,114.7776107788086,115.08543395996094,197.07017517089844,87.3667984008789,6.17132043838501,84.64993286132812
labeled-data,2017-01-05_2_SS074_eye_clip,img16529.png,,,,,166.4210945768391,81.97327534341638,,,99.61676025390625,41.93418884277344,107.82424926757812,139.25222778320312,205.39793395996094,88.07476043701172,5.270877052886789,79.35961993744256
labeled-data,2017-01-05_2_SS074_eye_clip,img16531.png,,,,,,,,,115.51800537109375,57.957481384277344,117.12629699707031,138.31182861328125,195.95785522460938,90.68325805664062,9.885475485902774,89.51676782325764
labeled-data,2017-01-05_2_SS074_eye_clip,img16533.png,,,,,167.10557574519567,92.16328103639046,36.47626495361328,86.69025421142578,113.2217702334107,50.612629547321546,119.00048065185547,130.25404357910156,198.40753173828125,93.23491668701172,15.767098426818848,82.7153091430664
labeled-data,2017-01-05_2_SS074_eye_clip,img21227.png,,,,,177.26310403443733,83.60274835213175,36.05023193359375,82.48699188232422,109.50155639648438,23.665733337402344,114.44693756103516,144.75189208984375,203.55943298339844,90.46932983398438,21.106000900268555,76.73280334472656
labeled-data,2017-01-05_2_SS074_eye_clip,img21229.png,,,,,,,,,98.93554003470996,17.759231095848378,99.79354858398438,124.69412231445312,191.91636657714844,82.85484313964844,10.796539306640625,63.899845123291016
labeled-data,2017-01-05_2_SS074_eye_clip,img21232.png,,,,,,,,,114.00015258789062,67.47713470458984,115.30416870117188,113.66197967529297,190.9583282470703,85.35453033447266,9.710853576660156,83.41117858886719
labeled-data,2017-01-05_2_SS074_eye_clip,img21233.png,,,,,157.4500274658203,83.34315490722656,40.90964126586914,85.43871307373047,115.59209442138672,59.63587951660156,115.73967742919922,120.3140640258789,203.7808380126953,85.32027435302734,1.2961878776550293,78.7633285522461
labeled-data,2017-01-05_2_SS074_eye_clip,img21239.png,,,,,,,,,97.82527160644531,47.04642868041992,107.07813262939453,120.37762451171875,193.4525909423828,90.07369995117188,7.173402786254883,71.60039520263672
labeled-data,2017-01-05_2_SS074_eye_clip,img21243.png,,,,,,,,,122.43561990357793,58.05314651536489,119.16970825195312,114.67192071514312,202.01702880859375,89.04789733886719,34.625240325927734,75.5050048828125
labeled-data,2017-01-05_2_SS074_eye_clip,img24957.png,,,111.58872985839844,154.56689453125,183.82650756835938,84.40313720703125,30.62593650817871,83.3352279663086,113.79561123485848,5.601081543710933,110.52348327636719,159.44590759277344,202.4123077392578,92.71730041503906,13.769975662231445,77.90131378173828
labeled-data,2017-01-05_2_SS074_eye_clip,img30446.png,,,,,,,,,112.7755126953125,56.96272659301758,115.2074203491211,133.53150939941406,202.30843527645783,90.15557129952852,15.975803538849817,87.45789178565998
labeled-data,2017-01-05_2_SS074_eye_clip,img32368.png,115.42218997188334,8.734445209435705,114.6655416875515,151.29173385613365,184.1282501220703,76.5587387084961,41.908447265625,88.53677368164062,,,,,215.03221130371094,93.22017669677734,,
labeled-data,2017-01-05_2_SS074_eye_clip,img45359.png,94.82557678222656,6.421170421546378,95.54969833515713,152.23350738511897,171.3823971861039,82.06473956234056,23.969161987304688,81.70085144042969,,,137.97840881347656,168.13200045758825,213.35455322265625,91.2702407836914,,
labeled-data,2017-01-05_2_SS074_eye_clip,img49490.png,,,,,169.26319345107612,83.57421215804119,,,107.23476946997195,20.349808564096065,105.34624481201172,142.98403710932104,204.35995483398438,86.97344970703125,3.9457858285813074,76.28170687929634
labeled-data,2017-01-05_2_SS074_eye_clip,img51616.png,94.46527099609375,5.008815288543701,98.20672436669174,156.99917922953392,177.1454260558677,79.25597158798632,21.23321981850657,72.38217962759836,,,,,213.58616638183594,94.03436279296875,,
labeled-data,2017-01-05_2_SS074_eye_clip,img57926.png,,,98.76707043521805,153.09572817989115,172.9847532043592,82.00153015109731,28.388429641723633,78.40435034198579,98.96335479695844,15.956641174667254,105.31972940064827,159.7445024412983,204.3150177001953,95.36531066894531,,
labeled-data,2017-01-05_2_SS074_eye_clip,img64507.png,,,,,168.9091796875,82.98733520507812,,,109.65740012158429,22.240063510440592,107.56743621826172,134.2857208251953,211.55569458007812,88.43074035644531,15.616742298664064,74.41194359541811
labeled-data,2017-01-05_2_SS074_eye_clip,img64517.png,,,,,178.4047088623047,90.34040832519531,40.605703890435905,76.23969699079137,115.57023803602982,10.796443863522256,115.2808609008789,148.69747924804688,201.64859008789062,94.13373565673828,0.34117334120668374,73.31613269045668
labeled-data,2017-01-05_2_SS074_eye_clip,img64521.png,,,,,162.46548461914062,81.400634765625,,,109.55535888671875,44.955509185791016,113.6547273006509,110.3056478490725,204.6317138671875,87.33755493164062,31.52143096923828,66.57218933105469
labeled-data,2017-01-05_2_SS074_eye_clip,img68474.png,,,,,167.14767456054688,84.2406234741211,,,93.58306884765625,47.695404052734375,104.65267944335938,135.37680053710938,201.17808532714844,88.29217529296875,20.153867721557617,85.98307037353516
labeled-data,2017-01-05_2_SS074_eye_clip,img72299.png,83.87879602004901,5.458621833774288,86.75627813793571,150.72267910757157,155.51356939689168,88.38606234656197,16.151234832979583,70.24695040889507,,,116.51517486572266,165.3731231689453,206.49034118652344,91.86453247070312,1.9513867304234935,65.00102560423457
