scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,,,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2018-02-02_2_SS088_eye_clip,img21079.png,,,157.34637451171875,229.40296936035156,281.47235107421875,160.50538635253906,73.96895750418096,105.90129643158147,186.8881378173828,27.070959091186523,157.80360412597656,246.9564666748047,322.90875244140625,160.6443634033203,46.5256462097168,87.0095443725586
labeled-data,2018-02-02_2_SS088_eye_clip,img21699.png,,,153.584228515625,233.59719848632812,274.0000915527344,158.41183471679688,61.27076721191406,112.49927520751953,182.32666015625,30.751924514770508,153.32647705078125,246.72349548339844,322.2640380859375,161.23239135742188,42.84154510498047,89.64305877685547
labeled-data,2018-02-02_2_SS088_eye_clip,img26184.png,,,165.11279296875,240.7415771484375,274.84124755859375,155.74769592285156,53.93683624267578,97.63645935058594,180.05015563964844,31.97665786743164,146.5524139404297,249.57147216796875,320.6546936035156,156.4462432861328,39.917964935302734,86.82730102539062
labeled-data,2018-02-02_2_SS088_eye_clip,img37944.png,,,161.524531950077,237.84540693390457,283.8752746582031,159.6726531982422,54.847719182910936,110.80178616195894,179.60499572753906,30.41568946838379,155.8846435546875,250.48944091796875,319.5705261230469,154.19879150390625,39.34139633178711,84.00519561767578
labeled-data,2018-02-02_2_SS088_eye_clip,img38407.png,,,159.2910246096858,240.17540589913932,288.3248291015625,166.12527465820312,59.108025249555,107.93726151252892,174.81741333007812,26.22696304321289,153.4219512939453,252.60244750976562,318.0583190917969,154.32908630371094,39.95656204223633,85.83157348632812
labeled-data,2018-02-02_2_SS088_eye_clip,img39067.png,,,,,,,75.48775861728677,103.05165518371206,186.6141357421875,47.08537292480469,184.4254150390625,207.65455627441406,309.7037048339844,147.2698516845703,58.483787536621094,97.1484146118164
labeled-data,2018-02-02_2_SS088_eye_clip,img40759.png,,,163.5586992446079,228.38047046949197,286.81028213117224,155.49579012312307,73.25410322059082,99.25509887576499,177.86753845214844,28.64205551147461,161.5679168701172,241.37734985351562,311.78167724609375,151.39224243164062,39.566837310791016,84.8395767211914
labeled-data,2018-02-02_2_SS088_eye_clip,img41485.png,,,169.07908212097544,236.32090797999953,301.10259266187484,156.20266134945095,75.18507133556952,106.37814691244324,181.1352996826172,29.076122283935547,160.6185302734375,246.05621337890625,316.79779052734375,153.92982482910156,43.43485641479492,91.40424346923828
labeled-data,2018-02-02_2_SS088_eye_clip,img43115.png,,,161.16897699175638,240.95551396855348,288.85284423828125,165.79595947265625,63.656105971193426,102.31842459289174,181.4942626953125,33.75703811645508,157.55101013183594,249.88072204589844,319.976806640625,156.84402465820312,39.55585479736328,91.012939453125
labeled-data,2018-02-02_2_SS088_eye_clip,img43417.png,,,160.70645009910004,240.4592420702724,291.72506466007803,156.08001616015426,54.507110595703125,97.2813720703125,185.07186889648438,33.99931716918945,155.41004943847656,249.0843048095703,318.69635009765625,155.9593963623047,40.43575668334961,89.1766128540039
labeled-data,2018-02-02_2_SS088_eye_clip,img46828.png,,,163.67743493085857,240.4204237108974,284.647705078125,165.2907257080078,54.383018493652344,96.69921112060547,184.7707061767578,33.77322006225586,156.85400390625,249.03903198242188,320.51177978515625,158.17140197753906,39.876792907714844,89.84984588623047
labeled-data,2018-02-02_2_SS088_eye_clip,img49474.png,,,159.91991846671664,237.57922556894292,292.7638244628906,166.3604278564453,56.79994162937547,101.76979998295027,183.8145751953125,38.1077766418457,161.01803588867188,252.6003875732422,324.8726806640625,161.43179321289062,40.24029541015625,92.54927825927734
labeled-data,2018-02-02_2_SS088_eye_clip,img55959.png,,,160.70684016628638,238.6655792389831,290.5071583082007,147.72178882237995,57.647525787353516,97.09317779541016,183.22776794433594,24.676513671875,159.00537109375,250.01812744140625,317.45098876953125,150.86598205566406,38.430824279785156,84.40176391601562
labeled-data,2018-02-02_2_SS088_eye_clip,img58217.png,,,159.77954752171695,240.57471942421913,296.9715576171875,162.837890625,55.85579299926758,97.53585052490234,184.1814422607422,29.70670509338379,158.8055877685547,249.1422576904297,318.0262756347656,154.52597045898438,39.10920333862305,87.7621841430664
labeled-data,2018-02-02_2_SS088_eye_clip,img68118.png,,,160.51914846335785,241.9229587612495,289.4335021972656,159.08377075195312,57.77128142159276,99.13953604957405,176.26730346679688,25.29747200012207,155.55311584472656,249.54177856445312,322.70928955078125,154.05140686035156,40.90553665161133,81.99197387695312
labeled-data,2018-02-02_2_SS088_eye_clip,img69430.png,,,170.3693389892578,242.24057006835938,295.1236572265625,160.75099182128906,56.03838786023525,109.39916775375585,179.96690368652344,25.033424377441406,155.77847290039062,250.35934448242188,320.25494384765625,152.6753692626953,39.20897674560547,81.5999984741211
labeled-data,2018-02-02_2_SS088_eye_clip,img70604.png,,,154.3458856880053,242.70152112300678,298.1456604003906,160.28775024414062,58.005104064941406,97.28013610839844,178.21363830566406,27.380008697509766,155.29629516601562,252.34225463867188,325.6263732910156,155.28018188476562,38.04850387573242,86.94165802001953
labeled-data,2018-02-02_2_SS088_eye_clip,img71614.png,,,157.61958963597476,241.68868352421757,303.00054435921857,162.57753277304647,58.869991302490234,97.87116241455078,181.58145141601562,28.174108505249023,154.4977264404297,251.0671844482422,317.4012451171875,158.4521484375,40.4693603515625,89.1829833984375
labeled-data,2018-02-02_2_SS088_eye_clip,img74464.png,,,162.42343217093656,241.76579819109344,283.96282788570204,159.3270721435547,53.606475830078125,96.9405288696289,170.42391967773438,32.6026725769043,155.7237548828125,248.06570434570312,325.2387390136719,162.71841430664062,35.09986114501953,87.61161041259766
labeled-data,2018-02-02_2_SS088_eye_clip,img79275.png,,,159.26119460675812,243.17360458757778,291.5068664550781,163.52978515625,53.73609161376953,97.33641052246094,184.42593383789062,36.22932434082031,156.93771362304688,252.3983154296875,324.3584899902344,159.72816467285156,40.038360595703125,85.9555892944336
