scorer,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar,Anwar
bodyparts,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_right,pupil_right,lid_top,lid_top,lid_bottom,lid_bottom
coords,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/2019-11-26_3_CR019_eye/img00106.png,162.41831089970373,69.22203264653089,161.6132960468626,88.27405083043811,154.6365006555726,76.19882803782086,168.85842972243293,77.80885774350315,180.12863766220903,26.28790716166955,171.54181256523677,135.76992714806596
labeled-data/2019-11-26_3_CR019_eye/img00496.png,161.6874085253781,65.75991103023188,161.9444483555835,87.86533642789797,153.20509412859923,74.75630508742157,169.91268309195152,77.32670338947577,177.88091782831953,24.119458536953857,168.6274839409244,135.67474484610605
labeled-data/2019-11-26_3_CR019_eye/img00823.png,161.910300795723,50.73027767494435,158.59608760040038,91.70600445347866,140.81985318912444,67.00005154289178,177.11165339142295,72.35764171807705,177.27619833767335,16.081685178389563,162.51288501305436,137.20111286199838
labeled-data/2019-11-26_3_CR019_eye/img01106.png,165.6084932978374,60.75262112914075,164.03800818141747,90.59183834111938,154.6150974828979,75.41048221572674,171.8904337635171,76.71921981274335,179.48111182621344,22.01398825744917,167.44072593366064,135.874159197894
labeled-data/2019-11-26_3_CR019_eye/img01672.png,161.5112455881839,64.47646020307774,159.45132994256466,92.02783196323507,150.6966884486829,77.35093298819798,168.20597143644642,78.89586972241241,177.90983088614334,18.879749571810976,165.13899097061713,137.80819628514888
labeled-data/2019-11-26_3_CR019_eye/img03042.png,148.31888823543497,49.64000555119688,149.1436753829073,87.85514338408179,134.29750672840524,66.1357485006436,163.98984403740934,70.53461328716273,178.2861545935965,17.748235848933234,172.2377155121327,134.0432236425326
labeled-data/2019-11-26_3_CR019_eye/img03311.png,158.6819973238702,61.411688873995615,157.78659483842935,90.06456840810307,147.04176501313907,73.05192118472677,167.93448967342576,76.0365961361963,181.36552695503863,22.909382000038704,165.13899097061713,134.61548630626731
labeled-data/2019-11-26_3_CR019_eye/img03632.png,166.7353459600579,60.38497929727123,166.88184476438306,86.52049959758476,157.43633715771358,74.785171965056,177.11165339142295,75.55035169695861,176.32735237105257,18.97080883473626,166.59561726115066,136.3240851600239
labeled-data/2019-11-26_3_CR019_eye/img04161.png,161.75421848124498,59.75594235016115,164.34344754009078,85.88361739851426,152.80960900523218,72.23131872460003,170.93421241715282,71.99593426470496,176.58343945463457,20.211353087788865,168.5803678182021,134.6082005967944
labeled-data/2019-11-26_3_CR019_eye/img04883.png,166.89871958840075,65.6977838800628,164.46013658388782,87.88888922113073,157.14438757034893,75.45211589811464,174.70218520284223,78.62227380398149,177.62848480825778,20.340139996121792,166.65486128794947,138.12369911409763
labeled-data/2019-11-26_3_CR019_eye/img05286.png,163.7269364088823,66.36525440178454,164.7249665188374,87.57339423833062,156.49121811170772,74.34949528142542,171.71117728852317,77.09407808380197,177.11165339142295,22.072459550692543,169.92805593893942,135.4136638009877
labeled-data/2019-11-26_3_CR019_eye/img06026.png,162.93814627059822,65.87192197602019,163.83072414252035,88.4838947313805,155.20247138060654,74.79770069524137,171.56639903251204,77.17790835370035,176.32681434942998,22.730658166451178,170.0787692459752,137.27815172978958
labeled-data/2019-11-26_3_CR019_eye/img06637.png,163.94808571334562,64.36985774187553,160.34992600229478,87.52301411776443,154.76268353925204,73.95399670751783,171.41448078121732,76.43095746689907,178.88087584908902,22.73034678643708,168.25562132942542,136.16211800987284
labeled-data/2019-11-26_3_CR019_eye/img06963.png,166.544107295177,58.30575595427467,164.2307488233282,86.06605761646001,153.43507595470058,68.84438899269688,177.08274033359925,73.21406610618902,177.08274033359925,16.922343291202083,168.6004259368204,137.7310634877494
labeled-data/2019-11-26_3_CR019_eye/img07258.png,168.97996096083355,58.511478161236454,168.1608230403987,87.72739732341293,155.3276622869193,71.61768488819413,179.0826619795301,73.52900670254212,180.7209378203998,16.4623982455806,174.9869723773558,138.7869943638522
labeled-data/2019-11-26_3_CR019_eye/img07259.png,166.89098552757565,58.86940220172313,167.39376673391152,87.52793096286808,155.3270177818505,71.1875417569521,179.2091250828046,73.70144778863148,178.45495327330082,15.127437250501913,169.1535009560871,139.31439521546332
labeled-data/2019-11-26_3_CR019_eye/img09556.png,162.45249769030755,67.47441511964801,160.57412970034483,88.4048012935179,153.32899602477448,76.06124021662028,169.4292930815975,77.93960820658296,175.86941190432668,19.710200517739793,164.06252739598983,137.24236903254769
labeled-data/2019-11-26_3_CR019_eye/img10956.png,169.89993310037386,55.75478852729697,166.8888950893961,91.65562635049352,153.45503319426447,71.0415968907226,181.01761191013796,73.82101659316362,186.11321469794652,31.43486613093802,177.77495559062342,124.31380785417554
labeled-data/2019-11-26_3_CR019_eye/img12033.png,161.66833677973472,47.578611572246785,159.27871374287992,89.26425788182466,142.28583881413482,65.63354118403848,175.2095339885785,70.67830092850969,176.5371023423867,14.123889056279836,167.24412386572922,138.11877330196688
labeled-data/2019-11-26_3_CR019_eye/img12237.png,161.4951475199578,58.48088459030896,160.52757116322044,84.28292076997266,151.17433304809236,68.47917360992864,170.2033347305943,72.67200448912399,176.6538437755102,14.617423084880699,161.4951475199578,138.1446712950206
