scorer,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000,DLC_resnet50_PupilApr27shuffle1_1030000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_left,pupil_right,pupil_right,pupil_right,lid_top,lid_top,lid_top,lid_bottom,lid_bottom,lid_bottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2015-11-10_4_SS047_eye\img00706.png,165.82044982910156,90.93858337402344,0.9992631673812866,163.1429901123047,130.4810333251953,0.0018034577369689941,142.01963806152344,115.05654907226562,1.0,185.66529846191406,107.95230865478516,1.0,151.14517211914062,49.34409713745117,1.0,165.01318359375,138.57882690429688,1.0
labeled-data\2015-11-10_4_SS047_eye\img00707.png,173.71072387695312,65.50875854492188,0.0020170211791992188,170.51998901367188,111.9563980102539,1.8924474716186523e-05,150.69847106933594,92.39221954345703,1.0,196.4703369140625,90.44340515136719,0.00014919042587280273,151.01449584960938,56.84614181518555,1.0,154.38522338867188,130.52659606933594,1.0
labeled-data\2015-11-10_4_SS047_eye\img00708.png,152.63894653320312,135.20692443847656,1.4603137969970703e-06,150.74020385742188,83.14871978759766,2.2351741790771484e-06,136.0464630126953,80.23075103759766,3.7848949432373047e-06,-0.6690454483032227,221.41734313964844,2.5033950805664062e-06,144.12803649902344,75.29558563232422,1.0,143.78855895996094,122.60218048095703,1.0
labeled-data\2015-11-10_4_SS047_eye\img00709.png,156.07406616210938,147.05189514160156,1.0132789611816406e-06,171.73558044433594,115.4878158569336,6.0498714447021484e-06,151.8577423095703,93.7523422241211,1.0,195.39352416992188,90.12916564941406,3.382563591003418e-05,149.42176818847656,77.41217803955078,1.0,152.44732666015625,122.7783203125,0.9999841451644897
labeled-data\2015-11-10_4_SS047_eye\img00710.png,163.66744995117188,141.22177124023438,5.036592483520508e-06,175.50364685058594,120.77079772949219,7.537007331848145e-05,148.3350067138672,100.00877380371094,0.9043827056884766,196.26220703125,90.79692840576172,0.09293317794799805,151.89031982421875,75.1834716796875,1.0,156.96412658691406,128.4815673828125,1.0
labeled-data\2015-11-10_4_SS047_eye\img00711.png,147.28372192382812,138.47549438476562,4.76837158203125e-07,124.85795593261719,82.72858428955078,1.8477439880371094e-06,134.47879028320312,83.42589569091797,9.5367431640625e-07,134.6273651123047,84.90277099609375,1.6987323760986328e-06,138.5687713623047,79.36480712890625,1.0,138.5522003173828,106.91261291503906,1.0
labeled-data\2015-11-10_4_SS047_eye\img00712.png,175.75360107421875,76.84306335449219,1.0,176.27317810058594,118.65086364746094,1.0,153.18443298339844,99.54788970947266,1.0,199.59742736816406,96.75614929199219,1.0,149.45005798339844,59.7093391418457,1.0,151.6260223388672,168.28567504882812,1.0
labeled-data\2015-11-10_4_SS047_eye\img00713.png,168.2801055908203,82.50914764404297,1.0,169.7003173828125,123.2850570678711,1.0,147.51953125,104.52454376220703,1.0,191.1075439453125,102.57643127441406,1.0,147.17434692382812,59.27202606201172,1.0,146.89759826660156,178.6688232421875,1.0
labeled-data\2015-11-10_4_SS047_eye\img00714.png,157.6631317138672,123.59781646728516,1.2516975402832031e-06,152.2036590576172,100.31802368164062,1.5795230865478516e-06,139.1639404296875,82.69038391113281,1.2964010238647461e-05,135.40554809570312,85.31587219238281,2.950429916381836e-06,146.70457458496094,80.3111343383789,1.0,147.69775390625,110.3680419921875,1.0
labeled-data\2015-11-10_4_SS047_eye\img00715.png,176.49148559570312,69.91011810302734,0.9999992847442627,176.75685119628906,117.80939483642578,1.0,153.54071044921875,96.02864837646484,1.0,201.03619384765625,92.49555969238281,1.0,152.98556518554688,66.7076644897461,1.0,156.22789001464844,164.54669189453125,1.0
labeled-data\2015-11-10_4_SS047_eye\img03616.png,171.76422119140625,120.4397964477539,0.002596229314804077,169.0854034423828,101.04425048828125,9.924173355102539e-06,160.2399139404297,66.93836975097656,1.4603137969970703e-06,-0.8684811592102051,222.0873565673828,1.1026859283447266e-06,158.29736328125,64.32062530517578,1.0,161.64015197753906,108.01300811767578,1.0
labeled-data\2015-11-10_4_SS047_eye\img03617.png,163.77305603027344,69.66756439208984,1.958012580871582e-05,169.9139862060547,115.87559509277344,1.0,145.2345733642578,94.08344268798828,1.0,191.98374938964844,93.71483612060547,1.0,146.5364227294922,74.87831115722656,1.0,147.03855895996094,151.13775634765625,1.0
labeled-data\2015-11-10_4_SS047_eye\img03618.png,157.21559143066406,131.78269958496094,5.97536563873291e-05,158.5716094970703,81.4080581665039,2.950429916381836e-06,138.12124633789062,80.91885375976562,3.337860107421875e-06,137.41970825195312,82.78462219238281,1.9371509552001953e-06,145.87498474121094,77.48172760009766,1.0,147.24559020996094,113.5106430053711,1.0
