scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2015-12-04_1_SS052_eye\img00393.png,,,,,,,,,228.77282766864244,135.0619070208376,227.75033621031758,154.48924320623104,,,,
labeled-data\2015-12-04_1_SS052_eye\img03798.png,,,,,,,,,214.4531881020339,144.44902529822724,213.82484142361048,167.08568968093516,,,,
labeled-data\2015-12-04_1_SS052_eye\img03799.png,,,159.2434139,164.2029114,190.42940093748737,144.26432948958123,134.1923751,142.2193467,213.43545693105392,132.50567861041876,214.3117026372849,180.54028497926365,327.3229197190662,176.1719631421077,86.78896307402724,152.4813900703401
labeled-data\2015-12-04_1_SS052_eye\img03800.png,167.4327202737382,125.70794774088188,165.69463799673377,169.16000466599272,190.02778987479581,151.77918189594837,144.2582899136791,144.82685278793065,190.6071506337973,97.89863130881096,185.9722645617855,214.92950462710945,312.2729100241076,173.21552997900304,55.61609378645301,132.6602768488996
labeled-data\2015-12-04_1_SS052_eye\img04801.png,176.11452159581225,130.4606958,168.44583627293147,172.38284240000002,194.5193663895813,151.93301477916245,147.99600869999998,146.8205579520939,195.15437732356688,72.27103514911367,180.7157328,238.84478199999998,304.3844585556211,168.7127266842513,52.72495790975124,119.53888848581585
labeled-data\2015-12-04_1_SS052_eye\img07637.png,,,,,,,,,192.9856294,129.9494502,189.9181552,150.39927769999997,,,,
labeled-data\2015-12-04_1_SS052_eye\img10175.png,166.40085353748736,136.59564415832492,162.82213363125632,171.360351,180.71573284167508,154.48924324790613,145.9510258895812,150.9105234312563,189.64777571240901,74.01422110455681,171.00206469999998,239.86727340000002,293.5064450562635,165.94704935048318,42.558111441630984,133.80864107959087
labeled-data\2015-12-04_1_SS052_eye\img10438.png,168.9570819166498,134.55066137916242,164.86711640000001,171.360351,184.29445259999997,156.5342260166498,145.43978023125635,150.39927772083752,191.96313801450532,73.20117861,174.0695388,239.86727340000002,292.18215687338176,166.2735992043498,40.82844446056737,132.51139084379312
labeled-data\2015-12-04_1_SS052_eye\img11464.png,,,,,,,,,250.6208336356381,133.95277999467942,247.7380553338654,154.85292268253158,,,,
labeled-data\2015-12-04_1_SS052_eye\img11465.png,,,171.48824558674852,164.5251185939809,204.5118088498328,136.71580216190995,138.4646823236643,129.76347305389223,193.50395442880472,104.85096041682868,191.76587215180024,180.74721984602226,316.90779609611945,154.67598569095577,65.46522668947813,128.0253907768878
labeled-data\2015-12-04_1_SS052_eye\img11466.png,,,,,,,,,235.97770544405665,120.7617874,233.06081751772714,140.94456462987498,,,,
labeled-data\2015-12-04_1_SS052_eye\img11467.png,,,,,,,,,238.53600185443176,139.4536693245568,238.8625516562045,151.65597105265903,,,,
labeled-data\2015-12-04_1_SS052_eye\img11471.png,,,,,,,,,209.34549142073632,131.9944329479061,212.92421125822375,166.24789415209386,,,,
labeled-data\2015-12-04_1_SS052_eye\img14753.png,183.78320691246205,123.30325616874366,175.09203019999998,175.9615622,205.2555259,151.93301482706855,147.4847629895812,145.28682086251266,190.94064665413714,68.08872171041877,177.64825870837552,247.02471307916244,297.57165752276586,168.59562571624664,45.15261191322645,137.70039178698403
labeled-data\2015-12-04_1_SS052_eye\img15090.png,,,,,,,,,192.9856294,147.33180359999997,192.1743053036349,180.07723282304295,,,,
labeled-data\2015-12-04_1_SS052_eye\img15092.png,,,168.01208103273967,166.26320087098532,190.6071506337973,146.56493506493507,143.67892915467763,140.7713274749203,194.0833151878062,115.85881483785676,187.71034683878992,202.18356792907693,307.05866319309433,168.5806439069912,70.10011276148995,136.13644140290847
labeled-data\2015-12-04_1_SS052_eye\img16039.png,,,,,,,,,224.5181590810225,134.34121242455683,221.12413517924978,154.60634422632953,,,,
labeled-data\2015-12-04_1_SS052_eye\img16048.png,173.55829314790608,121.76951907916246,164.86711639376895,162.1579286,190.94064661041884,144.775575106231,142.01396285278966,135.5383080606545,201.6768060499494,103.87592,182.76071556670038,207.6587949416751,303.305408836973,169.26681419139527,59.85478125226729,126.45755641007042
labeled-data\2015-12-04_1_SS052_eye\img19122.png,178.67075006874367,129.94945017916243,176.11452161041876,169.8266139687437,198.6093319895813,152.44426052706856,154.13095692083758,146.8205579,197.24220193489856,76.05920386413806,182.2494699,233.22107940000004,293.5987929741207,167.1789896155076,54.46814386435686,122.07036388357463
labeled-data\2015-12-04_1_SS052_eye\img21052.png,183.27196130623102,133.01692426874368,176.1145216312563,173.40533376874367,200.14306896874362,155.51173462706856,154.64220261041876,147.84304925209383,198.09808621246205,81.38110964,180.7157328562816,239.86727342083756,296.6910201617555,172.80269220090108,60.20894741775497,124.65134538162809
labeled-data\2015-12-04_1_SS052_eye\img21472.png,,,,,,,,,196.77623696861352,142.24189760000002,195.43808539317035,167.17803755088636,,,,
labeled-data\2015-12-04_1_SS052_eye\img22657.png,170.490819006231,131.9944329479061,164.86711644167505,171.36035097916246,189.9181552,152.9555061583249,146.4622716,145.28682088335023,188.38441817078692,74.22366999,177.137013,241.40101049999998,293.50644505626343,166.7353387936364,43.824332301008454,113.56388299640844
labeled-data\2015-12-04_1_SS052_eye\img24028.png,183.27196124371838,130.97194153748737,177.64825869999999,176.47280790000002,203.72178887916243,158.06796305413718,153.6197113,149.888032,194.00812077078697,79.84737257,177.137013,241.40101049999998,300.5467837423959,171.54599888572935,45.15261191322645,128.61964013639997
labeled-data\2015-12-04_1_SS052_eye\img25455.png,192.92459366980324,105.43032117583016,192.3452329108017,165.68384011198384,218.41646706586823,136.13644140290847,157.58358737071308,130.92219457189518,185.9722645617855,63.71634652772377,185.39290380278402,245.63562485418777,303.58249863908543,162.20767555797497,34.17974570339834,133.81899836690258
labeled-data\2015-12-04_1_SS052_eye\img25740.png,170.1210512950736,117.37680475948639,163.3333793520939,169.31536826874367,192.98562932083752,146.82055790623102,136.39254516433286,136.8355582964522,189.7829654562045,62.46501913,181.7382242,239.35602769999997,297.41171473719857,169.13162445597519,56.747328558691024,124.86079426749004
labeled-data\2015-12-04_1_SS052_eye\img26284.png,178.1595043166498,122.2807648,172.0245561,175.96156224790613,200.14306902083757,152.44426050623102,145.4397802,145.7980665,191.45189227078697,75.24616137,177.64825869999999,243.9572389,293.80824185998273,174.8724280093733,54.720434567781496,135.17805597697185
labeled-data\2015-12-04_1_SS052_eye\img26924.png,180.75801773077217,112.96201104284938,177.8612139357648,170.31872618399566,209.72605568084606,144.82685278793065,147.15509370868648,136.13644140290847,193.50395442880472,74.14484018975037,181.91673924877512,232.31032739715377,307.05866319309433,164.5251185939809,56.774815304455956,137.8745236799129
labeled-data\2015-12-04_1_SS052_eye\img27854.png,180.7157328437184,119.72453635832491,173.18327761800296,172.58718757700444,201.67680608958125,146.82055795832488,145.95102590000002,142.2193467416751,185.64349390177276,64.90414661367049,166.14189848891934,239.0542308858619,293.4140971384062,170.4311595887096,57.09196717997297,127.2999217473915
labeled-data\2015-12-04_1_SS052_eye\img28268.png,145.95102593748732,108.98837686874369,144.4172889,169.31536830000002,175.09203019999998,141.01215949135394,113.23130177916246,134.408807375617,178.02431465620455,40.96794711278411,164.3558707,247.0247131,287.9255842884326,168.26907586238005,42.93703065726599,125.30444508936125
labeled-data\2015-12-04_1_SS052_eye\img29646.png,171.41830153087133,117.37680475948639,163.4962713982903,169.9931189641323,193.90397228469854,146.7811434375681,136.82496190959878,141.1597257491113,184.69526163342036,50.68161522278411,164.81761034556823,246.8152642245568,295.20012491057446,171.57075193587667,39.38306388034475,131.0700016929067
labeled-data\2015-12-04_1_SS052_eye\img30253.png,177.64825869999999,101.8309372,174.4452187477327,159.7536457955453,207.3005087,130.97194156874366,146.4622716,129.43820449999998,181.73822421664977,49.68387689041876,180.7157328,242.93474759999998,294.387082417274,167.75783017279883,44.52027382630432,131.5812473824879
labeled-data\2015-12-04_1_SS052_eye\img30685.png,213.78158099385644,82.83525157477254,210.30541643984753,155.83470720895872,245.6464227389377,120.49370090986858,171.48824558674852,116.43817559685823,185.39290380278402,52.129131347694226,185.9722645617855,244.47690333618482,303.58249863908543,161.04895403997202,44.02887860642346,136.13644140290847
labeled-data\2015-12-04_1_SS052_eye\img30762.png,174.06953882706853,97.22972602,175.09203023125633,171.8715967,213.9467026,135.57315269999998,136.7486035,135.57315269999998,176.6257673,39.4589631,178.6707501,248.55845010000002,291.5043041155012,167.57313433708418,31.747692809983306,129.0520568816659
labeled-data\2015-12-04_1_SS052_eye\img31657.png,162.82213371664977,100.29720019999999,160.7771509312563,176.23402248809984,200.143069,140.68560960623103,122.43372420000001,137.1068898,172.5358018,29.23404931,173.04704750000002,254.6933984,290.8083625902054,166.1069921360505,31.31527606471741,127.75480664586814
labeled-data\2015-12-04_1_SS052_eye\img32310.png,180.75801773077217,85.73205536977991,178.44057469476627,163.94575783497942,216.6783847888638,130.3428338128937,135.56787852865693,123.39050470487598,174.38504938175595,33.010226300645456,172.06760634575,252.5879539622055,303.58249863908543,154.67598569095577,26.06869507737764,129.18411229489075
labeled-data\2015-12-04_1_SS052_eye\img33727.png,140.20276460066873,89.20821992378879,142.52020763667468,156.99342872696167,176.12313165876037,125.1285869818804,108.91728361458894,122.8111439458745,161.6391126837234,45.75616299867795,159.90103040671897,237.52457422816707,296.63016953106774,158.15215024496462,24.90997355937469,114.12073256085233
labeled-data\2015-12-04_1_SS052_eye\img35033.png,168.44583630623103,113.5895881,165.71893750961394,165.0891725611595,194.0081207,140.17436396874368,141.86106036874367,135.57315278335022,176.6257673,48.66138551,161.79964227507594,249.06969582083752,294.387082417274,165.92229630033586,48.794935178668766,129.3268157383011
labeled-data\2015-12-04_1_SS052_eye\img35999.png,164.53591647873083,86.89077688778286,165.69463799673377,177.2710552920134,209.14669492184458,136.13644140290847,119.92513803561701,128.0253907768878,168.01208103273967,22.002371879617385,165.1152772377323,254.3260362392099,310.5348277471032,159.89023252196907,25.489334318376166,121.07306166887005
labeled-data\2015-12-04_1_SS052_eye\img36968.png,159.85721478970947,106.15968811190024,155.15344829376897,166.75913983125633,189.91815517916248,141.19685530623101,126.01244399999999,136.5956441,176.1145216,46.61640275,163.84462510214448,248.55845010000002,288.34448206015657,166.94478767949832,41.70509039224159,130.70061002147744
labeled-data\2015-12-04_1_SS052_eye\img37338.png,169.46832764790608,111.54460527916245,163.84462501460652,170.3378596,197.5868406,144.77557512706858,135.2148664,140.17436393125632,194.00812072911185,52.240105338743675,183.27196130000002,243.9572389,295.9455725361649,168.26907586238005,54.2586949784949,119.65598945382047
labeled-data\2015-12-04_1_SS052_eye\img37663.png,176.12313165876037,104.27159965782721,179.01993545376774,169.7393654249942,209.14669492184458,136.71580216190995,143.09956839567616,131.50155533089665,176.12313165876037,49.81168831168833,171.48824558674852,253.16731472120696,298.94761256707363,161.04895403997202,33.600384944396865,137.8745236799129
labeled-data\2015-12-04_1_SS052_eye\img37683.png,,,,,,,,,217.01417680000003,136.08439840000003,218.0366682,159.6017001,,,,
labeled-data\2015-12-04_1_SS052_eye\img37686.png,,,167.4327202737382,160.46959328097054,205.67053036783574,121.65242242787153,128.0361886616377,118.75561863286416,177.28185317676332,75.30356170775332,174.96441014075742,202.7629286880784,307.05866319309433,154.67598569095577,60.830340617466305,129.18411229489075
labeled-data\2015-12-04_1_SS052_eye\img37688.png,,,,,,,,,230.8178103936678,122.79201053125632,228.77282765199263,149.88803205832488,,,,
labeled-data\2015-12-04_1_SS052_eye\img37690.png,,,,,,,,,236.2594591457617,120.53593465209387,235.41902155618047,151.93301484576162,,,,
labeled-data\2015-12-04_1_SS052_eye\img37770.png,,,,,,,,,207.8117543165486,129.4382044687437,203.21054311031756,155.51173467078695,,,,
labeled-data\2015-12-04_1_SS052_eye\img37771.png,153.52806205770275,103.11287813982426,152.94870129870128,163.36639707597791,185.39290380278402,134.39835912590405,119.92513803561701,129.76347305389223,162.21847344272493,77.62100474375922,165.1152772377323,226.516719807139,296.63016953106774,155.25534644995724,46.34632164242936,128.0253907768878
labeled-data\2015-12-04_1_SS052_eye\img37772.png,154.10742281670423,97.89863130881096,154.6867835757057,161.6283147989735,185.9722645617855,133.81899836690258,124.56002410762886,126.86666925888483,169.17080255074262,49.81168831168833,168.01208103273967,216.66758690411388,300.68569484407806,149.46173885994247,37.07654949840574,108.90648572983903
labeled-data\2015-12-04_1_SS052_eye\img37827.png,,,,,,,,,180.7157328,113.5895881,173.55829316670037,160.62419154790615,,,,
labeled-data\2015-12-04_1_SS052_eye\img37828.png,,,,,,,,,198.1388405008165,133.2396376079011,192.92459366980324,166.26320087098532,,,,
