scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,,,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2018-01-31_2_SS088_eye_clip,img07507.png,,,142.99183654785156,217.3769989013672,237.11373001380923,138.3089630904007,54.1377452427667,98.92011561942951,180.15138244628906,19.264053344726562,149.68943786621094,235.310302734375,320.0483093261719,145.60853576660156,43.547264099121094,67.39619445800781
labeled-data,2018-01-31_2_SS088_eye_clip,img09346.png,,,147.60092163085938,223.00828552246094,246.31236267089844,138.27926635742188,53.081971779575355,101.37299933963774,183.2355194091797,19.31171989440918,144.65809631347656,234.99264526367188,320.730224609375,154.27525329589844,44.44756317138672,69.97748565673828
labeled-data,2018-01-31_2_SS088_eye_clip,img11498.png,,,151.08046820606228,228.54434223527912,267.9471435546875,145.11734008789062,54.827327728271484,94.47695922851562,181.05130004882812,20.32284927368164,146.5183563232422,238.27297973632812,322.43353271484375,153.2675018310547,43.19845199584961,74.0380630493164
labeled-data,2018-01-31_2_SS088_eye_clip,img13171.png,,,172.74636840820312,226.29888916015625,289.27532958984375,150.69357299804688,64.76346010276805,96.83182074579253,192.37245178222656,22.53787612915039,165.58973693847656,239.66798400878906,319.9940185546875,147.34725952148438,49.50303268432617,79.29686737060547
labeled-data,2018-01-31_2_SS088_eye_clip,img15428.png,,,162.30799865722656,227.9098358154297,286.50726318359375,144.76641845703125,58.55042560365675,88.43941869028097,188.62489318847656,17.603229522705078,159.88031005859375,240.8628387451172,321.6617736816406,142.10690307617188,45.4111328125,71.7439193725586
labeled-data,2018-01-31_2_SS088_eye_clip,img15481.png,,,158.33677673339844,228.64007568359375,272.4117736816406,137.8246612548828,58.41811317882457,91.34656866592275,191.03115844726562,14.796775817871094,156.16848754882812,240.279541015625,326.93865966796875,144.94854736328125,45.11991882324219,67.32650756835938
labeled-data,2018-01-31_2_SS088_eye_clip,img16863.png,,,157.7527618408203,229.67092895507812,271.84395775264744,147.27352337659838,57.419649170055436,103.19948440834045,185.5854949951172,18.069068908691406,147.19735717773438,240.40235900878906,326.6332702636719,153.9429931640625,43.4351806640625,70.25544738769531
labeled-data,2018-01-31_2_SS088_eye_clip,img17902.png,,,171.34817504882812,232.40351496450415,294.9086980537034,149.50480183498368,67.11971390335086,102.98875602083223,186.62265014648438,25.833791732788086,168.37171936035156,240.53533935546875,320.1622619628906,151.57305908203125,48.77623748779297,84.01050567626953
labeled-data,2018-01-31_2_SS088_eye_clip,img18139.png,,,166.5709002320089,230.51244487045346,287.4111633300781,153.3966827392578,60.73742059070594,98.80114920930882,192.9036407470703,26.95944595336914,162.4571533203125,243.20091247558594,322.9580993652344,150.40164184570312,44.72515869140625,79.423583984375
labeled-data,2018-01-31_2_SS088_eye_clip,img25693.png,,,165.1680253595914,230.25007899238642,290.3276185247612,148.73832663784023,73.20624184821884,99.82556253725002,189.86643981933594,25.18927001953125,162.88189697265625,242.13743591308594,323.1568298339844,148.5977783203125,42.86145782470703,76.46810913085938
labeled-data,2018-01-31_2_SS088_eye_clip,img27436.png,,,168.03777743799208,232.0861746046447,293.31280517578125,160.69534301757812,61.29872365526205,86.63898682769783,185.86184692382812,17.817848205566406,166.09234619140625,244.23818969726562,321.0477600097656,144.17059326171875,46.32329177856445,72.70660400390625
labeled-data,2018-01-31_2_SS088_eye_clip,img31237.png,,,171.01400679130546,237.32613177476878,293.8802185058594,161.1558837890625,71.15873130159395,92.35481378765115,183.80538940429688,16.727602005004883,169.25277709960938,248.21995544433594,326.30462646484375,150.096435546875,45.64832305908203,78.68040466308594
labeled-data,2018-01-31_2_SS088_eye_clip,img37870.png,,,168.1227808281326,230.70902898578635,294.8173695175933,154.60586019090658,64.76381370403288,87.82460823764805,188.9897003173828,23.326229095458984,173.36524963378906,246.84107971191406,321.6999206542969,148.38516235351562,44.80806350708008,80.34809875488281
labeled-data,2018-01-31_2_SS088_eye_clip,img39869.png,,,169.55211092279427,231.86870047252648,287.229248046875,146.95443725585938,66.00564554706585,83.82134735672,185.8107147216797,17.253358840942383,167.42601013183594,244.83236694335938,322.0654296875,134.67076110839844,44.771949768066406,70.27310180664062
labeled-data,2018-01-31_2_SS088_eye_clip,img40478.png,,,,,,,,,184.8789825439453,61.990997314453125,188.71279907226562,193.30731201171875,313.6904602050781,134.50186157226562,64.98396301269531,92.5309066772461
labeled-data,2018-01-31_2_SS088_eye_clip,img41506.png,,,168.9896240234375,235.08657836914062,284.5640869140625,150.83924865722656,62.749326455135446,98.06641699823393,187.93389892578125,21.69308853149414,161.2530975341797,243.96475219726562,328.9443359375,147.03831481933594,40.45918655395508,76.95584869384766
labeled-data,2018-01-31_2_SS088_eye_clip,img42866.png,,,166.85682548612493,232.45936873743113,291.81121826171875,152.74600219726562,59.07726571117408,90.60868013168346,192.48106384277344,21.7586612701416,163.99766540527344,245.0870819091797,325.2121887207031,144.0609130859375,42.17847442626953,76.74720764160156
labeled-data,2018-01-31_2_SS088_eye_clip,img52187.png,,,178.60743478137977,232.35965494581214,295.4901727570533,149.06488488164885,67.60059649147047,100.96734950450914,185.1859588623047,25.820114135742188,168.3709716796875,245.04217529296875,320.6589050292969,148.37216186523438,43.96706008911133,83.78775787353516
labeled-data,2018-01-31_2_SS088_eye_clip,img52359.png,,,164.51892638031,235.79838210212702,294.77443264501574,154.31989367097847,58.90110397338867,83.43380737304688,191.6864471435547,25.920928955078125,165.5715789794922,244.33547973632812,319.998779296875,147.20321655273438,43.58441925048828,82.76103973388672
labeled-data,2018-01-31_2_SS088_eye_clip,img65426.png,,,166.77400077909368,231.0330256531721,289.4054870605469,157.66915893554688,53.30911636352539,80.93678283691406,192.35324096679688,27.58035659790039,162.56727600097656,243.90994262695312,325.8369445800781,148.7110137939453,42.37510681152344,80.30474853515625
