scorer,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_left,pupil_right,pupil_right,pupil_right,lid_top,lid_top,lid_top,lid_bottom,lid_bottom,lid_bottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2015-12-04_1_SS052_eye\img21472.png,236.43418884277344,303.0552673339844,0.0010828375816345215,144.10765075683594,157.26002502441406,0.0007883310317993164,132.4181671142578,145.52853393554688,0.0184059739112854,214.33290100097656,156.7854766845703,0.023329555988311768,166.50706481933594,142.2418975830078,0.9940214157104492,231.63258361816406,181.47891235351562,0.7522635459899902
labeled-data\2015-12-04_1_SS052_eye\img16039.png,220.06739807128906,148.06353759765625,0.0012437999248504639,145.84115600585938,155.21923828125,0.004893064498901367,134.2326202392578,142.368408203125,0.07404425740242004,198.69163513183594,139.80702209472656,0.01783597469329834,169.4484100341797,135.7665252685547,0.9933322668075562,160.37242126464844,169.16766357421875,0.5571034550666809
labeled-data\2015-12-04_1_SS052_eye\img37902.png,2.2365269660949707,94.05428314208984,0.00017973780632019043,140.37548828125,2.6468405723571777,0.00046369433403015137,143.67568969726562,3.8337504863739014,0.0002315044403076172,68.21625518798828,44.45653533935547,0.00033295154571533203,208.85108947753906,156.99920654296875,0.006696879863739014,0.8755700588226318,93.18098449707031,0.0004712343215942383
labeled-data\2015-12-04_1_SS052_eye\img37688.png,207.18959045410156,131.3491668701172,0.0003273189067840576,204.14247131347656,124.69707489013672,0.00064048171043396,139.1399688720703,139.61988830566406,0.0021421313285827637,248.5268096923828,127.45294952392578,0.0034002959728240967,216.1164093017578,128.85362243652344,0.998600959777832,211.90548706054688,141.96273803710938,0.2187267541885376
labeled-data\2015-12-04_1_SS052_eye\img11471.png,206.3579559326172,146.29225158691406,0.0008150041103363037,210.39599609375,141.7035369873047,0.0005383789539337158,203.31378173828125,145.04449462890625,0.0033489465713500977,232.2203369140625,142.37322998046875,0.004812806844711304,223.3900146484375,135.25857543945312,0.9932546019554138,283.05462646484375,163.95849609375,0.4315846264362335
labeled-data\2015-12-04_1_SS052_eye\img37900.png,204.8330841064453,302.4192810058594,6.440281867980957e-05,204.728759765625,296.0837707519531,0.00011298060417175293,205.41493225097656,302.6143798828125,7.987022399902344e-05,203.359619140625,301.2860412597656,8.535385131835938e-05,244.63681030273438,161.61170959472656,0.9434774518013,239.1020050048828,170.10472106933594,0.0019844770431518555
labeled-data\2015-12-04_1_SS052_eye\img37827.png,282.8350830078125,298.2267150878906,0.0008892714977264404,333.5063171386719,2.6114964485168457,0.001083463430404663,282.43994140625,299.6440734863281,0.0021103322505950928,170.17953491210938,124.78717041015625,0.0021628737449645996,160.6013641357422,111.34957885742188,0.5884836912155151,222.79132080078125,164.4333038330078,0.9670066833496094
labeled-data\2015-12-04_1_SS052_eye\img11467.png,4.015544891357422,304.365478515625,0.0013075768947601318,244.46107482910156,140.69390869140625,0.0017992854118347168,222.89382934570312,142.9429168701172,0.002626270055770874,277.1549987792969,150.22401428222656,0.0027882158756256104,278.2608642578125,138.0871124267578,0.999996542930603,157.030517578125,305.75146484375,0.09176582098007202
labeled-data\2015-12-04_1_SS052_eye\img07637.png,125.9808349609375,128.90673828125,0.001062244176864624,118.1595687866211,125.66468048095703,0.0033018290996551514,160.6101531982422,146.18609619140625,0.18504425883293152,186.88165283203125,140.82603454589844,0.025141239166259766,135.81016540527344,124.76068878173828,0.9976480007171631,193.5166015625,189.42132568359375,0.9846802949905396
labeled-data\2015-12-04_1_SS052_eye\img11464.png,4.26837682723999,305.3545227050781,0.0005602240562438965,228.14614868164062,141.09112548828125,0.0006598532199859619,219.0780487060547,146.54275512695312,0.002095133066177368,261.6091003417969,149.3595428466797,0.006490886211395264,251.14048767089844,137.7425994873047,0.9999536871910095,248.60565185546875,153.99415588378906,0.11000397801399231
labeled-data\2015-12-04_1_SS052_eye\img37770.png,3.6016976833343506,304.5455322265625,0.0021223723888397217,152.54566955566406,152.1157684326172,0.0025120675563812256,81.0531234741211,139.71766662597656,0.0033755600452423096,169.94190979003906,127.46807098388672,0.010899990797042847,129.48072814941406,124.38435363769531,0.9762120246887207,233.71487426757812,142.25482177734375,0.05796939134597778
labeled-data\2015-12-04_1_SS052_eye\img03799.png,157.6041259765625,135.00372314453125,0.0028266310691833496,158.4912872314453,161.87698364257812,0.7584620714187622,145.4324493408203,142.39767456054688,0.23418468236923218,179.01339721679688,140.91331481933594,0.7012114524841309,151.49078369140625,138.94061279296875,0.9254387617111206,162.16464233398438,204.05758666992188,0.04465058445930481
