scorer,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000,DLC_resnet_50_PupilDetectionOct1shuffle1_500000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_right,pupil_left,pupil_left,pupil_left,lid_top,lid_top,lid_top,lid_bot,lid_bot,lid_bot,corner_right,corner_right,corner_right,corner_left,corner_left,corner_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2019-06-20_5_FR143_eye\img17893.png,399.37725830078125,64.30714416503906,0.006148487329483032,405.14801025390625,163.90199279785156,0.8825275897979736,471.42657470703125,113.41205596923828,0.9079235792160034,334.6769714355469,100.79621887207031,0.9980869889259338,397.6627502441406,59.91895294189453,0.9989230632781982,402.8268127441406,169.53472900390625,0.9758526682853699,484.3586120605469,117.511962890625,0.9760798215866089,315.3139343261719,95.33025360107422,0.9990993738174438
labeled-data\2019-06-20_5_FR143_eye\img29780.png,400.1955261230469,77.06956481933594,0.06170293688774109,384.7635498046875,130.14981079101562,0.5466381907463074,440.2718505859375,109.63724517822266,0.8565573692321777,344.8671569824219,93.2833480834961,0.9949034452438354,397.5397644042969,70.1296615600586,0.9899508357048035,387.2808837890625,136.7975616455078,0.9790422916412354,464.0134582519531,113.48702239990234,0.852325439453125,325.0213317871094,91.13836669921875,0.9934521317481995
labeled-data\2019-06-20_5_FR143_eye\img31097.png,403.50927734375,67.46320343017578,0.007832318544387817,397.45050048828125,152.38108825683594,0.9198248982429504,464.8467712402344,113.79537200927734,0.9694258570671082,331.35699462890625,94.90940856933594,0.9946706891059875,395.8876037597656,57.34757614135742,0.9984775185585022,392.70416259765625,160.1120147705078,0.9965047836303711,479.69281005859375,116.25099182128906,0.9363707304000854,315.137451171875,92.00894927978516,0.9979262351989746
labeled-data\2019-06-20_5_FR143_eye\img36328.png,387.6912841796875,82.11439514160156,0.01598265767097473,380.5395202636719,100.8551254272461,0.00810617208480835,382.33197021484375,101.44252014160156,0.0025006532669067383,366.26654052734375,84.07247924804688,0.044890910387039185,391.3321533203125,71.22428894042969,0.9987415075302124,384.2637023925781,106.46707153320312,0.9979860782623291,453.42327880859375,97.03897857666016,0.01320001482963562,327.0815124511719,79.09227752685547,0.9875506162643433
labeled-data\2019-06-20_5_FR143_eye\img30953.png,405.84039306640625,48.33534622192383,0.022056251764297485,399.7638244628906,136.98321533203125,0.3100723624229431,469.970458984375,100.77632141113281,0.9819406270980835,339.9475402832031,90.13188934326172,0.9846985340118408,407.26751708984375,39.919952392578125,0.9984914064407349,396.58709716796875,142.64988708496094,0.9853428602218628,482.79443359375,104.73242950439453,0.9800553321838379,328.7779541015625,90.0648422241211,0.9953165054321289
labeled-data\2019-06-20_5_FR143_eye\img29394.png,389.79132080078125,87.48108673095703,0.02126079797744751,380.6183166503906,118.15046691894531,0.026639997959136963,431.0686950683594,105.3136215209961,0.03902992606163025,347.8647155761719,92.44790649414062,0.7726575136184692,388.7301025390625,79.68255615234375,0.9941396117210388,379.45635986328125,122.9595947265625,0.9668596982955933,451.9000244140625,110.40755462646484,0.30551058053970337,315.6040954589844,87.90008544921875,0.9013485908508301
labeled-data\2019-06-20_5_FR143_eye\img17176.png,395.087158203125,73.69982147216797,0.0024704933166503906,396.6908264160156,144.10678100585938,0.3349739909172058,466.1786804199219,114.49799346923828,0.7207086086273193,342.3042297363281,95.53919982910156,0.9971820712089539,398.9989013671875,68.16986846923828,0.9992923736572266,393.6719665527344,149.41690063476562,0.994189441204071,477.7220458984375,116.84539031982422,0.9844503998756409,324.5109558105469,93.02772521972656,0.9987016320228577
labeled-data\2019-06-20_5_FR143_eye\img36021.png,401.45318603515625,62.14282989501953,0.0021938979625701904,385.43572998046875,118.7314682006836,0.03746548295021057,448.3224182128906,97.33193969726562,0.33335059881210327,350.2632141113281,83.28812408447266,0.8298906087875366,399.3464660644531,54.29971694946289,0.9987543821334839,384.93243408203125,122.07035064697266,0.9704209566116333,465.5289001464844,100.20867156982422,0.6457787156105042,326.3575134277344,87.5062026977539,0.9929201602935791
