scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2019-05-21_6_FR140_eye\img10227.png,435.9883728027344,56.83747482299805,,,501.0833740234375,114.93436431884766,364.99273681640625,119.286376953125,436.0868225097656,46.125301361083984,439.2931562869368,178.71674407783962,511.68249451385793,115.14641152323375,356.10333251953125,115.72425842285156
labeled-data\2019-05-21_6_FR140_eye\img10228.png,441.52301025390625,53.714778900146484,444.0701176927742,189.00558402887407,509.8475036621094,117.56446838378906,369.02459716796875,123.53168487548828,439.0776062011719,40.78685760498047,436.5995178222656,202.43238830566406,521.7845458984375,118.02313995361328,348.9507751464844,119.88322448730469
labeled-data\2019-05-21_6_FR140_eye\img12886.png,,,,,487.43022891499095,116.98370437163277,368.006193769055,117.35116294131257,428.4710693359375,57.66046142578125,420.4323425292969,164.38980102539062,499.8017578125,115.68931579589844,349.9535827636719,117.474853515625
labeled-data\2019-05-21_6_FR140_eye\img15340.png,,,442.9677419837348,177.2469097991204,504.0253601074219,119.11141967773438,372.08355712890625,119.57362365722656,438.5231018066406,62.086212158203125,439.18927001953125,181.63717651367188,516.4594559196953,118.82099722003178,358.7527160644531,115.77131652832031
labeled-data\2019-05-21_6_FR140_eye\img15343.png,,,441.86536627469536,188.27066688951447,509.1524658203125,120.66728973388672,369.318603515625,122.65245056152344,439.9648742675781,47.91793441772461,438.59228515625,198.4364776611328,519.395263671875,123.28018951416016,351.4418029785156,119.8741455078125
labeled-data\2019-05-21_6_FR140_eye\img22720.png,426.29888916015625,46.659725189208984,422.75752065134566,189.00558402887407,495.5570068359375,123.39056396484375,353.53192138671875,120.44843292236328,430.8759765625,34.52041244506836,432.06591796875,203.5527801513672,524.3994140625,121.531982421875,342.7263488769531,117.64202117919922
labeled-data\2019-05-21_6_FR140_eye\img28888.png,,,,,500.6587374234638,123.96541719554901,374.282958984375,119.79019165039062,436.55975341796875,71.40479278564453,439.2041015625,187.8183135986328,520.1340416164934,126.53762718330765,360.2344055175781,116.36102294921875
labeled-data\2019-05-21_6_FR140_eye\img28916.png,,,432.7165832519531,179.5981903076172,499.1889031447446,114.04403581419436,358.3560485839844,110.4950180053711,430.5351867675781,43.43704605102539,427.74072265625,189.28660583496094,513.8872459319367,115.14641152323375,346.1189880371094,108.1688232421875
labeled-data\2019-05-21_6_FR140_eye\img29170.png,,,,,,,386.0908203125,113.27257537841797,434.7980041503906,82.255859375,430.8921813964844,150.57611083984375,505.43569882930126,121.0257486381106,364.5854797363281,108.7682876586914
labeled-data\2019-05-21_6_FR140_eye\img29171.png,,,,,,,,,,,,,,,,
labeled-data\2019-05-21_6_FR140_eye\img29172.png,,,,,,,,,394.72015380859375,101.52482604980469,394.1549377441406,127.2938232421875,,,331.823974609375,109.35330963134766
labeled-data\2019-05-21_6_FR140_eye\img29174.png,,,,,,,,,401.2960205078125,105.91578674316406,395.86279296875,142.28378295898438,,,,
labeled-data\2019-05-21_6_FR140_eye\img29175.png,,,445.7704772949219,178.99171447753906,506.0732543876203,119.68240148226937,371.5937805175781,120.9335708618164,429.3184814453125,72.16464233398438,438.49163818359375,188.31443786621094,518.9238891601562,123.77006530761719,355.36285400390625,118.9358139038086
labeled-data\2019-05-21_6_FR140_eye\img29176.png,,,,,,,,,433.5431823730469,76.20254516601562,430.3296813964844,147.4687042236328,512.0830078125,113.4234390258789,363.7796630859375,119.4465560913086
labeled-data\2019-05-21_6_FR140_eye\img29178.png,,,445.6488342285156,180.63525390625,508.4392395019531,122.23521423339844,372.1778259277344,121.97784423828125,434.23040771484375,55.9886474609375,438.1575927734375,193.3793182373047,520.8343505859375,123.53680419921875,349.2107238769531,121.08702087402344
labeled-data\2019-05-21_6_FR140_eye\img34602.png,,,,,,,,,425.00018310546875,75.4336166381836,421.0860290527344,151.29605102539062,,,353.9012451171875,112.48985290527344
labeled-data\2019-05-21_6_FR140_eye\img34606.png,,,,,,,,,431.6354064941406,61.866092681884766,423.8586120605469,152.10169982910156,,,349.8603515625,111.56781768798828
labeled-data\2019-05-21_6_FR140_eye\img39886.png,,,,,,,,,431.9052429199219,73.01668548583984,422.0516357421875,148.7388153076172,,,355.0654296875,113.36917114257812
labeled-data\2019-05-21_6_FR140_eye\img39888.png,,,443.0001525878906,184.15284729003906,508.29665846042985,125.6114790097617,373.3695373535156,121.40121459960938,432.74334716796875,59.28514862060547,434.95867919921875,193.52511596679688,517.0468139648438,126.79708862304688,354.30987548828125,117.81307220458984
labeled-data\2019-05-21_6_FR140_eye\img43533.png,433.7918395996094,54.698646545410156,438.8335266113281,190.6160430908203,503.4872741699219,128.08319091796875,362.5660095214844,126.6421127319336,432.51641845703125,41.44301986694336,438.1482849121094,207.5967559814453,527.50830078125,128.46774291992188,346.4974365234375,123.75119018554688
