scorer,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2018-04-18_2_SS092_eye\img177684.png,140.54324340820312,92.6170654296875,143.20095825195312,198.05235290527344,189.92645263671875,144.03851318359375,90.97521401979792,138.92500300228173,179.25827026367188,32.550933837890625,165.13514709472656,255.07118225097656,323.38270085264804,142.33559505223968,51.497398376464844,117.79365539550781
labeled-data\2018-04-18_2_SS092_eye\img224877.png,,,170.39328604024774,241.72999193672905,282.9428236888607,149.6440065878639,,,188.90792859716242,23.939328175127343,166.49546655458147,253.42345039372782,320.8420715332031,157.5096893310547,58.361968994140625,109.53426361083984
labeled-data\2018-04-18_2_SS092_eye\img227754.png,,,,,270.23468017578125,164.7265625,,,181.59951706153822,24.426555610835635,166.00823911887318,254.3979052651444,321.92101854552317,139.41223043799,55.47587966918945,101.69656372070312
labeled-data\2018-04-18_2_SS092_eye\img228359.png,,,,,267.838773181904,160.3630101734461,,,184.07049560546875,22.078372955322266,172.82942321878915,261.2190893650603,328.74220264543914,140.38668530940654,51.50979172742713,112.61472147403452
labeled-data\2018-04-18_2_SS092_eye\img235852.png,,,,,,,,,181.5749053955078,27.351438522338867,180.13783475441335,251.4745406508947,321.9098205566406,152.06346130371094,58.12173080444336,111.87477111816406
labeled-data\2018-04-18_2_SS092_eye\img239433.png,,,,,,,,,185.98456398291273,25.888237917960453,177.21447014016366,253.9106778294361,325.33161059548115,146.23341453790593,58.19422149658203,108.69654083251953
labeled-data\2018-04-18_2_SS092_eye\img250839.png,,,,,,,,,185.0101091114962,22.47764586800247,168.93160373312287,254.88513270085267,324.3102722167969,150.1331787109375,58.06793212890625,103.20899963378906
labeled-data\2018-04-18_2_SS092_eye\img253258.png,,,,,,,,,182.0867444972465,26.375465353668744,175.75278783303884,258.2957247508106,331.17833982398054,145.25895966648937,55.462684631347656,105.63420867919922
labeled-data\2018-04-18_2_SS092_eye\img254796.png,,,,,,,,,176.8242950439453,35.8555793762207,194.26743038995352,233.4471255296883,315.04559326171875,131.66275024414062,61.96809387207031,117.33197784423828
labeled-data\2018-04-18_2_SS092_eye\img258286.png,,,,,,,,,185.49733654720444,24.91378304654387,177.70169757587195,257.3212698793941,327.0349426269531,148.3818359375,55.220306396484375,107.22342681884766
labeled-data\2018-04-18_2_SS092_eye\img258594.png,,,,,,,,,188.90792859716242,27.34992022508527,177.21447014016366,253.42345039372782,326.7332763671875,149.63917541503906,54.82254409790039,108.40060424804688
labeled-data\2018-04-18_2_SS092_eye\img259494.png,,,,,,,,,177.39987182617188,37.27400207519531,179.16337988299682,252.44899552231126,321.4501647949219,145.760986328125,60.3609504699707,117.15859985351562
labeled-data\2018-04-18_2_SS092_eye\img268209.png,,,,,,,,,188.90792859716242,31.247739710751546,175.75278783303884,252.93622295801953,324.85833740234375,144.67677307128906,55.12666320800781,110.56385803222656
labeled-data\2018-04-18_2_SS092_eye\img272510.png,,,,,,,,,184.03565424007962,27.34992022508527,176.24001526874713,256.3468150079775,325.33161059548115,141.36114018082313,55.66862869262695,102.40699005126953
labeled-data\2018-04-18_2_SS092_eye\img275137.png,,,,,,,,,185.49733654720444,25.888237917960453,182.0867444972465,251.96176808660297,326.86468505859375,149.87440490722656,59.69458770751953,108.8811264038086
labeled-data\2018-04-18_2_SS092_eye\img293700.png,148.08023071289062,91.63992309570312,147.4935965619585,184.72438195886016,193.78020295424523,143.79727735936453,103.74280548095703,133.1669921875,164.37701416015625,27.19321632385254,160.20648193359375,250.53582763671875,324.35715572406457,141.8483676165314,50.40312957763672,109.2135009765625
labeled-data\2018-04-18_2_SS092_eye\img328322.png,152.8530983547496,124.30817993103327,153.34032579045788,160.3630101734461,171.36774091166427,144.77173223078108,133.85122836212662,140.38668530940654,189.882383468579,66.81534251745609,180.13783475441335,216.39416527989846,312.17646983135756,143.79727735936453,71.26423645019531,129.8228302001953
labeled-data\2018-04-18_2_SS092_eye\img398470.png,164.0032501220703,134.97830200195312,162.11041963320696,165.2352845305289,179.16337988299682,151.59291633069702,145.5446868191254,148.66955171644733,174.889892578125,45.34318161010742,159.0864715576172,243.02845764160156,324.39080810546875,141.6167449951172,57.2060661315918,128.73580932617188
labeled-data\2018-04-18_2_SS092_eye\img434563.png,146.03191425483368,63.404750467498104,147.00636912625026,206.6496165657328,215.34022521972656,144.10545349121094,82.48951721191406,130.16041564941406,168.44437629741464,28.811602532210145,164.05932937604007,251.4745406508947,321.92101854552317,143.31004992365624,50.51837158203125,108.96331024169922
labeled-data\2018-04-18_2_SS092_eye\img437768.png,155.77646296899928,79.48325584587138,151.4638214111328,206.7163543701172,214.7309826897013,153.05459863782187,91.46244145550618,138.92500300228173,176.24001526874713,22.96487330371076,158.58489990234375,253.12698364257812,323.86992828835633,137.95054813086514,50.804561614990234,111.1177978515625
