scorer,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000,DLC_resnet50_PupilDetectorApr28shuffle1_500000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_right,pupil_left,pupil_left,pupil_left,lid_top,lid_top,lid_top,lid_bot,lid_bot,lid_bot,corner_right,corner_right,corner_right,corner_left,corner_left,corner_left
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2018-05-24_2_SS093_eye_clip\img35178.png,202.69004821777344,47.4520263671875,0.9668828845024109,166.7224578857422,274.4093017578125,0.9654720425605774,304.60089111328125,186.0406951904297,0.9972034692764282,64.56218719482422,121.48047637939453,0.00797761045396328,213.32833862304688,10.728479385375977,0.9569781422615051,171.34329223632812,292.1607360839844,0.9845044612884521,368.8067932128906,172.13140869140625,0.9935872554779053,38.27372741699219,78.5118637084961,0.9956364035606384
labeled-data\2018-05-24_2_SS093_eye_clip\img05790.png,227.18614196777344,128.75096130371094,0.01377778872847557,216.14031982421875,208.62681579589844,0.002517404966056347,277.81219482421875,168.92413330078125,0.9948270916938782,133.60525512695312,150.98974609375,0.07067933678627014,222.01168823242188,117.7559814453125,0.9983548521995544,207.73927307128906,210.7162628173828,0.9971779584884644,346.0382385253906,159.20556640625,0.9160398840904236,99.80686950683594,140.40664672851562,0.9029211401939392
labeled-data\2018-05-24_2_SS093_eye_clip\img61539.png,203.40078735351562,36.976898193359375,0.005835638381540775,166.1194305419922,263.87591552734375,0.9610798954963684,307.4419250488281,182.2355499267578,0.9974314570426941,81.28271484375,130.61639404296875,0.9983009696006775,201.44625854492188,33.9239387512207,0.9751376509666443,176.43801879882812,283.926025390625,0.9884046316146851,367.0504150390625,187.5538787841797,0.996392548084259,42.84551239013672,99.49295806884766,0.9936630725860596
labeled-data\2018-05-24_2_SS093_eye_clip\img61524.png,203.20082092285156,37.015113830566406,0.007315021473914385,166.24803161621094,263.347412109375,0.9603371024131775,308.0492858886719,181.61187744140625,0.9972406625747681,81.2377700805664,129.50437927246094,0.9982379674911499,201.75074768066406,34.48674392700195,0.9825220108032227,175.6283416748047,283.65203857421875,0.9857792854309082,367.08941650390625,188.28367614746094,0.9959396123886108,42.32283401489258,99.77037048339844,0.9926377534866333
labeled-data\2018-05-24_2_SS093_eye_clip\img05788.png,231.58071899414062,131.211181640625,0.0015915555413812399,211.03158569335938,165.76559448242188,0.003780454397201538,272.6209411621094,160.04998779296875,0.6852313876152039,175.7065887451172,145.1210174560547,0.19890280067920685,231.2510223388672,126.56947326660156,0.9980981945991516,220.91680908203125,180.357421875,0.9992030262947083,352.18536376953125,163.27711486816406,0.8217446208000183,128.85888671875,128.354248046875,0.4507574141025543
labeled-data\2018-05-24_2_SS093_eye_clip\img35798.png,210.76116943359375,53.04209899902344,0.29283007979393005,173.782958984375,278.2303771972656,0.5658256411552429,303.5365905761719,183.1845245361328,0.9975831508636475,67.10860443115234,107.73038482666016,0.001339948968961835,213.4927520751953,27.089292526245117,0.9952512979507446,174.03358459472656,286.16162109375,0.9640011787414551,364.4060363769531,169.26927185058594,0.9953357577323914,51.93452453613281,98.54042053222656,0.9987700581550598
labeled-data\2018-05-24_2_SS093_eye_clip\img61482.png,203.61363220214844,49.68994140625,0.0037492746487259865,172.7113800048828,261.8175354003906,0.9803594350814819,308.8333435058594,178.67727661132812,0.9960123300552368,84.5010757446289,133.80587768554688,0.9942966103553772,206.7470703125,45.908695220947266,0.9941359758377075,183.33837890625,279.0386962890625,0.9815347194671631,370.005615234375,177.28781127929688,0.9966147541999817,49.045806884765625,107.9916763305664,0.9948083758354187
labeled-data\2018-05-24_2_SS093_eye_clip\img61563.png,203.3236846923828,35.94484329223633,0.007393867243081331,166.44317626953125,264.2214660644531,0.9598482251167297,305.74176025390625,183.87876892089844,0.9959296584129333,81.2682876586914,128.6149444580078,0.9984647035598755,202.344970703125,32.30992126464844,0.963489830493927,175.77542114257812,284.4914855957031,0.9849463701248169,367.4562683105469,189.2733917236328,0.9962245225906372,42.01496505737305,98.13265228271484,0.9939987659454346
