scorer,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000,DLC_resnet50_PupilApr27shuffle1_350000
bodyparts,pupil_top,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_left,pupil_right,pupil_right,pupil_right,lid_top,lid_top,lid_top,lid_bottom,lid_bottom,lid_bottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2015-12-03_1_SS052_eye\img04396.png,140.91368103027344,129.34652709960938,0.004102230072021484,144.5645751953125,142.2658233642578,0.06763145327568054,127.30928039550781,130.12698364257812,0.6227735280990601,148.73599243164062,131.00930786132812,0.019249260425567627,233.02430725097656,128.58106994628906,0.9996860027313232,173.8337860107422,143.59873962402344,0.04698953032493591
labeled-data\2015-12-03_1_SS052_eye\img08570.png,154.8436737060547,131.28179931640625,0.00035059452056884766,154.59983825683594,162.6493682861328,0.00040015578269958496,132.12167358398438,138.8798828125,0.1295415759086609,171.44467163085938,138.12037658691406,0.055563896894454956,211.43624877929688,129.58590698242188,0.9998109340667725,204.14820861816406,188.3857421875,0.9983600378036499
labeled-data\2015-12-03_1_SS052_eye\img03415.png,192.11859130859375,146.61314392089844,0.000959247350692749,193.24212646484375,155.3389892578125,0.001765608787536621,188.05148315429688,149.31935119628906,0.012019991874694824,215.7910614013672,149.87095642089844,0.12930303812026978,208.7313690185547,139.63885498046875,0.9999957084655762,211.20286560058594,158.6848907470703,0.7384953498840332
labeled-data\2015-12-03_1_SS052_eye\img11657.png,222.2768096923828,130.92356872558594,0.0003800392150878906,233.48875427246094,123.63032531738281,0.0002002716064453125,219.43023681640625,130.26217651367188,0.0009930729866027832,248.35879516601562,141.82318115234375,0.0213070809841156,242.42221069335938,126.21324920654297,0.9930815696716309,251.24440002441406,161.51763916015625,0.3087416887283325
labeled-data\2015-12-03_1_SS052_eye\img11655.png,159.60560607910156,128.25381469726562,0.0006270408630371094,161.01541137695312,159.06521606445312,0.9869292974472046,138.53160095214844,137.6199951171875,0.9992378950119019,186.1459503173828,136.8654022216797,0.9251452684402466,210.16831970214844,125.59555053710938,0.999312698841095,190.1042938232422,182.48707580566406,0.5900899171829224
labeled-data\2015-12-03_1_SS052_eye\img19050.png,141.0445556640625,152.54603576660156,0.0010589957237243652,138.4768524169922,149.7933807373047,0.0005068778991699219,131.84091186523438,161.1404266357422,0.17102274298667908,248.21278381347656,157.53463745117188,0.025732308626174927,156.54464721679688,148.1912078857422,0.9993191957473755,234.3227081298828,178.55355834960938,0.9371979236602783
labeled-data\2015-12-03_1_SS052_eye\img46925.png,203.573486328125,113.02640533447266,0.0001913011074066162,171.44862365722656,141.0530242919922,0.0002669990062713623,188.6513671875,114.66881561279297,0.00030112266540527344,193.55648803710938,120.8974838256836,0.024625122547149658,209.6055145263672,109.52381134033203,0.9999983906745911,207.0132293701172,158.9501953125,0.13681897521018982
labeled-data\2015-12-03_1_SS052_eye\img19051.png,3.049330949783325,288.2871398925781,0.00025138258934020996,238.35540771484375,157.47406005859375,0.00041157007217407227,113.0417251586914,155.5148468017578,0.001682370901107788,247.85678100585938,156.05825805664062,0.005013763904571533,258.22607421875,147.08035278320312,0.9970420598983765,221.27224731445312,170.10043334960938,0.220413476228714
labeled-data\2015-12-03_1_SS052_eye\img29210.png,2.9727554321289062,175.557373046875,0.0007340312004089355,145.04129028320312,154.7895050048828,0.0013312995433807373,129.43585205078125,142.7237091064453,0.011433809995651245,246.91651916503906,156.80642700195312,0.0014076828956604004,252.8413543701172,145.82241821289062,0.42552557587623596,252.10052490234375,156.79571533203125,0.017584502696990967
labeled-data\2015-12-03_1_SS052_eye\img08569.png,155.94723510742188,117.3851318359375,0.0035919547080993652,141.93809509277344,142.7113037109375,0.004707127809524536,133.50428771972656,128.17919921875,0.15685522556304932,216.93724060058594,129.68121337890625,0.031132906675338745,208.3101348876953,117.4214859008789,0.9999997019767761,217.81361389160156,156.8335723876953,0.016460448503494263
labeled-data\2015-12-03_1_SS052_eye\img55672.png,3.972578763961792,289.30560302734375,0.00016415119171142578,142.793212890625,167.77659606933594,0.00433725118637085,128.55517578125,162.1650390625,0.07211780548095703,249.45870971679688,159.44737243652344,0.004942536354064941,267.3149108886719,157.34144592285156,0.0902736485004425,252.81004333496094,279.4697265625,0.0013322234153747559
labeled-data\2015-12-03_1_SS052_eye\img29570.png,3.6396563053131104,288.6653747558594,0.0006549358367919922,251.3556671142578,140.00465393066406,0.0012596547603607178,285.6237487792969,141.29205322265625,0.017954140901565552,282.05316162109375,129.80625915527344,0.0015159845352172852,286.61090087890625,131.16571044921875,0.9988933801651001,286.1109619140625,170.5623321533203,0.029943495988845825
