scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
bodyparts,pupil_top,pupil_top,pupil_bottom,pupil_bottom,pupil_left,pupil_left,pupil_right,pupil_right,lid_top,lid_top,lid_bottom,lid_bottom
coords,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2015-09-26_1_SS048_eye\img00001.png,157.87083411964522,118.10131414160475,157.4041937586852,146.0997357992074,142.93834256892382,131.63388460944603,172.33668530940662,133.03380569232615,179.33629072380728,56.50478649487894,180.26957144572737,230.56164113297535
labeled-data\2015-09-26_1_SS048_eye\img02400.png,170.00348350460638,118.56795450256479,170.00348350460638,162.43214843280893,148.0713865394843,141.43333218960694,192.86886119164853,141.43333218960694,177.00308891900704,45.77205819279794,177.00308891900704,242.6942905179365
labeled-data\2015-09-26_1_SS048_eye\img03227.png,,,,,,,,,207.69430541992188,104.66674041748047,208.73463346429003,142.8332532724871
labeled-data\2015-09-26_1_SS048_eye\img03423.png,156.00427267580505,114.36819125392441,155.53763231484504,154.96590265744823,135.00545643260307,134.90036713616632,176.53644855804703,135.83364785808644,177.00308891900704,47.63861963663811,181.66949252860746,238.96116763025617
labeled-data\2015-09-26_1_SS048_eye\img03968.png,158.8041148415653,119.96787558544492,157.87083411964522,159.63230626704868,137.80529859836338,140.03341110672682,178.4030100018872,140.50005146768686,173.73660639228672,58.37134793871911,176.06980819708696,238.96116763025617
labeled-data\2015-09-26_1_SS048_eye\img04879.png,158.3374744806053,119.96787558544492,158.3374744806053,157.29910446224847,139.20521968124348,140.50005146768686,176.06980819708696,139.56677074576677,172.80332567036663,50.905102163358436,175.60316783612694,239.89444835217625
labeled-data\2015-09-26_1_SS048_eye\img06102.png,168.1369220607662,115.76811233680453,168.60356242172628,161.9655080718489,144.33826365180397,140.03341110672682,190.06901902588828,140.50005146768686,173.2699660313267,42.50557566607762,173.2699660313267,244.56085196177668
labeled-data\2015-09-26_1_SS048_eye\img08739.png,158.8041148415653,122.7677177512052,159.7373955634854,164.76535023760914,138.73857932028346,144.69981471632727,180.26957144572737,145.1664550772873,173.73660639228672,49.03854071951821,179.8029310847673,244.09421160081664
labeled-data\2015-09-26_1_SS048_eye\img09921.png,158.3374744806053,123.70099847312528,158.8041148415653,161.49886771088885,137.80529859836338,143.29989363344714,175.60316783612694,142.36661291152706,171.40340458748653,49.03854071951821,174.2032467532468,240.82772907409634
labeled-data\2015-09-26_1_SS048_eye\img10014.png,167.6702816998062,121.36779666832507,168.60356242172628,164.76535023760914,147.13810581756422,144.23317435536723,190.06901902588828,143.76653399440718,174.2032467532468,49.97182144143835,177.00308891900704,238.96116763025617
labeled-data\2015-09-26_1_SS048_eye\img10191.png,160.67067628540553,120.43451594640499,160.67067628540553,163.36542915472901,140.13850040316356,141.89997255056699,182.6027732505276,142.8332532724871,175.13652747516687,49.03854071951821,182.6027732505276,240.82772907409634
labeled-data\2015-09-26_1_SS048_eye\img13478.png,,,,,,,,,197.62039184570312,108.06409454345703,199.8684666060492,155.43254301840827
labeled-data\2015-09-26_1_SS048_eye\img13479.png,,,,,,,,,206.4926300048828,116.0444564819336,205.0015105766097,161.9655080718489
labeled-data\2015-09-26_1_SS048_eye\img13549.png,,,,,,,,,205.43496704101562,119.9268569946289,205.0015105766097,149.83285868688773
labeled-data\2015-09-26_1_SS048_eye\img13565.png,162.07059736828563,116.70139305872462,163.00387809020572,159.16566590608863,141.53842148604372,137.23356894096656,184.0026943334077,139.56677074576677,178.4030100018872,70.50399732368027,179.33629072380728,217.4957110260941
labeled-data\2015-09-26_1_SS048_eye\img13621.png,,,,,,,,,207.33471238140993,122.30107739024515,206.40143165948984,140.9666918286469
labeled-data\2015-09-26_1_SS048_eye\img14067.png,173.2699660313267,120.90115630736503,174.6698871142068,164.2987098766491,150.87122870524456,144.23317435536723,194.2687822745287,142.36661291152706,177.93636964092713,50.905102163358436,180.26957144572737,238.96116763025617
labeled-data\2015-09-26_1_SS048_eye\img15937.png,163.9371588121258,121.36779666832507,164.40379917308587,164.2987098766491,141.07178112508365,142.8332532724871,184.9359750553278,143.76653399440718,178.4030100018872,56.50478649487894,175.13652747516687,238.4945272692961
labeled-data\2015-09-26_1_SS048_eye\img17201.png,,,,,,,,,188.341796875,117.28495025634766,189.60237866492827,163.36542915472901
labeled-data\2015-09-26_1_SS048_eye\img17408.png,160.67067628540553,114.83483161488445,162.07059736828563,158.23238518416855,139.67186004220355,135.83364785808644,181.66949252860746,135.83364785808644,178.8696503628472,63.97103227023965,180.26957144572737,224.02867607953476
